ensembl_id,gene_age,gene_Interval
ENSG00000088325,987,952-1023
ENSG00000249715,244,177-312
ENSG00000196843,987,952-1023
ENSG00000163121,987,952-1023
ENSG00000198885,544,473-615
ENSG00000233757,645,615-676
ENSG00000275111,168,159-177
ENSG00000144026,78,74-82
ENSG00000188313,987,952-1023
ENSG00000137693,544,473-615
ENSG00000152558,382,352-413
ENSG00000118113,382,352-413
ENSG00000137745,454,435-473
ENSG00000167562,55,43-67
ENSG00000198482,168,159-177
ENSG00000167555,55,43-67
ENSG00000221923,55,43-67
ENSG00000196214,55,43-67
ENSG00000105568,>4290,>4290
ENSG00000196267,55,43-67
ENSG00000204611,55,43-67
ENSG00000197608,55,43-67
ENSG00000256087,168,159-177
ENSG00000197619,78,74-82
ENSG00000256683,132,105-159
ENSG00000176024,132,105-159
ENSG00000198093,36,29-43
ENSG00000161551,78,74-82
ENSG00000182310,78,74-82
ENSG00000105497,168,159-177
ENSG00000105374,168,159-177
ENSG00000160318,101,96-105
ENSG00000186806,382,352-413
ENSG00000179213,382,352-413
ENSG00000129437,382,352-413
ENSG00000186474,168,159-177
ENSG00000167757,244,177-312
ENSG00000129455,168,159-177
ENSG00000169035,244,177-312
ENSG00000167754,244,177-312
ENSG00000167749,101,96-105
ENSG00000167751,382,352-413
ENSG00000142515,382,352-413
ENSG00000167748,78,74-82
ENSG00000261341,78,74-82
ENSG00000235034,78,74-82
ENSG00000142530,244,177-312
ENSG00000269404,645,615-676
ENSG00000142539,645,615-676
ENSG00000131408,810,797-824
ENSG00000131400,382,352-413
ENSG00000161652,382,352-413
ENSG00000104960,132,105-159
ENSG00000010361,132,105-159
ENSG00000126467,132,105-159
ENSG00000224420,132,105-159
ENSG00000126460,244,177-312
ENSG00000142552,382,352-413
ENSG00000104870,544,473-615
ENSG00000111371,1064,1023-1105
ENSG00000203812,382,352-413
ENSG00000276966,12,9-16
ENSG00000275126,3,0-7
ENSG00000197061,3,0-7
ENSG00000274618,18,16-20
ENSG00000278637,3,0-7
ENSG00000277157,8,7-9
ENSG00000203852,25,20-29
ENSG00000203814,244,177-312
ENSG00000183035,168,159-177
ENSG00000136546,382,352-413
ENSG00000169432,382,352-413
ENSG00000144285,382,352-413
ENSG00000136531,382,352-413
ENSG00000153253,424,413-435
ENSG00000082438,544,473-615
ENSG00000078098,382,352-413
ENSG00000196391,168,159-177
ENSG00000174928,168,159-177
ENSG00000240045,168,159-177
ENSG00000164188,454,435-473
ENSG00000123562,168,159-177
ENSG00000168671,454,435-473
ENSG00000168685,332,312-352
ENSG00000144962,1488,1480-1496
ENSG00000256980,55,43-67
ENSG00000243501,36,29-43
ENSG00000135314,36,29-43
ENSG00000203909,132,105-159
ENSG00000203908,132,105-159
ENSG00000203907,132,105-159
ENSG00000080007,78,74-82
ENSG00000119899,987,952-1023
ENSG00000124479,987,952-1023
ENSG00000189221,1714,1660-1768
ENSG00000256590,36,29-43
ENSG00000100461,382,352-413
ENSG00000100802,382,352-413
ENSG00000283654,382,352-413
ENSG00000166091,168,159-177
ENSG00000092051,382,352-413
ENSG00000162572,424,413-435
ENSG00000221978,680,676-684
ENSG00000151418,645,615-676
ENSG00000126785,645,615-676
ENSG00000166118,645,615-676
ENSG00000138813,645,615-676
ENSG00000164035,645,615-676
ENSG00000188807,645,615-676
ENSG00000172428,645,615-676
ENSG00000275385,424,413-435
ENSG00000274736,424,413-435
ENSG00000275688,424,413-435
ENSG00000275718,424,413-435
ENSG00000276409,424,413-435
ENSG00000275152,424,413-435
ENSG00000275722,244,177-312
ENSG00000271503,424,413-435
ENSG00000270379,424,413-435
ENSG00000270765,132,105-159
ENSG00000270885,544,473-615
ENSG00000236320,544,473-615
ENSG00000205045,78,74-82
ENSG00000172123,78,74-82
ENSG00000135999,950,948-952
ENSG00000150556,645,615-676
ENSG00000241294,36,29-43
ENSG00000241566,36,29-43
ENSG00000239975,78,74-82
ENSG00000242076,78,74-82
ENSG00000211623,86,82-90
ENSG00000243264,86,82-90
ENSG00000231292,382,352-413
ENSG00000273962,55,43-67
ENSG00000251039,55,43-67
ENSG00000205002,132,105-159
ENSG00000180881,987,952-1023
ENSG00000258223,244,177-312
ENSG00000226660,55,43-67
ENSG00000211714,132,105-159
ENSG00000211716,36,29-43
ENSG00000211717,93,90-96
ENSG00000114126,1064,1023-1105
ENSG00000166912,>4290,>4290
ENSG00000169926,886,824-948
ENSG00000113328,>4290,>4290
ENSG00000120137,987,952-1023
ENSG00000214194,987,952-1023
ENSG00000154080,544,473-615
ENSG00000128322,332,312-352
ENSG00000197077,382,352-413
ENSG00000128294,886,824-948
ENSG00000204683,886,824-948
ENSG00000112299,382,352-413
ENSG00000146378,382,352-413
ENSG00000135569,454,435-473
ENSG00000146383,8,7-9
ENSG00000146385,12,9-16
ENSG00000237110,8,7-9
ENSG00000079931,987,952-1023
ENSG00000138658,987,952-1023
ENSG00000178403,424,413-435
ENSG00000138660,424,413-435
ENSG00000101391,544,473-615
ENSG00000149609,544,473-615
ENSG00000182584,332,312-352
ENSG00000011638,332,312-352
ENSG00000005187,886,824-948
ENSG00000169344,950,948-952
ENSG00000174628,950,948-952
ENSG00000261210,680,676-684
ENSG00000103528,645,615-676
ENSG00000205730,544,473-615
ENSG00000174718,544,473-615
ENSG00000151743,544,473-615
ENSG00000139160,101,96-105
ENSG00000133687,886,824-948
ENSG00000147613,244,177-312
ENSG00000144524,680,676-684
ENSG00000115488,424,413-435
ENSG00000185038,244,177-312
ENSG00000123485,244,177-312
ENSG00000144481,424,413-435
ENSG00000182177,454,435-473
ENSG00000198612,454,435-473
ENSG00000177483,454,435-473
ENSG00000214285,454,435-473
ENSG00000176769,544,473-615
ENSG00000145216,544,473-615
ENSG00000108242,382,352-413
ENSG00000186188,132,105-159
ENSG00000152804,132,105-159
ENSG00000120563,244,177-312
ENSG00000151033,244,177-312
ENSG00000125827,1488,1480-1496
ENSG00000149346,1488,1480-1496
ENSG00000101384,645,615-676
ENSG00000155622,70,67-74
ENSG00000170605,332,312-352
ENSG00000179919,332,312-352
ENSG00000197706,382,352-413
ENSG00000132153,645,615-676
ENSG00000124535,645,615-676
ENSG00000145949,645,615-676
ENSG00000054598,36,29-43
ENSG00000164379,18,16-20
ENSG00000137265,987,952-1023
ENSG00000112679,645,615-676
ENSG00000137275,544,473-615
ENSG00000141434,987,952-1023
ENSG00000081913,645,615-676
ENSG00000112137,987,952-1023
ENSG00000124523,>4290,>4290
ENSG00000164742,987,952-1023
ENSG00000146674,645,615-676
ENSG00000146678,645,615-676
ENSG00000136205,950,948-952
ENSG00000096696,1488,1480-1496
ENSG00000137266,1488,1480-1496
ENSG00000137267,382,352-413
ENSG00000137285,645,615-676
ENSG00000134757,645,615-676
ENSG00000046604,645,615-676
ENSG00000175065,645,615-676
ENSG00000134760,645,615-676
ENSG00000134765,645,615-676
ENSG00000134762,645,615-676
ENSG00000134755,645,615-676
ENSG00000170558,645,615-676
ENSG00000171885,645,615-676
ENSG00000134504,886,824-948
ENSG00000154611,645,615-676
ENSG00000141380,680,676-684
ENSG00000198795,544,473-615
ENSG00000141447,680,676-684
ENSG00000168234,987,952-1023
ENSG00000053747,544,473-615
ENSG00000119541,>4290,>4290
ENSG00000119537,1714,1660-1768
ENSG00000171791,987,952-1023
ENSG00000106617,1488,1480-1496
ENSG00000055609,>4290,>4290
ENSG00000130226,>4290,>4290
ENSG00000107863,987,952-1023
ENSG00000099256,454,435-473
ENSG00000135821,645,615-676
ENSG00000282881,645,615-676
ENSG00000204120,987,952-1023
ENSG00000135898,645,615-676
ENSG00000135916,544,473-615
ENSG00000144485,454,435-473
ENSG00000132326,645,615-676
ENSG00000205832,244,177-312
ENSG00000114859,645,615-676
ENSG00000012223,645,615-676
ENSG00000163960,1488,1480-1496
ENSG00000117399,1064,1023-1105
ENSG00000066322,544,473-615
ENSG00000176720,987,952-1023
ENSG00000176946,987,952-1023
ENSG00000172482,>4290,>4290
ENSG00000130294,645,615-676
ENSG00000154917,382,352-413
ENSG00000160224,544,473-615
ENSG00000114019,544,473-615
ENSG00000116147,645,615-676
ENSG00000120333,645,615-676
ENSG00000116161,645,615-676
ENSG00000173846,645,615-676
ENSG00000070785,1488,1480-1496
ENSG00000117425,1488,1480-1496
ENSG00000198843,1488,1480-1496
ENSG00000163645,950,948-952
ENSG00000151967,18,16-20
ENSG00000283154,645,615-676
ENSG00000168811,645,615-676
ENSG00000188372,645,615-676
ENSG00000146707,645,615-676
ENSG00000163590,645,615-676
ENSG00000182447,886,824-948
ENSG00000162367,645,615-676
ENSG00000135870,680,676-684
ENSG00000162694,544,473-615
ENSG00000283765,1488,1480-1496
ENSG00000175193,1488,1480-1496
ENSG00000114279,680,676-684
ENSG00000169031,544,473-615
ENSG00000144460,645,615-676
ENSG00000063660,645,615-676
ENSG00000154928,645,615-676
ENSG00000092439,950,948-952
ENSG00000069966,1292,1105-1480
ENSG00000197535,645,615-676
ENSG00000128989,680,676-684
ENSG00000047346,645,615-676
ENSG00000169856,645,615-676
ENSG00000137766,645,615-676
ENSG00000103742,645,615-676
ENSG00000198794,1488,1480-1496
ENSG00000129038,987,952-1023
ENSG00000205363,645,615-676
ENSG00000066654,645,615-676
ENSG00000196678,544,473-615
ENSG00000005189,454,435-473
ENSG00000140694,950,948-952
ENSG00000002822,950,948-952
ENSG00000106400,950,948-952
ENSG00000183864,3,0-7
ENSG00000100401,3,0-7
ENSG00000100387,1488,1480-1496
ENSG00000100380,645,615-676
ENSG00000196236,1488,1480-1496
ENSG00000100307,544,473-615
ENSG00000177302,>4290,>4290
ENSG00000176994,>4290,>4290
ENSG00000100413,1488,1480-1496
ENSG00000100417,1714,1660-1768
ENSG00000100151,645,615-676
ENSG00000219545,645,615-676
ENSG00000106399,645,615-676
ENSG00000196636,645,615-676
ENSG00000006128,645,615-676
ENSG00000070669,950,948-952
ENSG00000163479,950,948-952
ENSG00000085733,645,615-676
ENSG00000131626,987,952-1023
ENSG00000149182,454,435-473
ENSG00000121680,454,435-473
ENSG00000110619,>4290,>4290
ENSG00000157456,950,948-952
ENSG00000173917,886,824-948
ENSG00000120093,645,615-676
ENSG00000182742,454,435-473
ENSG00000260027,645,615-676
ENSG00000120068,645,615-676
ENSG00000170689,544,473-615
ENSG00000159184,645,615-676
ENSG00000070495,987,952-1023
ENSG00000181038,1488,1480-1496
ENSG00000108349,1488,1480-1496
ENSG00000099917,1488,1480-1496
ENSG00000131652,1488,1480-1496
ENSG00000099365,>4290,>4290
ENSG00000106511,886,824-948
ENSG00000187546,886,824-948
ENSG00000136267,987,952-1023
ENSG00000006468,645,615-676
ENSG00000163517,987,952-1023
ENSG00000131668,645,615-676
ENSG00000174136,950,948-952
ENSG00000164308,950,948-952
ENSG00000113441,950,948-952
ENSG00000132874,645,615-676
ENSG00000141469,645,615-676
ENSG00000152217,1488,1480-1496
ENSG00000134058,1714,1660-1768
ENSG00000164300,1714,1660-1768
ENSG00000177034,1488,1480-1496
ENSG00000164309,645,615-676
ENSG00000164329,1714,1660-1768
ENSG00000153044,1714,1660-1768
ENSG00000086189,645,615-676
ENSG00000141161,1488,1480-1496
ENSG00000138050,645,615-676
ENSG00000011566,>4290,>4290
ENSG00000164430,454,435-473
ENSG00000163811,>4290,>4290
ENSG00000171103,645,615-676
ENSG00000163806,886,824-948
ENSG00000184985,680,676-684
ENSG00000109519,>4290,>4290
ENSG00000173011,>4290,>4290
ENSG00000173826,680,676-684
ENSG00000047849,454,435-473
ENSG00000067533,454,435-473
ENSG00000111832,454,435-473
ENSG00000196911,1292,1105-1480
ENSG00000143771,1488,1480-1496
ENSG00000162923,1292,1105-1480
ENSG00000138073,1292,1105-1480
ENSG00000085382,1488,1480-1496
ENSG00000204264,544,473-615
ENSG00000240065,454,435-473
ENSG00000147724,>4290,>4290
ENSG00000204291,886,824-948
ENSG00000169436,680,676-684
ENSG00000169427,950,948-952
ENSG00000186532,1488,1480-1496
ENSG00000181924,1488,1480-1496
ENSG00000112419,987,952-1023
ENSG00000169976,987,952-1023
ENSG00000112038,645,615-676
ENSG00000149925,1064,1023-1105
ENSG00000285043,1064,1023-1105
ENSG00000184110,454,435-473
ENSG00000205609,454,435-473
ENSG00000250799,1488,1480-1496
ENSG00000149922,987,952-1023
ENSG00000196290,987,952-1023
ENSG00000103495,645,615-676
ENSG00000149926,645,615-676
ENSG00000172890,645,615-676
ENSG00000287725,987,952-1023
ENSG00000162341,987,952-1023
ENSG00000105171,987,952-1023
ENSG00000184363,987,952-1023
ENSG00000110651,544,473-615
ENSG00000129167,645,615-676
ENSG00000131943,645,615-676
ENSG00000105173,>4290,>4290
ENSG00000198597,645,615-676
ENSG00000070214,1488,1480-1496
ENSG00000165029,1488,1480-1496
ENSG00000165028,1064,1023-1105
ENSG00000136783,1064,1023-1105
ENSG00000084092,645,615-676
ENSG00000084093,645,615-676
ENSG00000086062,886,824-948
ENSG00000107371,>4290,>4290
ENSG00000120708,886,824-948
ENSG00000070061,886,824-948
ENSG00000088882,645,615-676
ENSG00000122692,645,615-676
ENSG00000168993,810,797-824
ENSG00000185619,950,948-952
ENSG00000169026,987,952-1023
ENSG00000136937,987,952-1023
ENSG00000136925,987,952-1023
ENSG00000138802,1714,1660-1768
ENSG00000171476,1714,1660-1768
ENSG00000196503,645,615-676
ENSG00000174780,645,615-676
ENSG00000023608,645,615-676
ENSG00000104660,645,615-676
ENSG00000196159,645,615-676
ENSG00000151458,645,615-676
ENSG00000164056,886,824-948
ENSG00000145375,>4290,>4290
ENSG00000170917,>4290,>4290
ENSG00000138685,680,676-684
ENSG00000181004,645,615-676
ENSG00000164113,987,952-1023
ENSG00000175467,987,952-1023
ENSG00000115289,886,824-948
ENSG00000179528,454,435-473
ENSG00000188613,8,7-9
ENSG00000064042,645,615-676
ENSG00000109132,645,615-676
ENSG00000109133,645,615-676
ENSG00000138686,645,615-676
ENSG00000145386,>4290,>4290
ENSG00000164111,645,615-676
ENSG00000137440,454,435-473
ENSG00000137441,18,16-20
ENSG00000007062,987,952-1023
ENSG00000186452,244,177-312
ENSG00000189099,55,43-67
ENSG00000165076,168,159-177
ENSG00000283706,132,105-159
ENSG00000206549,132,105-159
ENSG00000269741,168,159-177
ENSG00000213022,168,159-177
ENSG00000103355,244,177-312
ENSG00000172382,950,948-952
ENSG00000174562,244,177-312
ENSG00000185198,950,948-952
ENSG00000089280,645,615-676
ENSG00000170540,645,615-676
ENSG00000260342,3,0-7
ENSG00000176248,1714,1660-1768
ENSG00000163481,1714,1660-1768
ENSG00000103510,1292,1105-1480
ENSG00000103489,987,952-1023
ENSG00000119661,987,952-1023
ENSG00000197562,544,473-615
ENSG00000007541,544,473-615
ENSG00000251287,1714,1660-1768
ENSG00000189366,1714,1660-1768
ENSG00000033011,1714,1660-1768
ENSG00000118894,>4290,>4290
ENSG00000186523,>4290,>4290
ENSG00000145002,>4290,>4290
ENSG00000158483,>4290,>4290
ENSG00000153446,>4290,>4290
ENSG00000196659,987,952-1023
ENSG00000197557,987,952-1023
ENSG00000133392,645,615-676
ENSG00000072864,1488,1480-1496
ENSG00000261130,544,473-615
ENSG00000156968,544,473-615
ENSG00000176390,950,948-952
ENSG00000178691,950,948-952
ENSG00000182173,950,948-952
ENSG00000109066,950,948-952
ENSG00000167281,680,676-684
ENSG00000182156,1488,1480-1496
ENSG00000173894,645,615-676
ENSG00000183691,645,615-676
ENSG00000141179,454,435-473
ENSG00000166292,544,473-615
ENSG00000108960,1714,1660-1768
ENSG00000188243,544,473-615
ENSG00000136111,645,615-676
ENSG00000118922,950,948-952
ENSG00000276644,886,824-948
ENSG00000125245,645,615-676
ENSG00000169508,544,473-615
ENSG00000213420,810,797-824
ENSG00000066923,454,435-473
ENSG00000166508,>4290,>4290
ENSG00000168090,>4290,>4290
ENSG00000127452,>4290,>4290
ENSG00000178999,544,473-615
ENSG00000109705,454,435-473
ENSG00000157869,645,615-676
ENSG00000144815,680,676-684
ENSG00000002587,645,615-676
ENSG00000109684,168,159-177
ENSG00000178163,645,615-676
ENSG00000104687,1488,1480-1496
ENSG00000014824,1488,1480-1496
ENSG00000124406,645,615-676
ENSG00000178343,544,473-615
ENSG00000188848,544,473-615
ENSG00000135632,645,615-676
ENSG00000153707,645,615-676
ENSG00000145390,544,473-615
ENSG00000172399,645,615-676
ENSG00000172403,544,473-615
ENSG00000150961,1714,1660-1768
ENSG00000185774,886,824-948
ENSG00000152990,1064,1023-1105
ENSG00000249948,454,435-473
ENSG00000109819,645,615-676
ENSG00000109606,1292,1105-1480
ENSG00000181982,1292,1105-1480
ENSG00000115604,645,615-676
ENSG00000115607,645,615-676
ENSG00000081154,645,615-676
ENSG00000115661,1488,1480-1496
ENSG00000138363,1488,1480-1496
ENSG00000115233,>4290,>4290
ENSG00000115221,645,615-676
ENSG00000153246,680,676-684
ENSG00000248672,680,676-684
ENSG00000054219,680,676-684
ENSG00000136536,645,615-676
ENSG00000115183,645,615-676
ENSG00000188342,645,615-676
ENSG00000133114,645,615-676
ENSG00000163161,645,615-676
ENSG00000186684,645,615-676
ENSG00000139746,1488,1480-1496
ENSG00000152193,1488,1480-1496
ENSG00000152192,55,43-67
ENSG00000184226,645,615-676
ENSG00000115392,645,615-676
ENSG00000028116,>4290,>4290
ENSG00000186732,987,952-1023
ENSG00000159307,886,824-948
ENSG00000136010,>4290,>4290
ENSG00000136052,987,952-1023
ENSG00000171310,544,473-615
ENSG00000120837,1488,1480-1496
ENSG00000115474,645,615-676
ENSG00000128567,645,615-676
ENSG00000128585,645,615-676
ENSG00000057608,>4290,>4290
ENSG00000134461,680,676-684
ENSG00000120820,645,615-676
ENSG00000100241,>4290,>4290
ENSG00000175809,25,20-29
ENSG00000105879,645,615-676
ENSG00000091138,645,615-676
ENSG00000196569,645,615-676
ENSG00000186335,>4290,>4290
ENSG00000186334,>4290,>4290
ENSG00000152894,645,615-676
ENSG00000198010,645,615-676
ENSG00000111678,645,615-676
ENSG00000112167,645,615-676
ENSG00000162813,1714,1660-1768
ENSG00000163803,1714,1660-1768
ENSG00000164414,810,797-824
ENSG00000146282,645,615-676
ENSG00000111880,>4290,>4290
ENSG00000164509,645,615-676
ENSG00000240857,645,615-676
ENSG00000185013,680,676-684
ENSG00000250741,680,676-684
ENSG00000012232,987,952-1023
ENSG00000170468,1064,1023-1105
ENSG00000183648,1064,1023-1105
ENSG00000165934,1714,1660-1768
ENSG00000140090,680,676-684
ENSG00000184986,680,676-684
ENSG00000182645,680,676-684
ENSG00000171132,680,676-684
ENSG00000137204,1488,1480-1496
ENSG00000203667,1488,1480-1496
ENSG00000116095,680,676-684
ENSG00000185614,544,473-615
ENSG00000114353,1488,1480-1496
ENSG00000188338,1064,1023-1105
ENSG00000003756,680,676-684
ENSG00000254999,680,676-684
ENSG00000164082,987,952-1023
ENSG00000114767,987,952-1023
ENSG00000180914,645,615-676
ENSG00000196220,645,615-676
ENSG00000124212,645,615-676
ENSG00000158445,680,676-684
ENSG00000124214,987,952-1023
ENSG00000163939,987,952-1023
ENSG00000168309,680,676-684
ENSG00000198643,645,615-676
ENSG00000163689,987,952-1023
ENSG00000144724,645,615-676
ENSG00000096060,>4290,>4290
ENSG00000112081,950,948-952
ENSG00000255587,332,312-352
ENSG00000167112,332,312-352
ENSG00000119431,645,615-676
ENSG00000163235,544,473-615
ENSG00000133460,>4290,>4290
ENSG00000251357,3,0-7
ENSG00000133313,645,615-676
ENSG00000141994,1488,1480-1496
ENSG00000127989,645,615-676
ENSG00000127914,680,676-684
ENSG00000001630,680,676-684
ENSG00000001631,680,676-684
ENSG00000285953,680,676-684
ENSG00000143436,680,676-684
ENSG00000143294,680,676-684
ENSG00000143321,454,435-473
ENSG00000132692,454,435-473
ENSG00000116604,454,435-473
ENSG00000163472,454,435-473
ENSG00000105372,454,435-473
ENSG00000167792,454,435-473
ENSG00000143398,987,952-1023
ENSG00000159352,987,952-1023
ENSG00000143373,454,435-473
ENSG00000103569,544,473-615
ENSG00000161798,544,473-615
ENSG00000086159,1488,1480-1496
ENSG00000143595,1488,1480-1496
ENSG00000143575,1488,1480-1496
ENSG00000143569,886,824-948
ENSG00000143612,886,824-948
ENSG00000143367,454,435-473
ENSG00000143375,3,0-7
ENSG00000163348,987,952-1023
ENSG00000169291,454,435-473
ENSG00000196154,454,435-473
ENSG00000197747,454,435-473
ENSG00000143556,55,43-67
ENSG00000184330,55,43-67
ENSG00000196420,454,435-473
ENSG00000163220,132,105-159
ENSG00000169906,168,159-177
ENSG00000143546,454,435-473
ENSG00000188015,454,435-473
ENSG00000196754,454,435-473
ENSG00000143536,168,159-177
ENSG00000189334,454,435-473
ENSG00000197956,454,435-473
ENSG00000197364,70,67-74
ENSG00000188817,454,435-473
ENSG00000163191,332,312-352
ENSG00000173207,>4290,>4290
ENSG00000169242,454,435-473
ENSG00000179085,454,435-473
ENSG00000163462,454,435-473
ENSG00000188643,332,312-352
ENSG00000143376,987,952-1023
ENSG00000160838,987,952-1023
ENSG00000116539,1488,1480-1496
ENSG00000265491,645,615-676
ENSG00000116521,454,435-473
ENSG00000143320,950,948-952
ENSG00000159208,950,948-952
ENSG00000163125,987,952-1023
ENSG00000159409,454,435-473
ENSG00000143418,950,948-952
ENSG00000176444,>4290,>4290
ENSG00000126698,>4290,>4290
ENSG00000125944,>4290,>4290
ENSG00000181790,645,615-676
ENSG00000122557,987,952-1023
ENSG00000033867,987,952-1023
ENSG00000163508,987,952-1023
ENSG00000144642,645,615-676
ENSG00000163513,987,952-1023
ENSG00000163527,>4290,>4290
ENSG00000144645,1488,1480-1496
ENSG00000153012,544,473-615
ENSG00000109618,544,473-615
ENSG00000155886,950,948-952
ENSG00000109475,950,948-952
ENSG00000127481,950,948-952
ENSG00000127463,950,948-952
ENSG00000157916,950,948-952
ENSG00000179002,544,473-615
ENSG00000166337,544,473-615
ENSG00000171960,1488,1480-1496
ENSG00000065978,680,676-684
ENSG00000130762,886,824-948
ENSG00000187017,454,435-473
ENSG00000069812,987,952-1023
ENSG00000097021,987,952-1023
ENSG00000158292,645,615-676
ENSG00000173673,987,952-1023
ENSG00000137310,987,952-1023
ENSG00000237649,101,96-105
ENSG00000236104,544,473-615
ENSG00000173163,544,473-615
ENSG00000143952,544,473-615
ENSG00000172005,950,948-952
ENSG00000165152,950,948-952
ENSG00000124541,950,948-952
