TF,Target,Mode,PMID,Tf_age,Tg_age
BACH1,HMOX1,Repression,17409198;18550526;21982894,Eumetazoa,Vertebrata
BACH1,MMP1,Activation,21873975,Eumetazoa,Eukaryota
BACH2,BCL2,Unknown,18929412,Eukaryota,
BACH2,IL2,Unknown,18769450,Eukaryota,Eumetazoa
BACH2,XBP1,Repression,24821775,Vertebrata,Mammalia
BARD1,ESR1,Activation,20060929,Vertebrata,Mammalia
BARX2,ESR1,Unknown,16636675,Vertebrata,Mammalia
BATF,CD2,Unknown,22592317,Opisthokonta,Opisthokonta
BCL11A,GATA1,Activation,23071749,Opisthokonta,Vertebrata
BCL11A,GATA1,Unknown,20542454,Opisthokonta,Vertebrata
BCL3,CTCF,Repression,21912613,Opisthokonta,Vertebrata
BCL3,EGFR,Activation,17881446,Eumetazoa,Opisthokonta
BCL3,MYB,Unknown,9694711,Opisthokonta,Eumetazoa
BCL3,NFKB1,Repression,11387332,Vertebrata,Vertebrata
BCL3,NFKB1,Unknown,14573596;7896265,Vertebrata,Vertebrata
BCL3,RELA,Unknown,7896265,Eumetazoa,Hominidae
BCL6,BCL2L1,Repression,11777915,Eumetazoa,Vertebrata
BCL6,BCL6,Repression,12407182,Eumetazoa,Vertebrata
BCL6,CCND2,Repression,15509806;22723377,Eumetazoa,Vertebrata
BCL6,CD80,Repression,12860928,Eumetazoa,Vertebrata
BCL6,CDKN1A,Repression,16142238,Eumetazoa,Vertebrata
BCL6,CDKN2B,Repression,22723377,Opisthokonta,Opisthokonta
BCL6,CHEK1,Repression,18346918,Opisthokonta,Eumetazoa
BCL6,FCER2,Repression,11342629,Opisthokonta,Eumetazoa
BCL6,HDAC7,Repression,11929873,Opisthokonta,Eumetazoa
BCL6,IRF4,Repression,10601358,Opisthokonta,Eumetazoa
BCL6,LITAF,Repression,23795761,Opisthokonta,Mammalia
BCL6,MYC,Activation,21394099,Opisthokonta,Vertebrata
BCL6,NFKB1,Repression,15611242,Opisthokonta,Vertebrata
BCL6,PDCD2,Repression,20605493,Opisthokonta,Vertebrata
BCL6,PDCD2,Unknown,11854457;17468402,Opisthokonta,Eumetazoa
BCL6,STAT3,Unknown,17951530,Opisthokonta,> Eukaryota
BCL6,SUMO1,Repression,22723377,Opisthokonta,Vertebrata
BCL6,XBP1,Repression,24821775,Opisthokonta,Vertebrata
BDP1,MYC,Unknown,12734418,Opisthokonta,Vertebrata
BDP1,RB1,Unknown,12734418,Opisthokonta,Opisthokonta
BDP1,TP53,Unknown,12734418,Opisthokonta,Opisthokonta
BHLHE41,CCND1,Repression,18223678,Opisthokonta,Eukaryota
BHLHE41,MLH1,Repression,24165159,Opisthokonta,Mammalia
BIN1,MYC,Unknown,9797456,Opisthokonta,Vertebrata
BMI1,TERT,Repression,19903340,Hominidae,Mammalia
BPTF,HOXC8,Unknown,16728976,Hominidae,Vertebrata
BRCA1,AREG,Repression,20103632,Opisthokonta,Eumetazoa
BRCA1,ASPM,Activation,16123590,Hominidae,Vertebrata
BRCA1,ATM,Activation,22832221,Hominidae,Opisthokonta
BRCA1,BACH1,Unknown,14576433,Opisthokonta,Eukaryota
BRCA1,BRCA2,Unknown,11405179,Hominidae,Vertebrata
BRCA1,CASR,Unknown,21296416,Hominidae,Vertebrata
BRCA1,CCNB1,Unknown,12647291,Opisthokonta,Eukaryota
BRCA1,CCND1,Unknown,12032322,Opisthokonta,Eukaryota
BRCA1,CDH3,Repression,22120723,Eukaryota,Vertebrata
BRCA1,CDH3,Unknown,19882246,Opisthokonta,> Eukaryota
BRCA1,CDKN1A,Activation,16735508;18025037;21245169,Opisthokonta,Eumetazoa
BRCA1,CDKN1A,Unknown,10196224;11394910;12647291;9926942,Hominidae,Vertebrata
BRCA1,CDKN1B,Activation,18025037,Hominidae,Eumetazoa
BRCA1,CDKN1B,Unknown,16331276,Hominidae,Opisthokonta
BRCA1,CTSD,Repression,11244506,Hominidae,> Eukaryota
BRCA1,CXCL1,Repression,22120723,Hominidae,> Eukaryota
BRCA1,CYP19A1,Activation,21087664,Hominidae,Vertebrata
BRCA1,CYP19A1,Unknown,19445691,Hominidae,Vertebrata
BRCA1,CYP1A1,Unknown,16567799,Hominidae,Vertebrata
BRCA1,CYP1B1,Unknown,16567799,Hominidae,Vertebrata
BRCA1,DDB2,Activation,12170778,Hominidae,Vertebrata
BRCA1,DDIT3,Activation,21700680,Hominidae,Opisthokonta
BRCA1,E2F6,Repression,17096023,Hominidae,Vertebrata
BRCA1,EGFR,Repression,21396117,Hominidae,Eumetazoa
BRCA1,EGR1,Unknown,20103632,Hominidae,Eumetazoa
BRCA1,EP300,Activation,11782371,Hominidae,Opisthokonta
BRCA1,EP300,Unknown,11405179,Hominidae,> Eukaryota
BRCA1,ESR1,Activation,20060929,Hominidae,Vertebrata
BRCA1,FOS,Unknown,11313879,Hominidae,Vertebrata
BRCA1,FOXC1,Repression,22120723,Hominidae,Vertebrata
BRCA1,FOXC2,Repression,22120723,Hominidae,Vertebrata
BRCA1,FST,Activation,22685544,Hominidae,Vertebrata
BRCA1,GADD45A,Activation,10962562;17428466;18025037,Hominidae,Vertebrata
BRCA1,GADD45A,Repression,18350249,Hominidae,Eukaryota
BRCA1,GADD45A,Unknown,11777930;12647291,Hominidae,Primates
BRCA1,HIF1A,Unknown,16543242,Hominidae,Eumetazoa
BRCA1,HMGA2,Repression,20007691,Hominidae,Eumetazoa
BRCA1,HNRNPA2B1,Repression,21099359,Hominidae,Eumetazoa
BRCA1,HSPA5,Repression,18776923,Hominidae,Eumetazoa
BRCA1,IFNA1,Activation,17374731,Hominidae,Opisthokonta
BRCA1,IGF1,Repression,18045956,Hominidae,Vertebrata
BRCA1,IGF1R,Unknown,11001824;19223505,Hominidae,Opisthokonta
BRCA1,IRF7,Activation,17374731,Hominidae,Eumetazoa
BRCA1,IRF9,Activation,12212615,Hominidae,Vertebrata
BRCA1,JAK1,Unknown,11163768,Hominidae,Eumetazoa
BRCA1,JAK2,Unknown,11163768,Hominidae,Eumetazoa
BRCA1,KHSRP,Repression,21099359,Hominidae,Eumetazoa
BRCA1,KRT17,Unknown,19882246,Hominidae,Eukaryota
BRCA1,KRT18,Unknown,15831101,Hominidae,Primates
BRCA1,KRT5,Unknown,16241993;19882246,Hominidae,Eumetazoa
BRCA1,MAD2L1,Activation,15563594,Hominidae,Eumetazoa
BRCA1,MDC1,Unknown,22942284,Hominidae,Vertebrata
BRCA1,MDM2,Activation,11256609,Hominidae,Vertebrata
BRCA1,MYC,Unknown,12032322;12646176,Hominidae,Vertebrata
BRCA1,RNASEL,Activation,15940267,Hominidae,Eumetazoa
BRCA1,S100A2,Activation,24556685,Hominidae,Eumetazoa
BRCA1,SIRT1,Activation,18851829;20160719;21407215;9000507,Hominidae,Primates
BRCA1,STAT1,Activation,17374731,Hominidae,> Eukaryota
BRCA1,STAT2,Activation,17374731,Hominidae,Vertebrata
BRCA1,STAT3,Unknown,11163768,Hominidae,Vertebrata
BRCA1,TFF1,Repression,11244506,Hominidae,Vertebrata
BRCA1,TP63,Unknown,16241993,Hominidae,Vertebrata
BRCA1,VEGFA,Activation,16543242,Hominidae,Hominidae
BRCA1,XPC,Unknown,12647291,Hominidae,Mammalia
BRCA2,DMC1,Unknown,17541404,Hominidae,Hominidae
BRCA2,PSMD3,Unknown,17563742,Hominidae,Vertebrata
BRCA2,PSMD6,Unknown,17563742,Hominidae,Vertebrata
BRCA2,RAD51,Unknown,12967658;17515904;19628690;20729859,Hominidae,Vertebrata
BRD7,BRD2,Activation,12600283,Hominidae,Vertebrata
BRD7,BRD3,Activation,12600283,Hominidae,Vertebrata
BRD7,E2F3,Repression,16475162,Hominidae,Vertebrata
BRD7,E2F3,Unknown,15137061,Hominidae,Opisthokonta
BRIP1,BARD1,Unknown,20451671,Hominidae,Vertebrata
BRIP1,MLH1,Unknown,24351291,Hominidae,Hominidae
BRPF1,ING5,Unknown,18794358,Hominidae,Hominidae
BRPF1,MEAF6,Unknown,18794358,Eumetazoa,Hominidae
BTAF1,DR1,Repression,20627952,Eumetazoa,Hominidae
BTAF1,TBP,Repression,20627952,Eumetazoa,Hominidae
BTAF1,TBP,Unknown,14988402;15509807;16858867,Eumetazoa,Hominidae
BTF3,ABL2,Activation,17312387,Eukaryota,Hominidae
BTF3,ATM,Activation,17312387,Eukaryota,Opisthokonta
BTF3,EPHB2,Activation,17312387,Eukaryota,Vertebrata
BTF3,HPSE2,Activation,17312387,Eukaryota,Vertebrata
BTF3,MADCAM1,Repression,17312387,Opisthokonta,Vertebrata
BTF3,MRVI1,Repression,17312387,Opisthokonta,Eukaryota
BTF3,NFKB1,Repression,17312387,Eukaryota,Vertebrata
BTF3,RRAS2,Repression,17312387,Eukaryota,Vertebrata
BTF3,SSPN,Repression,17312387,Eukaryota,Vertebrata
BTG2,CCND1,Repression,15870875;16849553,Eukaryota,Mammalia
BTG2,HRAS,Repression,20197462,Eukaryota,Opisthokonta
BTG2,KLK3,Repression,21172304,Opisthokonta,Eumetazoa
BTG2,SPHK1,Activation,16516161,Opisthokonta,Eukaryota
CBFA2T3,TCF12,Unknown,18456661,Opisthokonta,Opisthokonta
CBFA2T3,ZNF652,Repression,20116376,Opisthokonta,Eukaryota
CBFB,GATA1,Unknown,8683991,Opisthokonta,> Eukaryota
CBFB,RUNX1,Unknown,24648201,Opisthokonta,Vertebrata
CBFB,RUNX2,Unknown,24648201,Opisthokonta,Eumetazoa
CBFB,RUNX3,Unknown,24648201,Opisthokonta,Hominidae
CBX7,CCNE1,Repression,22214847,Opisthokonta,Hominidae
CBX7,CDH1,Activation,19706751,Vertebrata,Hominidae
CBX8,CDKN1A,Repression,23474493,Vertebrata,Hominidae
CDC5L,PLRG1,Unknown,11544257,Vertebrata,Hominidae
CDCA7L,MAOB,Repression,20980443,Vertebrata,Hominidae
CDX1,DSC2,Unknown,18819935,Vertebrata,Vertebrata
CDX1,IRF2BP2,Unknown,23185413,Vertebrata,Vertebrata
CDX1,KRT20,Unknown,19188603,Opisthokonta,Vertebrata
CDX1,PCNA,Activation,11743638,Opisthokonta,Opisthokonta
CDX1,POSTN,Unknown,22215184,Opisthokonta,> Eukaryota
CDX1,PPARG,Activation,19059241,Opisthokonta,Opisthokonta
CDX1,PTGS2,Activation,21613300,Vertebrata,Opisthokonta
CDX1,TBP,Unknown,17158164,Vertebrata,Eukaryota
CDX2,ABCB1,Unknown,20699370,Vertebrata,Vertebrata
CDX2,ACAT2,Activation,16274362,Eukaryota,Vertebrata
CDX2,APC,Activation,23393221,Vertebrata,Eumetazoa
CDX2,APC,Unknown,24501326,Eumetazoa,Opisthokonta
CDX2,AXIN2,Activation,23393221,Eumetazoa,Vertebrata
CDX2,AXIN2,Unknown,24501326,Eumetazoa,Opisthokonta
CDX2,CDH17,Activation,20568120,Eumetazoa,Vertebrata
CDX2,CDH17,Unknown,12404231;15732140,Eumetazoa,
CDX2,CDKN1A,Activation,12970742,Eumetazoa,Vertebrata
CDX2,CFTR,Activation,22671145,Eumetazoa,Eukaryota
CDX2,DSC2,Unknown,18819935,Eumetazoa,Eumetazoa
CDX2,ELMO3,Activation,20127720,Vertebrata,> Eukaryota
CDX2,FUT2,Activation,22547830,Vertebrata,Vertebrata
CDX2,GSK3B,Unknown,24501326,Vertebrata,Hominidae
CDX2,GSPT1,Unknown,22580340,Vertebrata,Vertebrata
CDX2,GSTP1,Unknown,22580340,Vertebrata,Vertebrata
CDX2,GUCY2C,Unknown,11684084,Vertebrata,Opisthokonta
CDX2,HEPH,Activation,15825077,Vertebrata,Vertebrata
CDX2,IGFBP3,Repression,17297462,Vertebrata,Vertebrata
CDX2,KLF4,Activation,11521200,Vertebrata,Vertebrata
CDX2,KLF4,Unknown,23202735,Vertebrata,Opisthokonta
CDX2,LCT,Activation,9148757,Vertebrata,Opisthokonta
CDX2,MEP1A,Activation,22326557,Vertebrata,> Eukaryota
CDX2,MUC17,Unknown,16737958,Vertebrata,Eumetazoa
CDX2,MUC2,Activation,12559945,Vertebrata,Vertebrata
CDX2,PTGS2,Repression,15013430,Vertebrata,Vertebrata
CDX2,REG4,Unknown,23133598,Vertebrata,Eukaryota
CDX2,SLC15A1,Activation,16616718,Vertebrata,Vertebrata
CDX2,SLC9A2,Unknown,11254504,Vertebrata,Eumetazoa
CDX2,SP1,Unknown,22580340,Vertebrata,Vertebrata
CDX2,TFF3,Activation,17182120,Vertebrata,Hominidae
CDX2,UGT1A10,Activation,15044625,Vertebrata,Eumetazoa
CDX2,UGT1A8,Activation,15044625,Vertebrata,Eumetazoa
CDX2,UGT2B15,Unknown,20070244,Vertebrata,Eumetazoa
CDX2,UGT2B17,Unknown,20070244,Vertebrata,> Eukaryota
CDX2,VDR,Unknown,11450701;16604479;16883525;19960008,Vertebrata,Vertebrata
CEBPA,AFP,Unknown,15924879,Vertebrata,Vertebrata
CEBPA,ALB,Unknown,10542249,Vertebrata,Vertebrata
CEBPA,BCL2,Repression,12970736,Vertebrata,Opisthokonta
CEBPA,CCL2,Activation,24429361,Vertebrata,Opisthokonta
CEBPA,CD163,Unknown,10725797,Vertebrata,Vertebrata
CEBPA,CRMP1,Unknown,18524846,Vertebrata,Vertebrata
CEBPA,CSF1,Unknown,9632776,Vertebrata,Vertebrata
CEBPA,CSF2RA,Unknown,7565736,Vertebrata,Vertebrata
CEBPA,CSF3R,Activation,10453008,Vertebrata,Vertebrata
CEBPA,CXCR2,Unknown,18555777,Vertebrata,Primates
CEBPA,CYP3A4,Unknown,15100175,Vertebrata,Vertebrata
CEBPA,DEFA1,Unknown,10706719,Eumetazoa,Eumetazoa
CEBPA,DEFA3,Unknown,10706719,Eumetazoa,Hominidae
CEBPA,ELANE,Activation,19620402,Eumetazoa,> Eukaryota
CEBPA,ELANE,Unknown,16247445,Eumetazoa,Vertebrata
CEBPA,F9,Activation,8075306,Eumetazoa,Opisthokonta
CEBPA,FN1,Unknown,1320003,Eumetazoa,Opisthokonta
CEBPA,GAPDH,Unknown,12842822,Eumetazoa,Opisthokonta
CEBPA,HAMP,Activation,18671304,Eumetazoa,Vertebrata
CEBPA,HK3,Unknown,24584857,Eumetazoa,Opisthokonta
CEBPA,HOMER3,Unknown,14645007,Eumetazoa,Opisthokonta
CEBPA,HSD17B11,Activation,21549806,Eumetazoa,Vertebrata
CEBPA,HSPA4,Activation,2247079,Eumetazoa,Primates
CEBPA,ICAM1,Unknown,9916895,Eumetazoa,Mammalia
CEBPA,ID1,Unknown,22568493,Eumetazoa,Vertebrata
CEBPA,IGF1,Activation,7708053,Eumetazoa,Hominidae
CEBPA,IGF2,Unknown,7659086,Eumetazoa,> Eukaryota
CEBPA,IL10,Unknown,12219016,Eumetazoa,Vertebrata
CEBPA,IL3,Unknown,10453008,Eumetazoa,Vertebrata
CEBPA,IL5,Unknown,10453008,Eumetazoa,Opisthokonta
CEBPA,IL6,Unknown,11975924,Eumetazoa,Vertebrata
CEBPA,INSR,Activation,8288055,Eumetazoa,Vertebrata
CEBPA,ITGAX,Activation,9360988,Eumetazoa,Hominidae
CEBPA,LEP,Activation,21983012,Eumetazoa,Hominidae
CEBPA,MAD1L1,Unknown,21345218,Eumetazoa,Primates
CEBPA,MSR1,Unknown,9743233,Eumetazoa,Hominidae
CEBPA,MYC,Repression,12032779,Eumetazoa,Hominidae
CEBPA,PCK1,Unknown,12237288,Eumetazoa,Eumetazoa
CEBPA,PCK2,Unknown,11042264,Eumetazoa,Vertebrata
CEBPA,PRL,Unknown,17187171,Eumetazoa,Vertebrata
CEBPA,S100A9,Activation,9706399,Eumetazoa,Opisthokonta
CEBPA,SAA1,Unknown,12410800,Eumetazoa,Mammalia
CEBPA,SERPINC1,Activation,8910619,Eumetazoa,Opisthokonta
CEBPA,SFTPD,Activation,11912209,Eumetazoa,Vertebrata
CEBPA,SLC10A1,Unknown,11031103,Eumetazoa,Vertebrata
CEBPA,SOCS3,Activation,19332118,Eumetazoa,Vertebrata
CEBPA,SPI1,Unknown,24429361,Eumetazoa,Vertebrata
CEBPA,SPP1,Activation,14712233,Eumetazoa,Vertebrata
CEBPA,STAR,Activation,18583320,Eumetazoa,Vertebrata
CEBPA,STAT3,Unknown,24429361,Eumetazoa,Mammalia
CEBPA,TLR9,Unknown,15294971,Eumetazoa,Hominidae
CEBPA,VLDLR,Unknown,10064725,Eumetazoa,Mammalia
CEBPB,ABCB1,Activation,15044620,Eumetazoa,Hominidae
CEBPB,ADM,Activation,9480831,Eumetazoa,Vertebrata
CEBPB,ADM,Unknown,12630823,Eumetazoa,Hominidae
CEBPB,ALB,Unknown,10542249,Eumetazoa,Vertebrata
CEBPB,ASNS,Unknown,15385533,Eumetazoa,Hominidae
CEBPB,BCL2L1,Unknown,19043455,Eumetazoa,Opisthokonta
CEBPB,BTS1,Unknown,9030974,Eumetazoa,Eumetazoa
CEBPB,CDKN1A,Activation,15041706,Eumetazoa,> Eukaryota
CEBPB,CR2,Unknown,19487031,Eumetazoa,Vertebrata
CEBPB,CRP,Activation,12667216;23361365,Eumetazoa,Opisthokonta
CEBPB,CSF3R,Activation,10453008,Eumetazoa,Vertebrata
CEBPB,CSH1,Unknown,10855690,Eumetazoa,Vertebrata
CEBPB,CSH2,Unknown,10855690,Eumetazoa,> Eukaryota
CEBPB,CSRP1,Activation,14522018,Eumetazoa,Mammalia
CEBPB,CXCL8,Activation,15085176;15688424,Eumetazoa,Vertebrata
CEBPB,CXCL8,Unknown,11120852,Eumetazoa,Vertebrata
CEBPB,CYP19A1,Repression,11994385,Eumetazoa,Vertebrata
CEBPB,CYP19A1,Unknown,7635140;8603036,Eumetazoa,Vertebrata
CEBPB,DAPK1,Unknown,19521987,Eumetazoa,Vertebrata
CEBPB,DDIT3,Unknown,16757577,Eumetazoa,Vertebrata
CEBPB,F8,Unknown,10959692,Eumetazoa,> Eukaryota
CEBPB,FASLG,Unknown,12496392,Eumetazoa,Vertebrata
CEBPB,FURIN,Activation,8132667,Eumetazoa,Opisthokonta
CEBPB,GADD45G,Unknown,11012671,Eumetazoa,Mammalia
CEBPB,GDF15,Activation,24086573,Eumetazoa,Opisthokonta
CEBPB,GFER,Repression,20690902,Eumetazoa,Mammalia
CEBPB,GFER,Unknown,20382118,Eumetazoa,Vertebrata
CEBPB,GNLY,Unknown,12460196,Eumetazoa,Opisthokonta
CEBPB,HBB,Unknown,15833715,Eumetazoa,Opisthokonta
CEBPB,HP,Unknown,11331273,Eumetazoa,Hominidae
CEBPB,HSF1,Unknown,11801594,Eumetazoa,Vertebrata
CEBPB,IL10,Unknown,12493739,Eumetazoa,Mammalia
CEBPB,IL13,Unknown,22981205,Eumetazoa,Amniota
CEBPB,IL1B,Activation,17386941,Eumetazoa,Hominidae
CEBPB,IL1B,Unknown,10383163;10801783,Eumetazoa,Vertebrata
CEBPB,IL24,Unknown,10942517,Eumetazoa,Vertebrata
CEBPB,IL3,Unknown,10453008,Eumetazoa,Vertebrata
CEBPB,IL4,Activation,7594540,Eumetazoa,Vertebrata
CEBPB,IL4,Unknown,15048722,Eumetazoa,Vertebrata
CEBPB,IL5,Unknown,10453008,Eumetazoa,Vertebrata
CEBPB,IL6,Activation,10903137;8725624,Eumetazoa,Opisthokonta
CEBPB,IL6,Unknown,11120852,Eumetazoa,Vertebrata
CEBPB,INSR,Activation,8288055,Eumetazoa,Vertebrata
CEBPB,IRF4,Activation,19717648,Eumetazoa,Vertebrata
CEBPB,MAD1L1,Unknown,21345218,Eumetazoa,Vertebrata
CEBPB,MMP1,Unknown,19723873,Eumetazoa,Vertebrata
CEBPB,OXTR,Activation,21734268,Eumetazoa,Vertebrata
CEBPB,PCK2,Activation,8093246,Eumetazoa,Vertebrata
CEBPB,PLAC1,Unknown,19652226,Eumetazoa,Opisthokonta
CEBPB,PRDM1,Activation,19717648,Eumetazoa,Opisthokonta
CEBPB,PRL,Unknown,10455153,Eumetazoa,
CEBPB,PRSS50,Activation,18462069,Eumetazoa,Vertebrata
CEBPB,PTGS2,Activation,16820889;18294142,Eumetazoa,Opisthokonta
CEBPB,PTGS2,Repression,18820298,Eumetazoa,Vertebrata
CEBPB,PTGS2,Unknown,10956548;16699180;17556653;7559624,Eumetazoa,Vertebrata
CEBPB,PTPN13,Unknown,11696979,Eumetazoa,Vertebrata
CEBPB,S100A9,Activation,9706399,Eumetazoa,Vertebrata
CEBPB,SAA1,Unknown,12410800,Eumetazoa,Vertebrata
CEBPB,SAA2,Activation,8244997,Eumetazoa,Vertebrata
CEBPB,SFTPD,Activation,11912209,Eumetazoa,Vertebrata
CEBPB,SLC10A1,Unknown,11031103,Eumetazoa,Eumetazoa
CEBPB,SLC19A1,Activation,15652157,Eumetazoa,Eumetazoa
CEBPB,SLC5A8,Activation,20082847,Eumetazoa,Eumetazoa
CEBPB,STAR,Activation,18583320,Eumetazoa,Vertebrata
CEBPB,STAR,Unknown,10473624;11111087;19150388,Eumetazoa,Vertebrata
CEBPB,TFF3,Unknown,12297725,Eumetazoa,Eumetazoa
CEBPB,TNF,Unknown,10629048;9566900,Eumetazoa,Vertebrata
CEBPB,TNFAIP6,Activation,7876106,Eumetazoa,Vertebrata
CEBPB,TNFAIP6,Unknown,7935377,Eumetazoa,Vertebrata
CEBPB,TOP1,Unknown,8524227,Eumetazoa,Vertebrata
CEBPB,XBP1,Activation,19717648,Eumetazoa,Vertebrata
CEBPD,C3,Unknown,8385337,Eumetazoa,Vertebrata
CEBPD,CASP8,Unknown,24810056,Eumetazoa,Primates
CEBPD,CCL20,Activation,23028973,Eumetazoa,Vertebrata
CEBPD,CXCL1,Activation,23028973,Eumetazoa,Vertebrata
CEBPD,CYP19A1,Repression,11994385,Eumetazoa,Hominidae
CEBPD,DDIT3,Activation,20971808,Eumetazoa,Vertebrata
CEBPD,DDIT3,Repression,22347430,Eumetazoa,Vertebrata
CEBPD,GADD45G,Unknown,11012671,Eumetazoa,Vertebrata
CEBPD,GAPDH,Unknown,12842822,Eumetazoa,Vertebrata
CEBPD,IL23A,Activation,23028973,Eumetazoa,Mammalia
CEBPD,PDGFRA,Unknown,11278956,Eumetazoa,Vertebrata
CEBPD,POU5F1,Activation,15284209,Eumetazoa,Vertebrata
CEBPD,PPARG,Activation,10649448;18619497;20971808,Eumetazoa,Vertebrata
CEBPD,PRL,Unknown,10455153,Eumetazoa,Vertebrata
CEBPD,PTGS2,Unknown,7559624,Eumetazoa,> Eukaryota
CEBPD,SOD1,Activation,20385105,Eumetazoa,> Eukaryota
CEBPD,TNF,Unknown,10629048,Eumetazoa,Vertebrata
CEBPD,TNFAIP6,Activation,23028973,Eumetazoa,Opisthokonta
CEBPE,CTSG,Unknown,16019164,Eumetazoa,Opisthokonta
CEBPE,GATA1,Repression,12202480,Eumetazoa,Vertebrata
CEBPE,LTF,Unknown,12522000,Eumetazoa,Vertebrata
CEBPE,MMP2,Unknown,19853299,Eumetazoa,Opisthokonta
CEBPE,MYC,Repression,12947005,Eumetazoa,Hominidae
CEBPE,PRG2,Repression,12202480,Eumetazoa,Mammalia
CEBPE,SPI1,Repression,12202480,Eumetazoa,Eumetazoa
CEBPG,HBB,Unknown,15833715,Eumetazoa,Vertebrata
CEBPG,SFTPD,Activation,11912209,Eumetazoa,Mammalia
CEBPZ,APC,Activation,15087381,Eumetazoa,> Eukaryota
CEBPZ,COL11A1,Repression,12805369,Eumetazoa,> Eukaryota
CEBPZ,COL1A2,Unknown,8910550,Vertebrata,> Eukaryota
CEBPZ,GZMB,Unknown,9857074,Vertebrata,Vertebrata
CEBPZ,MLH1,Repression,11704838,Vertebrata,Mammalia
CEBPZ,SOX9,Unknown,15908194,Vertebrata,Amniota
CHD4,CD79A,Repression,23071088,Vertebrata,Hominidae
CHD4,RNF8,Unknown,22531782,Vertebrata,Amniota
CHD8,BRCA1,Unknown,16949368,Vertebrata,Vertebrata
CHD8,CCNE2,Activation,19255092,Vertebrata,Vertebrata
CHD8,HOXA2,Unknown,20085832,Vertebrata,Opisthokonta
CHD8,MYC,Unknown,16949368,> Eukaryota,Opisthokonta
CHD8,TYMS,Unknown,19255092,> Eukaryota,Hominidae
CIITA,COL1A1,Repression,16439692,> Eukaryota,Opisthokonta
CIITA,COL1A2,Repression,16439692,> Eukaryota,Opisthokonta
CIITA,COL1A2,Unknown,15247294,> Eukaryota,Vertebrata
CIITA,CREBBP,Unknown,9858618,> Eukaryota,Vertebrata
CIITA,FASLG,Unknown,14563113,Eukaryota,Hominidae
CIITA,HLA-A,Activation,10329350,Eukaryota,Hominidae
CIITA,HLA-B,Activation,11053628,Vertebrata,Hominidae
CIITA,HLA-C,Activation,11053628,Vertebrata,Hominidae
CIITA,HLA-DMA,Activation,9300700,Vertebrata,Hominidae
CIITA,HLA-DMA,Unknown,7495736,Vertebrata,Hominidae
CIITA,HLA-DMB,Activation,9300700;9600954,Vertebrata,Hominidae
CIITA,HLA-DMB,Unknown,11332992;11889043;7495736,Vertebrata,Eumetazoa
CIITA,HLA-DOA,Activation,11823510,Vertebrata,Eumetazoa
CIITA,HLA-DOB,Activation,11823510,Vertebrata,Vertebrata
CIITA,HLA-DPB1,Unknown,11889043,Vertebrata,Eumetazoa
CIITA,HLA-DQB1,Unknown,11332992,Vertebrata,Eumetazoa
CIITA,HLA-DRA,Activation,9600954,Vertebrata,Eumetazoa
CIITA,HLA-DRA,Unknown,10886240;11429551;11889043;9300692,Vertebrata,Amniota
CIITA,HLA-DRB1,Unknown,10886240,Vertebrata,Primates
CIITA,HLA-DRB3,Unknown,10886240,Vertebrata,Eumetazoa
CIITA,HLA-DRB4,Unknown,10886240,Vertebrata,Vertebrata
CIITA,HLA-DRB5,Unknown,10886240,Vertebrata,Vertebrata
CIITA,HLA-F,Unknown,11137213,Vertebrata,Vertebrata
CIITA,HLA-G,Unknown,11137218,Vertebrata,> Eukaryota
CIITA,IL4,Activation,10946277,Vertebrata,Hominidae
CIITA,IL4,Repression,10946277;17645498,Vertebrata,Vertebrata
CIITA,IRF1,Unknown,12052885;15950283,Vertebrata,Opisthokonta
CIITA,IRF2,Unknown,15950283,Vertebrata,Hominidae
CIITA,MMP9,Repression,15247301,Vertebrata,Hominidae
CIITA,PLXNA1,Unknown,15814328,Vertebrata,Hominidae
CIITA,PSMC5,Activation,22771340,Vertebrata,Hominidae
CIITA,RAB4B,Unknown,17175541,Vertebrata,Hominidae
CIITA,S100A4,Repression,17143014,Vertebrata,Hominidae
CIITA,SIRT1,Repression,22064865,Vertebrata,Eumetazoa
CIITA,SLC26A3,Unknown,9300700,Vertebrata,Vertebrata
CIITA,STAT1,Unknown,12052885,Vertebrata,> Eukaryota
CITED2,MMP1,Repression,12960175,Vertebrata,Vertebrata
CITED2,MMP13,Repression,12960175,Vertebrata,Vertebrata
CLOCK,BHLHE40,Activation,19032342,Vertebrata,Hominidae
CLOCK,BHLHE41,Activation,14672706,Vertebrata,Hominidae
CLOCK,CRY1,Activation,22750052,Vertebrata,Hominidae
CLOCK,CRY1,Unknown,17660446,Vertebrata,Hominidae
CLOCK,CRY2,Activation,22750052,Vertebrata,Hominidae
CLOCK,CRY2,Unknown,17660446,Vertebrata,Hominidae
CLOCK,DEC1,Activation,14672706,Vertebrata,Hominidae
CLOCK,KAT5,Unknown,18458078,Vertebrata,Eumetazoa
CLOCK,NAMPT,Activation,19299583,Vertebrata,Vertebrata
CLOCK,NR0B2,Activation,20674862,Vertebrata,Vertebrata
CLOCK,NR3C1,Repression,21164265,Vertebrata,Vertebrata
CLOCK,PER1,Activation,17994337;22750052,Eumetazoa,Opisthokonta
CLOCK,PER1,Unknown,17660446;20551151;21479263,Eumetazoa,Vertebrata
CLOCK,PER2,Activation,22750052,Eumetazoa,Mammalia
CLOCK,PER2,Unknown,17660446,Eumetazoa,Vertebrata
