ensembl_id,gene_age,gene_Interval
ENSMUSG00000063052,645,615-676
ENSMUSG00000026239,645,615-676
ENSMUSG00000057863,645,615-676
ENSMUSG00000093922,5,3-7
ENSMUSG00000062075,645,615-676
ENSMUSG00000036513,645,615-676
ENSMUSG00000002379,645,615-676
ENSMUSG00000005949,645,615-676
ENSMUSG00000033382,645,615-676
ENSMUSG00000028544,886,824-948
ENSMUSG00000033697,886,824-948
ENSMUSG00000028703,886,824-948
ENSMUSG00000028702,>4290,>4290
ENSMUSG00000053289,>4290,>4290
ENSMUSG00000033253,>4290,>4290
ENSMUSG00000033952,645,615-676
ENSMUSG00000028175,886,824-948
ENSMUSG00000039735,1488,1480-1496
ENSMUSG00000028121,886,824-948
ENSMUSG00000027615,886,824-948
ENSMUSG00000027677,886,824-948
ENSMUSG00000027680,987,952-1023
ENSMUSG00000027679,645,615-676
ENSMUSG00000074637,950,948-952
ENSMUSG00000037400,645,615-676
ENSMUSG00000027709,1934,1768-2101
ENSMUSG00000022875,544,473-615
ENSMUSG00000060459,5,3-7
ENSMUSG00000027663,680,676-684
ENSMUSG00000060450,1714,1660-1768
ENSMUSG00000034212,1714,1660-1768
ENSMUSG00000027882,544,473-615
ENSMUSG00000045662,544,473-615
ENSMUSG00000027801,544,473-615
ENSMUSG00000003617,645,615-676
ENSMUSG00000022774,645,615-676
ENSMUSG00000056629,1578,1496-1660
ENSMUSG00000107002,1578,1496-1660
ENSMUSG00000022780,645,615-676
ENSMUSG00000028176,645,615-676
ENSMUSG00000043020,987,952-1023
ENSMUSG00000036863,645,615-676
ENSMUSG00000036873,645,615-676
ENSMUSG00000028197,39,33-45
ENSMUSG00000074182,39,33-45
ENSMUSG00000028194,680,676-684
ENSMUSG00000006389,544,473-615
ENSMUSG00000074818,680,676-684
ENSMUSG00000034247,987,952-1023
ENSMUSG00000051890,>4290,>4290
ENSMUSG00000038366,987,952-1023
ENSMUSG00000017417,645,615-676
ENSMUSG00000024979,454,435-473
ENSMUSG00000055523,987,952-1023
ENSMUSG00000024981,987,952-1023
ENSMUSG00000078650,645,615-676
ENSMUSG00000078652,1064,1023-1105
ENSMUSG00000017119,1064,1023-1105
ENSMUSG00000034936,645,615-676
ENSMUSG00000001494,645,615-676
ENSMUSG00000001493,886,824-948
ENSMUSG00000017724,987,952-1023
ENSMUSG00000034931,>4290,>4290
ENSMUSG00000058756,454,435-473
ENSMUSG00000038150,645,615-676
ENSMUSG00000000125,645,615-676
ENSMUSG00000034187,645,615-676
ENSMUSG00000048895,886,824-948
ENSMUSG00000035441,544,473-615
ENSMUSG00000038967,544,473-615
ENSMUSG00000038517,544,473-615
ENSMUSG00000001444,987,952-1023
ENSMUSG00000038534,454,435-473
ENSMUSG00000001445,454,435-473
ENSMUSG00000018659,454,435-473
ENSMUSG00000045725,544,473-615
ENSMUSG00000018669,544,473-615
ENSMUSG00000038615,680,676-684
ENSMUSG00000018666,950,948-952
ENSMUSG00000020876,1714,1660-1768
ENSMUSG00000057058,886,824-948
ENSMUSG00000018973,680,676-684
ENSMUSG00000038700,645,615-676
ENSMUSG00000000690,544,473-615
ENSMUSG00000022388,>4290,>4290
ENSMUSG00000059832,>4290,>4290
ENSMUSG00000006056,950,948-952
ENSMUSG00000006058,950,948-952
ENSMUSG00000052915,950,948-952
ENSMUSG00000033916,1934,1768-2101
ENSMUSG00000018405,645,615-676
ENSMUSG00000042423,454,435-473
ENSMUSG00000053877,1934,1768-2101
ENSMUSG00000107023,1934,1768-2101
ENSMUSG00000030805,454,435-473
ENSMUSG00000033389,454,435-473
ENSMUSG00000018736,1488,1480-1496
ENSMUSG00000076435,886,824-948
ENSMUSG00000045775,950,948-952
ENSMUSG00000016940,645,615-676
ENSMUSG00000025474,>4290,>4290
ENSMUSG00000025473,645,615-676
ENSMUSG00000025199,810,797-824
ENSMUSG00000037126,1714,1660-1768
ENSMUSG00000039703,1714,1660-1768
ENSMUSG00000039781,1714,1660-1768
ENSMUSG00000074646,50,45-55
ENSMUSG00000007216,14,8-21
ENSMUSG00000025371,14,8-21
ENSMUSG00000025372,645,615-676
ENSMUSG00000025375,645,615-676
ENSMUSG00000030486,39,33-45
ENSMUSG00000055305,39,33-45
ENSMUSG00000068962,30,29-33
ENSMUSG00000047603,39,33-45
ENSMUSG00000074283,14,8-21
ENSMUSG00000018800,>4290,>4290
ENSMUSG00000020305,645,615-676
ENSMUSG00000040177,645,615-676
ENSMUSG00000006205,645,615-676
ENSMUSG00000040268,680,676-684
ENSMUSG00000041408,680,676-684
ENSMUSG00000041078,950,948-952
ENSMUSG00000058690,544,473-615
ENSMUSG00000020546,987,952-1023
ENSMUSG00000003949,454,435-473
ENSMUSG00000110344,454,435-473
ENSMUSG00000069763,544,473-615
ENSMUSG00000048616,544,473-615
ENSMUSG00000025577,645,615-676
ENSMUSG00000025170,645,615-676
ENSMUSG00000020544,645,615-676
ENSMUSG00000019987,950,948-952
ENSMUSG00000050244,950,948-952
ENSMUSG00000036817,645,615-676
ENSMUSG00000037747,544,473-615
ENSMUSG00000052595,544,473-615
ENSMUSG00000043259,987,952-1023
ENSMUSG00000024887,987,952-1023
ENSMUSG00000056158,950,948-952
ENSMUSG00000039055,1488,1480-1496
ENSMUSG00000024414,1488,1480-1496
ENSMUSG00000020732,544,473-615
ENSMUSG00000020733,987,952-1023
ENSMUSG00000034471,544,473-615
ENSMUSG00000030876,544,473-615
ENSMUSG00000079111,>4290,>4290
ENSMUSG00000032802,>4290,>4290
ENSMUSG00000068079,950,948-952
ENSMUSG00000018459,680,676-684
ENSMUSG00000027670,680,676-684
ENSMUSG00000047090,987,952-1023
ENSMUSG00000025355,680,676-684
ENSMUSG00000064030,680,676-684
ENSMUSG00000051934,987,952-1023
ENSMUSG00000005682,987,952-1023
ENSMUSG00000025353,645,615-676
ENSMUSG00000040195,987,952-1023
ENSMUSG00000025351,1578,1496-1660
ENSMUSG00000037353,1934,1768-2101
ENSMUSG00000070708,987,952-1023
ENSMUSG00000053508,77,73-82
ENSMUSG00000023034,810,797-824
ENSMUSG00000000531,645,615-676
ENSMUSG00000025357,987,952-1023
ENSMUSG00000025373,645,615-676
ENSMUSG00000014498,987,952-1023
ENSMUSG00000039914,645,615-676
ENSMUSG00000046934,>4290,>4290
ENSMUSG00000005683,>4290,>4290
ENSMUSG00000023015,>4290,>4290
ENSMUSG00000098112,1488,1480-1496
ENSMUSG00000000346,1488,1480-1496
ENSMUSG00000009739,950,948-952
ENSMUSG00000009733,987,952-1023
ENSMUSG00000044636,886,824-948
ENSMUSG00000000555,987,952-1023
ENSMUSG00000022469,544,473-615
ENSMUSG00000081534,544,473-615
ENSMUSG00000026640,645,615-676
ENSMUSG00000016494,645,615-676
ENSMUSG00000044098,987,952-1023
ENSMUSG00000028642,544,473-615
ENSMUSG00000028763,987,952-1023
ENSMUSG00000040706,680,676-684
ENSMUSG00000028756,544,473-615
ENSMUSG00000021822,680,676-684
ENSMUSG00000078235,454,435-473
ENSMUSG00000041241,454,435-473
ENSMUSG00000028753,950,948-952
ENSMUSG00000015023,645,615-676
ENSMUSG00000033658,645,615-676
ENSMUSG00000043621,987,952-1023
ENSMUSG00000029073,1578,1496-1660
ENSMUSG00000046811,454,435-473
ENSMUSG00000029034,>4290,>4290
ENSMUSG00000029033,645,615-676
ENSMUSG00000008730,680,676-684
ENSMUSG00000029076,886,824-948
ENSMUSG00000023571,645,615-676
ENSMUSG00000027848,645,615-676
ENSMUSG00000027849,645,615-676
ENSMUSG00000073700,987,952-1023
ENSMUSG00000028952,544,473-615
ENSMUSG00000028948,1934,1768-2101
ENSMUSG00000039713,1934,1768-2101
ENSMUSG00000029075,987,952-1023
ENSMUSG00000045362,39,33-45
ENSMUSG00000010751,50,45-55
ENSMUSG00000037613,50,45-55
ENSMUSG00000028599,987,952-1023
ENSMUSG00000026321,987,952-1023
ENSMUSG00000030339,987,952-1023
ENSMUSG00000041954,987,952-1023
ENSMUSG00000042333,987,952-1023
ENSMUSG00000022074,24,21-29
ENSMUSG00000024793,987,952-1023
ENSMUSG00000028602,987,952-1023
ENSMUSG00000032491,987,952-1023
ENSMUSG00000030336,987,952-1023
ENSMUSG00000067578,680,676-684
ENSMUSG00000052033,680,676-684
ENSMUSG00000052056,544,473-615
ENSMUSG00000047907,680,676-684
ENSMUSG00000027551,645,615-676
ENSMUSG00000027547,645,615-676
ENSMUSG00000027546,>4290,>4290
ENSMUSG00000027544,544,473-615
ENSMUSG00000074575,544,473-615
ENSMUSG00000027646,454,435-473
ENSMUSG00000019823,332,312-352
ENSMUSG00000016179,544,473-615
ENSMUSG00000010136,544,473-615
ENSMUSG00000023980,544,473-615
ENSMUSG00000019087,987,952-1023
ENSMUSG00000015291,>4290,>4290
ENSMUSG00000025648,1934,1768-2101
ENSMUSG00000025271,1934,1768-2101
ENSMUSG00000035780,645,615-676
ENSMUSG00000054545,14,8-21
ENSMUSG00000090124,14,8-21
ENSMUSG00000090145,14,8-21
ENSMUSG00000090175,50,45-55
ENSMUSG00000090165,50,45-55
ENSMUSG00000089675,50,45-55
ENSMUSG00000106677,30,29-33
ENSMUSG00000107180,62,55-70
ENSMUSG00000039018,>4290,>4290
ENSMUSG00000025464,1934,1768-2101
ENSMUSG00000042129,987,952-1023
ENSMUSG00000054051,1934,1768-2101
ENSMUSG00000041730,645,615-676
ENSMUSG00000051506,1714,1660-1768
ENSMUSG00000021940,645,615-676
ENSMUSG00000035049,645,615-676
ENSMUSG00000041396,645,615-676
ENSMUSG00000025231,645,615-676
ENSMUSG00000056209,454,435-473
ENSMUSG00000025220,454,435-473
ENSMUSG00000027376,987,952-1023
ENSMUSG00000074811,987,952-1023
ENSMUSG00000040018,987,952-1023
ENSMUSG00000025193,987,952-1023
ENSMUSG00000025188,987,952-1023
ENSMUSG00000074852,886,824-948
ENSMUSG00000018822,680,676-684
ENSMUSG00000053012,244,177-312
ENSMUSG00000044345,950,948-952
ENSMUSG00000036097,645,615-676
ENSMUSG00000042213,1714,1660-1768
ENSMUSG00000025702,645,615-676
ENSMUSG00000025701,645,615-676
ENSMUSG00000071253,1934,1768-2101
ENSMUSG00000047146,950,948-952
ENSMUSG00000020074,645,615-676
ENSMUSG00000036923,645,615-676
ENSMUSG00000034538,8,7-8
ENSMUSG00000037798,>4290,>4290
ENSMUSG00000025212,1714,1660-1768
ENSMUSG00000067150,>4290,>4290
ENSMUSG00000020467,645,615-676
ENSMUSG00000026620,645,615-676
ENSMUSG00000021804,544,473-615
ENSMUSG00000036748,544,473-615
ENSMUSG00000036450,886,824-948
ENSMUSG00000036961,987,952-1023
ENSMUSG00000067369,454,435-473
ENSMUSG00000020087,454,435-473
ENSMUSG00000020091,454,435-473
ENSMUSG00000025290,454,435-473
ENSMUSG00000063458,1064,1023-1105
ENSMUSG00000023953,1934,1768-2101
ENSMUSG00000023952,>4290,>4290
ENSMUSG00000027416,680,676-684
ENSMUSG00000027419,810,797-824
ENSMUSG00000027420,810,797-824
ENSMUSG00000020120,645,615-676
ENSMUSG00000052920,680,676-684
ENSMUSG00000040451,680,676-684
ENSMUSG00000024899,1934,1768-2101
ENSMUSG00000024778,645,615-676
ENSMUSG00000044948,645,615-676
ENSMUSG00000025066,645,615-676
ENSMUSG00000025060,645,615-676
ENSMUSG00000025024,1578,1496-1660
ENSMUSG00000078566,886,824-948
ENSMUSG00000041769,>4290,>4290
ENSMUSG00000054612,>4290,>4290
ENSMUSG00000010476,987,952-1023
ENSMUSG00000015812,987,952-1023
ENSMUSG00000030994,544,473-615
ENSMUSG00000039990,544,473-615
ENSMUSG00000030967,544,473-615
ENSMUSG00000030965,987,952-1023
ENSMUSG00000030960,987,952-1023
ENSMUSG00000048528,454,435-473
ENSMUSG00000050100,454,435-473
ENSMUSG00000031980,544,473-615
ENSMUSG00000031979,544,473-615
ENSMUSG00000050751,544,473-615
ENSMUSG00000022064,544,473-615
ENSMUSG00000033166,>4290,>4290
ENSMUSG00000022070,>4290,>4290
ENSMUSG00000033186,>4290,>4290
ENSMUSG00000041765,1714,1660-1768
ENSMUSG00000069601,645,615-676
ENSMUSG00000048701,645,615-676
ENSMUSG00000037762,454,435-473
ENSMUSG00000014329,1292,1105-1480
ENSMUSG00000019927,1714,1660-1768
ENSMUSG00000026527,645,615-676
ENSMUSG00000050069,810,797-824
ENSMUSG00000021313,987,952-1023
ENSMUSG00000052374,1292,1105-1480
ENSMUSG00000019916,645,615-676
ENSMUSG00000021810,645,615-676
ENSMUSG00000039599,987,952-1023
ENSMUSG00000021811,1714,1660-1768
ENSMUSG00000062866,987,952-1023
ENSMUSG00000078348,987,952-1023
ENSMUSG00000000766,645,615-676
ENSMUSG00000019775,645,615-676
ENSMUSG00000060212,987,952-1023
ENSMUSG00000031853,645,615-676
ENSMUSG00000039760,544,473-615
ENSMUSG00000045591,810,797-824
ENSMUSG00000059811,886,824-948
ENSMUSG00000008999,645,615-676
ENSMUSG00000017734,454,435-473
ENSMUSG00000039155,62,55-70
ENSMUSG00000039069,>4290,>4290
ENSMUSG00000039086,680,676-684
ENSMUSG00000039108,1934,1768-2101
ENSMUSG00000039117,1578,1496-1660
ENSMUSG00000000305,544,473-615
ENSMUSG00000049401,454,435-473
ENSMUSG00000027570,645,615-676
ENSMUSG00000038932,645,615-676
ENSMUSG00000039671,987,952-1023
ENSMUSG00000027678,544,473-615
ENSMUSG00000027510,>4290,>4290
ENSMUSG00000040054,>4290,>4290
ENSMUSG00000061315,645,615-676
ENSMUSG00000025395,645,615-676
ENSMUSG00000003360,>4290,>4290
ENSMUSG00000023019,454,435-473
ENSMUSG00000023017,987,952-1023
ENSMUSG00000051346,544,473-615
ENSMUSG00000044005,987,952-1023
ENSMUSG00000022483,645,615-676
ENSMUSG00000036678,645,615-676
ENSMUSG00000023050,544,473-615
ENSMUSG00000056851,454,435-473
ENSMUSG00000061689,645,615-676
ENSMUSG00000026409,454,435-473
ENSMUSG00000101904,454,435-473
ENSMUSG00000038677,886,824-948
ENSMUSG00000042510,886,824-948
ENSMUSG00000024219,680,676-684
ENSMUSG00000024218,680,676-684
ENSMUSG00000039512,1578,1496-1660
ENSMUSG00000056692,1578,1496-1660
ENSMUSG00000040276,1064,1023-1105
ENSMUSG00000062753,645,615-676
ENSMUSG00000063239,645,615-676
ENSMUSG00000026452,645,615-676
ENSMUSG00000023979,1488,1480-1496
ENSMUSG00000052144,1488,1480-1496
ENSMUSG00000093661,987,952-1023
ENSMUSG00000035158,987,952-1023
ENSMUSG00000030064,987,952-1023
ENSMUSG00000029683,680,676-684
ENSMUSG00000035199,950,948-952
ENSMUSG00000030061,1934,1768-2101
ENSMUSG00000059187,132,105-159
ENSMUSG00000036257,132,105-159
ENSMUSG00000026442,645,615-676
ENSMUSG00000042251,>4290,>4290
ENSMUSG00000079330,132,105-159
ENSMUSG00000059149,886,824-948
ENSMUSG00000026415,544,473-615
ENSMUSG00000006699,1488,1480-1496
ENSMUSG00000029001,645,615-676
ENSMUSG00000039768,1714,1660-1768
ENSMUSG00000014592,645,615-676
ENSMUSG00000028963,645,615-676
ENSMUSG00000029071,987,952-1023
ENSMUSG00000029070,544,473-615
ENSMUSG00000065990,544,473-615
ENSMUSG00000041351,645,615-676
ENSMUSG00000025269,645,615-676
ENSMUSG00000031170,>4290,>4290
ENSMUSG00000031165,987,952-1023
ENSMUSG00000055430,101,96-105
ENSMUSG00000039485,101,96-105
ENSMUSG00000082229,101,96-105
ENSMUSG00000074671,24,21-29
ENSMUSG00000038984,132,105-159
ENSMUSG00000047514,101,96-105
ENSMUSG00000054766,5,3-7
ENSMUSG00000041096,132,105-159
ENSMUSG00000055733,101,96-105
ENSMUSG00000056679,645,615-676
ENSMUSG00000031166,1934,1768-2101
ENSMUSG00000002006,544,473-615
ENSMUSG00000041115,454,435-473
ENSMUSG00000031147,987,952-1023
ENSMUSG00000031148,987,952-1023
ENSMUSG00000031157,950,948-952
ENSMUSG00000031158,454,435-473
ENSMUSG00000031144,950,948-952
ENSMUSG00000031146,332,312-352
ENSMUSG00000057762,332,312-352
ENSMUSG00000031145,987,952-1023
ENSMUSG00000000826,>4290,>4290
ENSMUSG00000000827,810,797-824
ENSMUSG00000000730,332,312-352
ENSMUSG00000042165,1578,1496-1660
ENSMUSG00000039041,1578,1496-1660
ENSMUSG00000038990,1064,1023-1105
ENSMUSG00000042631,645,615-676
ENSMUSG00000042207,950,948-952
ENSMUSG00000026455,987,952-1023
ENSMUSG00000027540,645,615-676
ENSMUSG00000056501,680,676-684
ENSMUSG00000027463,987,952-1023
ENSMUSG00000060257,645,615-676
ENSMUSG00000095186,1,0-3
ENSMUSG00000091028,1,0-3
ENSMUSG00000075014,1,0-3
ENSMUSG00000075015,1,0-3
ENSMUSG00000078488,1,0-3
ENSMUSG00000117965,1,0-3
ENSMUSG00000110353,1,0-3
ENSMUSG00000116652,1,0-3
ENSMUSG00000110358,1,0-3
ENSMUSG00000091039,1,0-3
ENSMUSG00000116930,1,0-3
ENSMUSG00000096385,1,0-3
ENSMUSG00000095891,1,0-3
ENSMUSG00000095547,1,0-3
ENSMUSG00000096201,1,0-3
ENSMUSG00000096519,1,0-3
ENSMUSG00000096736,1,0-3
ENSMUSG00000078742,1,0-3
ENSMUSG00000117311,1,0-3
ENSMUSG00000062511,1,0-3
ENSMUSG00000091195,1,0-3
ENSMUSG00000078276,1,0-3
ENSMUSG00000078269,1,0-3
ENSMUSG00000084782,1,0-3
ENSMUSG00000078575,5,3-7
ENSMUSG00000079175,5,3-7
ENSMUSG00000074623,5,3-7
ENSMUSG00000095693,1,0-3
ENSMUSG00000095927,1,0-3
ENSMUSG00000094227,1,0-3
ENSMUSG00000094939,1,0-3
ENSMUSG00000094911,1,0-3
ENSMUSG00000096885,1,0-3
ENSMUSG00000101725,1,0-3
ENSMUSG00000094354,1,0-3
ENSMUSG00000095240,1,0-3
ENSMUSG00000079619,1,0-3
ENSMUSG00000094404,1,0-3
ENSMUSG00000061898,168,159-177
ENSMUSG00000031872,168,159-177
ENSMUSG00000110430,132,105-159
ENSMUSG00000031876,132,105-159
ENSMUSG00000074127,24,21-29
ENSMUSG00000035785,39,33-45
ENSMUSG00000031881,168,159-177
ENSMUSG00000014776,244,177-312
ENSMUSG00000054320,382,352-413
ENSMUSG00000050357,424,413-435
ENSMUSG00000013158,424,413-435
ENSMUSG00000031898,132,105-159
ENSMUSG00000117748,132,105-159
ENSMUSG00000031727,132,105-159
ENSMUSG00000044676,168,159-177
ENSMUSG00000059854,244,177-312
ENSMUSG00000031750,244,177-312
ENSMUSG00000069971,244,177-312
ENSMUSG00000031779,132,105-159
ENSMUSG00000031778,244,177-312
ENSMUSG00000031780,424,413-435
ENSMUSG00000061577,454,435-473
ENSMUSG00000055401,244,177-312
ENSMUSG00000041616,244,177-312
ENSMUSG00000028583,244,177-312
ENSMUSG00000062478,168,159-177
ENSMUSG00000078515,332,312-352
ENSMUSG00000040715,332,312-352
ENSMUSG00000070637,332,312-352
ENSMUSG00000025329,244,177-312
ENSMUSG00000041193,382,352-413
ENSMUSG00000041202,332,312-352
ENSMUSG00000028750,168,159-177
ENSMUSG00000045349,987,952-1023
ENSMUSG00000094035,987,952-1023
ENSMUSG00000041399,987,952-1023
ENSMUSG00000029517,14,8-21
ENSMUSG00000071342,14,8-21
ENSMUSG00000101819,86,82-90
ENSMUSG00000100448,86,82-90
ENSMUSG00000069038,1,0-3
ENSMUSG00000095413,86,82-90
ENSMUSG00000062651,86,82-90
ENSMUSG00000096097,1,0-3
ENSMUSG00000095573,5,3-7
ENSMUSG00000095655,1,0-3
ENSMUSG00000061065,1,0-3
ENSMUSG00000100626,1,0-3
ENSMUSG00000100200,86,82-90
ENSMUSG00000094881,5,3-7
ENSMUSG00000095662,1,0-3
ENSMUSG00000078346,86,82-90
ENSMUSG00000094904,1,0-3
ENSMUSG00000099443,1,0-3
ENSMUSG00000095445,1,0-3
ENSMUSG00000040138,1,0-3
ENSMUSG00000027338,168,159-177
ENSMUSG00000098754,168,159-177
ENSMUSG00000037523,168,159-177
ENSMUSG00000049692,168,159-177
ENSMUSG00000100963,168,159-177
ENSMUSG00000078783,168,159-177
ENSMUSG00000095028,168,159-177
ENSMUSG00000095788,168,159-177
ENSMUSG00000074677,168,159-177
ENSMUSG00000078780,168,159-177
ENSMUSG00000037902,168,159-177
ENSMUSG00000043727,39,33-45
ENSMUSG00000036921,39,33-45
ENSMUSG00000036995,382,352-413
ENSMUSG00000010529,71,71-73
ENSMUSG00000043122,71,71-73
ENSMUSG00000012211,71,71-73
ENSMUSG00000095079,382,352-413
ENSMUSG00000027165,382,352-413
ENSMUSG00000055312,382,352-413
ENSMUSG00000067529,382,352-413
ENSMUSG00000067526,382,352-413
ENSMUSG00000044994,382,352-413
ENSMUSG00000067528,382,352-413
ENSMUSG00000067525,39,33-45
ENSMUSG00000067524,382,352-413
ENSMUSG00000067522,168,159-177
ENSMUSG00000109328,5,3-7
ENSMUSG00000094133,5,3-7
ENSMUSG00000067519,168,159-177
ENSMUSG00000067513,1,0-3
ENSMUSG00000060049,168,159-177
ENSMUSG00000095640,168,159-177
ENSMUSG00000096436,1,0-3
ENSMUSG00000046650,86,82-90
ENSMUSG00000050815,50,45-55
ENSMUSG00000046272,39,33-45
ENSMUSG00000045126,168,159-177
ENSMUSG00000048456,168,159-177
ENSMUSG00000062892,14,8-21
ENSMUSG00000049498,39,33-45
ENSMUSG00000096485,5,3-7
ENSMUSG00000094721,168,159-177
ENSMUSG00000062844,168,159-177
ENSMUSG00000041645,1714,1660-1768
ENSMUSG00000021189,1714,1660-1768
ENSMUSG00000027272,544,473-615
ENSMUSG00000028024,1934,1768-2101
ENSMUSG00000093865,544,473-615
ENSMUSG00000050549,544,473-615
ENSMUSG00000056197,987,952-1023
ENSMUSG00000005078,987,952-1023
ENSMUSG00000043398,454,435-473
ENSMUSG00000054150,544,473-615
ENSMUSG00000041415,544,473-615
ENSMUSG00000021095,544,473-615
ENSMUSG00000008540,950,948-952
ENSMUSG00000021003,950,948-952
ENSMUSG00000021115,>4290,>4290
ENSMUSG00000048251,544,473-615
ENSMUSG00000056770,1934,1768-2101
ENSMUSG00000029158,>4290,>4290
ENSMUSG00000048387,645,615-676
ENSMUSG00000079036,645,615-676
ENSMUSG00000021040,645,615-676
ENSMUSG00000021044,1714,1660-1768
ENSMUSG00000007682,680,676-684
ENSMUSG00000028159,987,952-1023
ENSMUSG00000091512,987,952-1023
ENSMUSG00000046808,680,676-684
ENSMUSG00000029213,645,615-676
ENSMUSG00000029212,544,473-615
ENSMUSG00000000560,645,615-676
ENSMUSG00000001260,645,615-676
ENSMUSG00000029209,>4290,>4290
ENSMUSG00000028012,645,615-676
ENSMUSG00000054013,645,615-676
ENSMUSG00000037686,645,615-676
ENSMUSG00000044147,1934,1768-2101
ENSMUSG00000049882,1578,1496-1660
ENSMUSG00000005493,1934,1768-2101
ENSMUSG00000021843,1934,1768-2101
ENSMUSG00000036339,1934,1768-2101
ENSMUSG00000061244,1934,1768-2101
ENSMUSG00000036291,1934,1768-2101
ENSMUSG00000021852,645,615-676
ENSMUSG00000004791,454,435-473
ENSMUSG00000048483,645,615-676
ENSMUSG00000034145,645,615-676
ENSMUSG00000021032,645,615-676
ENSMUSG00000021234,645,615-676
ENSMUSG00000021235,1578,1496-1660
ENSMUSG00000021033,645,615-676
ENSMUSG00000034111,950,948-952
ENSMUSG00000072919,680,676-684
ENSMUSG00000041341,1714,1660-1768
ENSMUSG00000044715,1714,1660-1768
ENSMUSG00000021242,1714,1660-1768
ENSMUSG00000021241,>4290,>4290
ENSMUSG00000051166,645,615-676
ENSMUSG00000021013,>4290,>4290
ENSMUSG00000034290,645,615-676
ENSMUSG00000008822,645,615-676
ENSMUSG00000021245,1292,1105-1480
ENSMUSG00000021252,1292,1105-1480
ENSMUSG00000012609,987,952-1023
ENSMUSG00000007867,987,952-1023
ENSMUSG00000021254,886,824-948
ENSMUSG00000019235,987,952-1023
ENSMUSG00000022026,645,615-676
ENSMUSG00000059114,950,948-952
ENSMUSG00000021257,1934,1768-2101
ENSMUSG00000021256,987,952-1023
ENSMUSG00000021243,>4290,>4290
ENSMUSG00000042350,1578,1496-1660
ENSMUSG00000034126,1292,1105-1480
ENSMUSG00000085793,1292,1105-1480
ENSMUSG00000027347,544,473-615
ENSMUSG00000048647,645,615-676
ENSMUSG00000027314,950,948-952
ENSMUSG00000042808,950,948-952
ENSMUSG00000027344,950,948-952
ENSMUSG00000037469,950,948-952
ENSMUSG00000057378,987,952-1023
ENSMUSG00000005102,1292,1105-1480
ENSMUSG00000040093,1292,1105-1480
ENSMUSG00000046814,1292,1105-1480
ENSMUSG00000034278,1714,1660-1768
ENSMUSG00000011148,>4290,>4290
ENSMUSG00000064326,>4290,>4290
ENSMUSG00000001729,680,676-684
ENSMUSG00000052160,645,615-676
ENSMUSG00000009549,645,615-676
ENSMUSG00000027317,168,159-177
ENSMUSG00000068580,680,676-684
ENSMUSG00000040061,1714,1660-1768
ENSMUSG00000045838,544,473-615
ENSMUSG00000047227,544,473-615
ENSMUSG00000020948,544,473-615
ENSMUSG00000035614,>4290,>4290
ENSMUSG00000028795,645,615-676
ENSMUSG00000053730,645,615-676
ENSMUSG00000057572,645,615-676
ENSMUSG00000057236,1488,1480-1496
ENSMUSG00000034482,1488,1480-1496
ENSMUSG00000034923,244,177-312
ENSMUSG00000013766,244,177-312
ENSMUSG00000073413,86,82-90
ENSMUSG00000092586,86,82-90
ENSMUSG00000073414,86,82-90
ENSMUSG00000091971,332,312-352
ENSMUSG00000090877,332,312-352
ENSMUSG00000092618,101,96-105
ENSMUSG00000058435,101,96-105
ENSMUSG00000062638,332,312-352
ENSMUSG00000024340,382,352-413
ENSMUSG00000073421,382,352-413
ENSMUSG00000041538,382,352-413
ENSMUSG00000024334,382,352-413
ENSMUSG00000115113,5,3-7
ENSMUSG00000092349,5,3-7
ENSMUSG00000062859,132,105-159
ENSMUSG00000024220,544,473-615
ENSMUSG00000024224,71,71-73
ENSMUSG00000048905,71,71-73
ENSMUSG00000045378,71,71-73
ENSMUSG00000024011,71,71-73
ENSMUSG00000091614,39,33-45
ENSMUSG00000043592,168,159-177
ENSMUSG00000043939,424,413-435
ENSMUSG00000043740,424,413-435
ENSMUSG00000073386,424,413-435
ENSMUSG00000071068,424,413-435
ENSMUSG00000042265,168,159-177
ENSMUSG00000096549,168,159-177
