,Tf,Tg,TF_age,Tg_age
499,YBR083W,YPR198W,Opisthokonta,Euk+Bac
500,YBR112C,STA1,Eukaryota,
501,YBR112C,YAL063C,Eukaryota,Ascomycota
502,YBR112C,YAR050W,Eukaryota,Opisthokonta
503,YBR112C,YCR005C,Eukaryota,Euk+Bac
504,YBR112C,YDR172W,Eukaryota,Eukaryota
505,YBR112C,YER065C,Eukaryota,Cellular_organisms
506,YBR112C,YHR051W,Eukaryota,Opisthokonta
507,YBR112C,YHR211W,Eukaryota,Opisthokonta
508,YBR112C,YIL162W,Eukaryota,Euk+Bac
509,YBR112C,YJR048W,Eukaryota,Euk+Bac
510,YBR112C,YJR094C,Eukaryota,
511,YBR112C,YLR256W,Eukaryota,Saccharomyceta
512,YBR112C,YML058WA,Eukaryota,
513,YBR182C,YAL022C,Opisthokonta,Eukaryota
514,YBR182C,YBL001C,Opisthokonta,Euk+Bac
515,YBR182C,YBL037W,Opisthokonta,Eukaryota
516,YBR182C,YBL087C,Opisthokonta,
517,YBR182C,YBL111C,Opisthokonta,Saccharomyceta
518,YBR182C,YBR057C,Opisthokonta,Saccharomyceta
519,YBR182C,YBR182CA,Opisthokonta,
520,YBR182C,YBR183W,Opisthokonta,Eukaryota
521,YBR182C,YBR190W,Opisthokonta,
522,YBR182C,YBR191W,Opisthokonta,Euk_Archaea
523,YBR182C,YCR073C,Opisthokonta,Opisthokonta
524,YBR182C,YCR073WA,Opisthokonta,
525,YBR182C,YDL060W,Opisthokonta,Eukaryota
526,YBR182C,YDL061C,Opisthokonta,Euk_Archaea
527,YBR182C,YDR350C,Opisthokonta,
528,YBR182C,YDR351W,Opisthokonta,Saccharomyceta
529,YBR182C,YDR366C,Opisthokonta,
530,YBR182C,YDR368W,Opisthokonta,Euk+Bac
531,YBR182C,YDR418W,Opisthokonta,
532,YBR182C,YDR420W,Opisthokonta,Opisthokonta
533,YBR182C,YDR543C,Opisthokonta,
534,YBR182C,YDR544C,Opisthokonta,
535,YBR182C,YDR545W,Opisthokonta,
536,YBR182C,YEL001C,Opisthokonta,Saccharomyceta
537,YBR182C,YEL040W,Opisthokonta,Dikarya
538,YBR182C,YEL054C,Opisthokonta,
539,YBR182C,YER001W,Opisthokonta,Saccharomyceta
540,YBR182C,YER010C,Opisthokonta,Dikarya
541,YBR182C,YER011W,Opisthokonta,Saccharomyceta
542,YBR182C,YER074W,Opisthokonta,
543,YBR182C,YER188CA,Opisthokonta,
544,YBR182C,YER189W,Opisthokonta,
545,YBR182C,YGL115W,Opisthokonta,Eukaryota
546,YBR182C,YGL259W,Opisthokonta,
547,YBR182C,YGL261C,Opisthokonta,
548,YBR182C,YGR282C,Opisthokonta,Ascomycota
549,YBR182C,YGR283C,Opisthokonta,Euk_Archaea
550,YBR182C,YHL027W,Opisthokonta,Dikarya
551,YBR182C,YHL034C,Opisthokonta,Euk+Bac
552,YBR182C,YHR030C,Opisthokonta,Eukaryota
553,YBR182C,YHR080C,Opisthokonta,Eukaryota
554,YBR182C,YHR081W,Opisthokonta,Saccharomyceta
555,YBR182C,YHR091C,Opisthokonta,Cellular_organisms
556,YBR182C,YHR193C,Opisthokonta,Eukaryota
557,YBR182C,YHR194W,Opisthokonta,Eukaryota
558,YBR182C,YIL002WA,Opisthokonta,
559,YBR182C,YIL133C,Opisthokonta,Euk_Archaea
560,YBR182C,YIL174W,Opisthokonta,
561,YBR182C,YIL175W,Opisthokonta,
562,YBR182C,YIR013C,Opisthokonta,Eukaryota
563,YBR182C,YIR014W,Opisthokonta,
564,YBR182C,YIR019C,Opisthokonta,Ascomycota
565,YBR182C,YIR020C,Opisthokonta,
566,YBR182C,YIR020WB,Opisthokonta,
567,YBR182C,YIR021W,Opisthokonta,Ascomycota
568,YBR182C,YJR044C,Opisthokonta,Eukaryota
569,YBR182C,YKL096W,Opisthokonta,Saccharomyceta
570,YBR182C,YKL163W,Opisthokonta,Saccharomyceta
571,YBR182C,YKL164C,Opisthokonta,Saccharomyceta
572,YBR182C,YKL185W,Opisthokonta,Saccharomyceta
573,YBR182C,YKL186C,Opisthokonta,Saccharomyceta
574,YBR182C,YKR102W,Opisthokonta,Saccharomyceta
575,YBR182C,YKR105C,Opisthokonta,Cellular_organisms
576,YBR182C,YKR106W,Opisthokonta,Dikarya
577,YBR182C,YLR162WA,Opisthokonta,
578,YBR182C,YLR300W,Opisthokonta,Eukaryota
579,YBR182C,YLR389C,Opisthokonta,Euk+Bac
580,YBR182C,YLR390W,Opisthokonta,
581,YBR182C,YLR390WA,Opisthokonta,
582,YBR182C,YLR392C,Opisthokonta,Saccharomyceta
583,YBR182C,YLR393W,Opisthokonta,Dikarya
584,YBR182C,YLR394W,Opisthokonta,Eukaryota
585,YBR182C,YLR463C,Opisthokonta,
586,YBR182C,YLR465C,Opisthokonta,
587,YBR182C,YLR467W,Opisthokonta,
588,YBR182C,YML111W,Opisthokonta,Saccharomyceta
589,YBR182C,YML132W,Opisthokonta,
590,YBR182C,YML133C,Opisthokonta,Saccharomyceta
591,YBR182C,YMR013WA,Opisthokonta,
592,YBR182C,YMR014W,Opisthokonta,Opisthokonta
593,YBR182C,YMR165C,Opisthokonta,Eukaryota
594,YBR182C,YNL113W,Opisthokonta,Eukaryota
595,YBR182C,YNL115C,Opisthokonta,Saccharomyceta
596,YBR182C,YNL236W,Opisthokonta,Saccharomyceta
597,YBR182C,YNL288W,Opisthokonta,Eukaryota
598,YBR182C,YNL336W,Opisthokonta,
599,YBR182C,YNL337W,Opisthokonta,
600,YBR182C,YNL338W,Opisthokonta,
601,YBR182C,YNL339C,Opisthokonta,Saccharomyceta
602,YBR182C,YOL121C,Opisthokonta,Euk_Archaea
603,YBR182C,YOR138C,Opisthokonta,Saccharomyceta
604,YBR182C,YOR140W,Opisthokonta,Eukaryota
605,YBR182C,YOR178C,Opisthokonta,Opisthokonta
606,YBR182C,YOR236W,Opisthokonta,Euk+Bac
607,YBR182C,YOR267C,Opisthokonta,Dikarya
608,YBR182C,YOR268C,Opisthokonta,
609,YBR182C,YOR269W,Opisthokonta,Eukaryota
610,YBR182C,YPL018W,Opisthokonta,
611,YBR182C,YPL019C,Opisthokonta,Eukaryota
612,YBR182C,YPL059W,Opisthokonta,Cellular_organisms
613,YBR182C,YPL060CA,Opisthokonta,
614,YBR182C,YPL175W,Opisthokonta,Cellular_organisms
615,YBR182C,YPL176C,Opisthokonta,Euk+Bac
616,YBR182C,YPL198W,Opisthokonta,Euk_Archaea
617,YBR182C,YPL249CA,Opisthokonta,
618,YBR182C,YPL251W,Opisthokonta,
619,YBR182C,YPL253C,Opisthokonta,
620,YBR182C,YPR124W,Opisthokonta,Saccharomyceta
621,YBR182C,YPR198W,Opisthokonta,Euk+Bac
622,YBR240C,YBL001C,Ascomycota,Euk+Bac
623,YBR240C,YBL107C,Ascomycota,Saccharomyceta
624,YBR240C,YBR092C,Ascomycota,Dikarya
625,YBR240C,YBR093C,Ascomycota,Euk+Bac
626,YBR240C,YBR094W,Ascomycota,Eukaryota
627,YBR240C,YCR018CA,Ascomycota,
628,YBR240C,YCR019W,Ascomycota,Dikarya
629,YBR240C,YCR020CA,Ascomycota,
630,YBR240C,YDL080C,Ascomycota,Cellular_organisms
631,YBR240C,YDR048C,Ascomycota,
632,YBR240C,YDR179C,Ascomycota,
633,YBR240C,YDR179WA,Ascomycota,
634,YBR240C,YDR437W,Ascomycota,Saccharomyceta
635,YBR240C,YDR438W,Ascomycota,Eukaryota
636,YBR240C,YDR439W,Ascomycota,
637,YBR240C,YDR473C,Ascomycota,Eukaryota
638,YBR240C,YDR512C,Ascomycota,Saccharomyceta
639,YBR240C,YEL050C,Ascomycota,Euk+Bac
640,YBR240C,YER060WA,Ascomycota,
641,YBR240C,YFL059W,Ascomycota,Cellular_organisms
642,YBR240C,YFL060C,Ascomycota,Cellular_organisms
643,YBR240C,YGL001C,Ascomycota,Euk+Bac
644,YBR240C,YGL121C,Ascomycota,
645,YBR240C,YGR071C,Ascomycota,
646,YBR240C,YGR072W,Ascomycota,Saccharomyceta
647,YBR240C,YGR277C,Ascomycota,Euk_Archaea
648,YBR240C,YGR278W,Ascomycota,Eukaryota
649,YBR240C,YGR283C,Ascomycota,Euk_Archaea
650,YBR240C,YHL039W,Ascomycota,Eukaryota
651,YBR240C,YHL040C,Ascomycota,Saccharomyceta
652,YBR240C,YHL047C,Ascomycota,Cellular_organisms
653,YBR240C,YHR179W,Ascomycota,Cellular_organisms
654,YBR240C,YJL088W,Ascomycota,Cellular_organisms
655,YBR240C,YJR011C,Ascomycota,
656,YBR240C,YKR093W,Ascomycota,Euk+Bac
657,YBR240C,YLR004C,Ascomycota,Cellular_organisms
658,YBR240C,YLR005W,Ascomycota,Eukaryota
659,YBR240C,YLR235C,Ascomycota,
660,YBR240C,YLR236C,Ascomycota,
661,YBR240C,YLR237W,Ascomycota,Cellular_organisms
662,YBR240C,YLR334C,Ascomycota,
663,YBR240C,YMR017W,Ascomycota,Dikarya
664,YBR240C,YMR050C,Ascomycota,Saccharomyceta
665,YBR240C,YMR051C,Ascomycota,
666,YBR240C,YNL333W,Ascomycota,Cellular_organisms
667,YBR240C,YNL334C,Ascomycota,Cellular_organisms
668,YBR240C,YOL055C,Ascomycota,Cellular_organisms
669,YBR240C,YOR143C,Ascomycota,Eukaryota
670,YBR240C,YPL213W,Ascomycota,Eukaryota
671,YBR240C,YPL214C,Ascomycota,Cellular_organisms
672,YBR240C,YPL258C,Ascomycota,Cellular_organisms
673,YBR240C,YPR121W,Ascomycota,Cellular_organisms
674,YBR297W,YAL022C,Saccharomyceta,Eukaryota
675,YBR297W,YAL062W,Saccharomyceta,Euk+Bac
676,YBR297W,YBR204C,Saccharomyceta,Eukaryota
677,YBR297W,YBR205W,Saccharomyceta,Eukaryota
678,YBR297W,YBR206W,Saccharomyceta,
679,YBR297W,YBR230C,Saccharomyceta,
680,YBR297W,YBR298C,Saccharomyceta,Dikarya
681,YBR297W,YBR299W,Saccharomyceta,Euk+Bac
682,YBR297W,YCR105W,Saccharomyceta,Cellular_organisms
683,YBR297W,YCR107W,Saccharomyceta,Cellular_organisms
684,YBR297W,YDL173W,Saccharomyceta,Saccharomyceta
685,YBR297W,YDL174C,Saccharomyceta,Euk+Bac
686,YBR297W,YDR052C,Saccharomyceta,Opisthokonta
687,YBR297W,YDR276C,Saccharomyceta,Euk+Bac
688,YBR297W,YER018C,Saccharomyceta,Dikarya
689,YBR297W,YER019W,Saccharomyceta,Eukaryota
690,YBR297W,YER134C,Saccharomyceta,Eukaryota
691,YBR297W,YER189W,Saccharomyceta,
692,YBR297W,YER190W,Saccharomyceta,Saccharomyceta
693,YBR297W,YFL066C,Saccharomyceta,Saccharomyceta
694,YBR297W,YFR017C,Saccharomyceta,
695,YBR297W,YGL227W,Saccharomyceta,Eukaryota
696,YBR297W,YHL028W,Saccharomyceta,Saccharomyceta
697,YBR297W,YHL029C,Saccharomyceta,Saccharomyceta
698,YBR297W,YHL050C,Saccharomyceta,Saccharomyceta
699,YBR297W,YHR041C,Saccharomyceta,Saccharomyceta
700,YBR297W,YHR042W,Saccharomyceta,Euk+Bac
701,YBR297W,YIL100W,Saccharomyceta,
702,YBR297W,YIL101C,Saccharomyceta,Dikarya
703,YBR297W,YJL067W,Saccharomyceta,
704,YBR297W,YJL068C,Saccharomyceta,Euk+Bac
705,YBR297W,YJR044C,Saccharomyceta,Eukaryota
706,YBR297W,YLR099C,Saccharomyceta,Euk+Bac
707,YBR297W,YLR100W,Saccharomyceta,Opisthokonta
708,YBR297W,YLR397C,Saccharomyceta,Cellular_organisms
709,YBR297W,YLR439W,Saccharomyceta,Eukaryota
710,YBR297W,YMR135WA,Saccharomyceta,
711,YBR297W,YNL241C,Saccharomyceta,Euk+Bac
712,YBR297W,YPL251W,Saccharomyceta,
713,YBR297W,YPL253C,Saccharomyceta,
714,YBR297W,YPR204W,Saccharomyceta,Saccharomyceta
715,YCL066W,STA1,,
716,YCL066W,STA2,,
717,YCL066W,STA3,,
718,YCL066W,YGL089C,,Saccharomyceta
719,YCL066W,YIL099W,,Opisthokonta
720,YCL066W,YJR004C,,Saccharomyceta
721,YCL066W,YKL178C,,Dikarya
722,YCL066W,YLR113W,,Eukaryota
723,YCL066W,YPL187W,,Saccharomyceta
724,YCL067C,YCL066W,,
725,YCL067C,YDR007W,,Cellular_organisms
726,YCL067C,YDR103W,,Saccharomyceta
727,YCL067C,YFL026W,,Ascomycota
728,YCL067C,YGL089C,,Saccharomyceta
729,YCL067C,YGR044C,,Saccharomyceta
730,YCL067C,YHR084W,,Dikarya
731,YCL067C,YIL015W,,Eukaryota
732,YCL067C,YKL209C,,Cellular_organisms
733,YCL067C,YLR452C,,Dikarya
734,YCL067C,YOR212W,,Eukaryota
735,YCL067C,YPL187W,,Saccharomyceta
736,YCR018C,YBR167C,,Saccharomyceta
737,YCR018C,YBR168W,,Dikarya
738,YCR018C,YDR245W,,Ascomycota
739,YCR018C,YFR017C,,
740,YCR018C,YLL032C,,Dikarya
741,YCR018C,YPL251W,,
742,YCR018C,YPL253C,,
743,YCR040W,YBL018C,,Ascomycota
744,YCR040W,YBR281C,,Euk+Bac
745,YCR040W,YBR282W,,Eukaryota
746,YCR040W,YCR083W,,Euk+Bac
747,YCR040W,YGL089C,,Saccharomyceta
748,YCR040W,YGL169W,,Cellular_organisms
749,YCR040W,YGL170C,,
750,YCR040W,YKL178C,,Dikarya
751,YCR040W,YNL105W,,
752,YCR040W,YPL187W,,Saccharomyceta
753,YCR065W,YAL040C,Opisthokonta,Saccharomyceta
754,YCR065W,YAR009C,Opisthokonta,Dikarya
755,YCR065W,YAR019C,Opisthokonta,Eukaryota
756,YCR065W,YAR042W,Opisthokonta,Eukaryota
757,YCR065W,YAR064W,Opisthokonta,
758,YCR065W,YBL023C,Opisthokonta,Euk_Archaea
759,YCR065W,YBL032W,Opisthokonta,Saccharomyceta
760,YCR065W,YBL033C,Opisthokonta,Euk+Bac
761,YCR065W,YBL071C,Opisthokonta,
762,YCR065W,YBL092W,Opisthokonta,Euk_Archaea
763,YCR065W,YBL093C,Opisthokonta,Ascomycota
764,YCR065W,YBR007C,Opisthokonta,Dikarya
765,YCR065W,YBR035C,Opisthokonta,Euk+Bac
766,YCR065W,YBR107C,Opisthokonta,
767,YCR065W,YBR108W,Opisthokonta,Eukaryota
768,YCR065W,YBR231C,Opisthokonta,Opisthokonta
769,YCR065W,YCL044C,Opisthokonta,Saccharomyceta
770,YCR065W,YCL051W,Opisthokonta,
771,YCR065W,YCL052C,Opisthokonta,Ascomycota
772,YCR065W,YCL057W,Opisthokonta,Euk+Bac
773,YCR065W,YCL058C,Opisthokonta,
774,YCR065W,YCR018CA,Opisthokonta,
775,YCR065W,YCR019W,Opisthokonta,Dikarya
776,YCR065W,YCR027C,Opisthokonta,Eukaryota
777,YCR065W,YDL012C,Opisthokonta,Saccharomyceta
778,YCR065W,YDL025C,Opisthokonta,Eukaryota
779,YCR065W,YDL031W,Opisthokonta,Eukaryota
780,YCR065W,YDL088C,Opisthokonta,Saccharomyceta
781,YCR065W,YDL107W,Opisthokonta,Saccharomyceta
782,YCR065W,YDL110C,Opisthokonta,
783,YCR065W,YDL130W,Opisthokonta,Saccharomyceta
784,YCR065W,YDL141W,Opisthokonta,Eukaryota
785,YCR065W,YDL142C,Opisthokonta,Euk+Bac
786,YCR065W,YDL159W,Opisthokonta,Eukaryota
787,YCR065W,YDL160C,Opisthokonta,Eukaryota
788,YCR065W,YDL168W,Opisthokonta,Cellular_organisms
789,YCR065W,YDL169C,Opisthokonta,
790,YCR065W,YDL175C,Opisthokonta,Opisthokonta
791,YCR065W,YDL180W,Opisthokonta,
792,YCR065W,YDL185W,Opisthokonta,Cellular_organisms
793,YCR065W,YDL215C,Opisthokonta,Euk+Bac
794,YCR065W,YDL223C,Opisthokonta,Eukaryota
795,YCR065W,YDL244W,Opisthokonta,Euk+Bac
796,YCR065W,YDL245C,Opisthokonta,Euk+Bac
797,YCR065W,YDL247W,Opisthokonta,Euk+Bac
798,YCR065W,YDR026C,Opisthokonta,Eukaryota
799,YCR065W,YDR038C,Opisthokonta,Eukaryota
800,YCR065W,YDR039C,Opisthokonta,Eukaryota
801,YCR065W,YDR070C,Opisthokonta,
802,YCR065W,YDR083W,Opisthokonta,Eukaryota
803,YCR065W,YDR088C,Opisthokonta,Eukaryota
804,YCR065W,YDR089W,Opisthokonta,Saccharomyceta
805,YCR065W,YDR113C,Opisthokonta,
806,YCR065W,YDR132C,Opisthokonta,Saccharomyceta
807,YCR065W,YDR143C,Opisthokonta,Saccharomyceta
808,YCR065W,YDR161W,Opisthokonta,Opisthokonta
809,YCR065W,YDR246W,Opisthokonta,Eukaryota
810,YCR065W,YDR267C,Opisthokonta,Eukaryota
811,YCR065W,YDR268W,Opisthokonta,Euk+Bac
812,YCR065W,YDR277C,Opisthokonta,Saccharomyceta
813,YCR065W,YDR286C,Opisthokonta,Saccharomyceta
814,YCR065W,YDR287W,Opisthokonta,Cellular_organisms
815,YCR065W,YDR356W,Opisthokonta,Euk+Bac
816,YCR065W,YDR411C,Opisthokonta,Eukaryota
817,YCR065W,YDR412W,Opisthokonta,Saccharomyceta
818,YCR065W,YDR523C,Opisthokonta,Eukaryota
819,YCR065W,YDR528W,Opisthokonta,
820,YCR065W,YEL058W,Opisthokonta,Eukaryota
821,YCR065W,YEL061C,Opisthokonta,Eukaryota
822,YCR065W,YER023W,Opisthokonta,Cellular_organisms
823,YCR065W,YER107C,Opisthokonta,Eukaryota
824,YCR065W,YGL033W,Opisthokonta,Opisthokonta
825,YCR065W,YGL034C,Opisthokonta,
826,YCR065W,YGL123W,Opisthokonta,Euk_Archaea
827,YCR065W,YGL124C,Opisthokonta,Eukaryota
828,YCR065W,YGL147C,Opisthokonta,Cellular_organisms
829,YCR065W,YGL156W,Opisthokonta,Cellular_organisms
830,YCR065W,YGL158W,Opisthokonta,Eukaryota
831,YCR065W,YGL160W,Opisthokonta,Saccharomyceta
832,YCR065W,YGL161C,Opisthokonta,Eukaryota
833,YCR065W,YGL194C,Opisthokonta,Cellular_organisms
834,YCR065W,YGL209W,Opisthokonta,Opisthokonta
835,YCR065W,YGL210W,Opisthokonta,Eukaryota
836,YCR065W,YGL214W,Opisthokonta,
837,YCR065W,YGL223C,Opisthokonta,
838,YCR065W,YGL225W,Opisthokonta,Eukaryota
839,YCR065W,YGR075C,Opisthokonta,Saccharomyceta
840,YCR065W,YGR098C,Opisthokonta,Eukaryota
841,YCR065W,YGR148C,Opisthokonta,Eukaryota
842,YCR065W,YGR149W,Opisthokonta,Eukaryota
843,YCR065W,YGR157W,Opisthokonta,Eukaryota
844,YCR065W,YGR165W,Opisthokonta,Saccharomyceta
845,YCR065W,YGR166W,Opisthokonta,Saccharomyceta
846,YCR065W,YGR250C,Opisthokonta,Eukaryota
847,YCR065W,YGR251W,Opisthokonta,Saccharomyceta
848,YCR065W,YGR287C,Opisthokonta,Euk+Bac
849,YCR065W,YGR288W,Opisthokonta,Saccharomyceta
850,YCR065W,YHL010C,Opisthokonta,Eukaryota
851,YCR065W,YHL024W,Opisthokonta,Ascomycota
852,YCR065W,YHL039W,Opisthokonta,Eukaryota
853,YCR065W,YHL040C,Opisthokonta,Saccharomyceta
854,YCR065W,YHL045W,Opisthokonta,
855,YCR065W,YHL046C,Opisthokonta,
856,YCR065W,YHL048W,Opisthokonta,
857,YCR065W,YHL049C,Opisthokonta,
858,YCR065W,YHL050C,Opisthokonta,Saccharomyceta
859,YCR065W,YHR062C,Opisthokonta,Eukaryota
860,YCR065W,YHR107C,Opisthokonta,Opisthokonta
861,YCR065W,YHR108W,Opisthokonta,Eukaryota
862,YCR065W,YHR109W,Opisthokonta,Saccharomyceta
863,YCR065W,YHR114W,Opisthokonta,Eukaryota
864,YCR065W,YHR132C,Opisthokonta,Cellular_organisms
865,YCR065W,YHR138C,Opisthokonta,Saccharomyceta
866,YCR065W,YHR139CA,Opisthokonta,
867,YCR065W,YHR140W,Opisthokonta,Saccharomyceta
868,YCR065W,YHR149C,Opisthokonta,Saccharomyceta
869,YCR065W,YHR150W,Opisthokonta,Saccharomyceta
870,YCR065W,YIL089W,Opisthokonta,
871,YCR065W,YIL090W,Opisthokonta,Dikarya
872,YCR065W,YIL091C,Opisthokonta,Eukaryota
873,YCR065W,YIL095W,Opisthokonta,Eukaryota
874,YCR065W,YIL096C,Opisthokonta,Eukaryota
875,YCR065W,YIL111W,Opisthokonta,Opisthokonta
876,YCR065W,YIL118W,Opisthokonta,Ascomycota
877,YCR065W,YIL119C,Opisthokonta,
878,YCR065W,YIL123W,Opisthokonta,Ascomycota
879,YCR065W,YIL144W,Opisthokonta,Eukaryota
880,YCR065W,YIL145C,Opisthokonta,Euk+Bac
881,YCR065W,YIL164C,Opisthokonta,Euk+Bac
882,YCR065W,YIL177C,Opisthokonta,Saccharomyceta
883,YCR065W,YIR029W,Opisthokonta,Euk+Bac
884,YCR065W,YIR040C,Opisthokonta,
885,YCR065W,YIR041W,Opisthokonta,Saccharomyceta
886,YCR065W,YJL106W,Opisthokonta,Eukaryota
887,YCR065W,YJL107C,Opisthokonta,Saccharomyceta
888,YCR065W,YJL155C,Opisthokonta,Eukaryota
889,YCR065W,YJL198W,Opisthokonta,Cellular_organisms
890,YCR065W,YJL199C,Opisthokonta,
891,YCR065W,YJR156C,Opisthokonta,Euk+Bac
892,YCR065W,YJR157W,Opisthokonta,
893,YCR065W,YKL069W,Opisthokonta,Euk+Bac
894,YCR065W,YKL148C,Opisthokonta,Cellular_organisms
895,YCR065W,YKL162CA,Opisthokonta,
896,YCR065W,YKR096W,Opisthokonta,Saccharomyceta
897,YCR065W,YLL065W,Opisthokonta,
898,YCR065W,YLL066C,Opisthokonta,Saccharomyceta
899,YCR065W,YLL067C,Opisthokonta,Saccharomyceta
900,YCR065W,YLR004C,Opisthokonta,Cellular_organisms
901,YCR065W,YLR005W,Opisthokonta,Eukaryota
902,YCR065W,YLR035CA,Opisthokonta,
903,YCR065W,YLR037C,Opisthokonta,
904,YCR065W,YLR089C,Opisthokonta,Eukaryota
905,YCR065W,YLR090W,Opisthokonta,Euk+Bac
906,YCR065W,YLR160C,Opisthokonta,
907,YCR065W,YLR161W,Opisthokonta,
908,YCR065W,YLR192C,Opisthokonta,Saccharomyceta
909,YCR065W,YLR205C,Opisthokonta,Euk+Bac
910,YCR065W,YLR206W,Opisthokonta,Eukaryota
911,YCR065W,YLR228C,Opisthokonta,Saccharomyceta
912,YCR065W,YLR272C,Opisthokonta,Eukaryota
913,YCR065W,YLR460C,Opisthokonta,Dikarya
914,YCR065W,YLR461W,Opisthokonta,
915,YCR065W,YML067C,Opisthokonta,Eukaryota
916,YCR065W,YML132W,Opisthokonta,
917,YCR065W,YML133C,Opisthokonta,Saccharomyceta
918,YCR065W,YMR165C,Opisthokonta,Eukaryota
919,YCR065W,YMR171C,Opisthokonta,Dikarya
920,YCR065W,YMR172W,Opisthokonta,Saccharomyceta
921,YCR065W,YMR198W,Opisthokonta,Opisthokonta
922,YCR065W,YMR201C,Opisthokonta,Opisthokonta
923,YCR065W,YMR202W,Opisthokonta,Eukaryota
924,YCR065W,YMR231W,Opisthokonta,Eukaryota
925,YCR065W,YMR234W,Opisthokonta,Euk+Bac
926,YCR065W,YMR247C,Opisthokonta,Eukaryota
927,YCR065W,YMR250W,Opisthokonta,Cellular_organisms
928,YCR065W,YMR308C,Opisthokonta,Eukaryota
929,YCR065W,YMR324C,Opisthokonta,
930,YCR065W,YMR325W,Opisthokonta,Saccharomyceta
931,YCR065W,YNL012W,Opisthokonta,Opisthokonta
932,YCR065W,YNL013C,Opisthokonta,
933,YCR065W,YNL040W,Opisthokonta,Euk+Bac
934,YCR065W,YNL041C,Opisthokonta,Eukaryota
935,YCR065W,YNL078W,Opisthokonta,
936,YCR065W,YNL079C,Opisthokonta,Euk+Bac
937,YCR065W,YNL093W,Opisthokonta,Eukaryota
938,YCR065W,YNL107W,Opisthokonta,Eukaryota
939,YCR065W,YNL108C,Opisthokonta,Eukaryota
940,YCR065W,YNL112W,Opisthokonta,Eukaryota
941,YCR065W,YNL128W,Opisthokonta,Eukaryota
942,YCR065W,YNL134C,Opisthokonta,Dikarya
943,YCR065W,YNL271C,Opisthokonta,Eukaryota
944,YCR065W,YNL284C,Opisthokonta,Eukaryota
945,YCR065W,YNL293W,Opisthokonta,Eukaryota
946,YCR065W,YNL294C,Opisthokonta,Saccharomyceta
947,YCR065W,YNL311C,Opisthokonta,
948,YCR065W,YNL337W,Opisthokonta,
949,YCR065W,YNL338W,Opisthokonta,
950,YCR065W,YNL339C,Opisthokonta,Saccharomyceta
951,YCR065W,YNR016C,Opisthokonta,Eukaryota
952,YCR065W,YNR017W,Opisthokonta,Eukaryota
953,YCR065W,YNR054C,Opisthokonta,Eukaryota
954,YCR065W,YNR059W,Opisthokonta,Dikarya
955,YCR065W,YNR071C,Opisthokonta,Euk+Bac
956,YCR065W,YNR072W,Opisthokonta,Euk+Bac
957,YCR065W,YNR076W,Opisthokonta,
958,YCR065W,YOL014W,Opisthokonta,
959,YCR065W,YOL059W,Opisthokonta,Euk+Bac
960,YCR065W,YOL060C,Opisthokonta,Cellular_organisms
961,YCR065W,YOL119C,Opisthokonta,Euk+Bac
962,YCR065W,YOL136C,Opisthokonta,Eukaryota
963,YCR065W,YOL151W,Opisthokonta,Euk+Bac
964,YCR065W,YOL164W,Opisthokonta,Euk+Bac
965,YCR065W,YOL165C,Opisthokonta,Cellular_organisms
966,YCR065W,YOR008C,Opisthokonta,Saccharomyceta
967,YCR065W,YOR019W,Opisthokonta,Saccharomyceta
968,YCR065W,YOR058C,Opisthokonta,Eukaryota
969,YCR065W,YOR066W,Opisthokonta,
970,YCR065W,YOR067C,Opisthokonta,Eukaryota
971,YCR065W,YOR070C,Opisthokonta,Eukaryota
972,YCR065W,YOR071C,Opisthokonta,Cellular_organisms
973,YCR065W,YOR072W,Opisthokonta,
974,YCR065W,YOR076C,Opisthokonta,Ascomycota
975,YCR065W,YOR077W,Opisthokonta,Eukaryota
976,YCR065W,YOR134W,Opisthokonta,Opisthokonta
977,YCR065W,YOR144C,Opisthokonta,Opisthokonta
978,YCR065W,YOR226C,Opisthokonta,Cellular_organisms
979,YCR065W,YOR227W,Opisthokonta,Saccharomyceta
980,YCR065W,YOR254C,Opisthokonta,Eukaryota
981,YCR065W,YOR255W,Opisthokonta,
982,YCR065W,YOR307C,Opisthokonta,Opisthokonta
983,YCR065W,YOR354C,Opisthokonta,
984,YCR065W,YOR355W,Opisthokonta,Saccharomyceta
985,YCR065W,YPL028W,Opisthokonta,Cellular_organisms
986,YCR065W,YPL051W,Opisthokonta,Eukaryota
987,YCR065W,YPL056C,Opisthokonta,
988,YCR065W,YPL156C,Opisthokonta,Cellular_organisms
989,YCR065W,YPL160W,Opisthokonta,Euk_Archaea
990,YCR065W,YPL161C,Opisthokonta,
991,YCR065W,YPL170W,Opisthokonta,Eukaryota
992,YCR065W,YPL171C,Opisthokonta,Cellular_organisms
993,YCR065W,YPL216W,Opisthokonta,Dikarya
994,YCR065W,YPL217C,Opisthokonta,Eukaryota
995,YCR065W,YPL276W,Opisthokonta,
996,YCR065W,YPL277C,Opisthokonta,Saccharomyceta
997,YCR065W,YPL280W,Opisthokonta,Euk+Bac
998,YCR065W,YPL281C,Opisthokonta,
999,YCR065W,YPL282C,Opisthokonta,
1000,YCR065W,YPL283C,Opisthokonta,
1001,YCR065W,YPR002CA,Opisthokonta,
1002,YCR065W,YPR010C,Opisthokonta,Eukaryota
1003,YCR065W,YPR013C,Opisthokonta,Opisthokonta
1004,YCR065W,YPR036W,Opisthokonta,Eukaryota
