Gene_ID,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Saccharomycotina,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces
YLR402W,0,0,0,0,0,0,0,0,0,0,1
YOR267C,4,8,0,0,1,0,0,0,0,1,1
YGL236C,0,2,0,0,1,0,0,0,0,0,1
YPR135W,1,2,0,0,1,0,0,0,0,0,1
YBR104W,3,8,0,0,1,0,0,0,0,1,1
YDR323C,2,4,0,0,1,0,0,0,0,0,1
YAL048C,3,9,0,0,1,0,0,0,0,1,1
YGR013W,0,0,0,0,0,0,0,0,0,1,1
YOR310C,2,4,0,0,1,0,0,0,0,1,1
YOR049C,0,0,0,0,1,0,0,0,0,0,1
YDL030W,1,3,0,0,1,0,0,0,0,0,1
YOR306C,0,4,0,0,0,0,0,0,0,0,1
YJL100W,0,5,0,0,1,0,0,0,0,0,1
YJL144W,0,0,0,0,0,0,0,0,0,0,1
YLR393W,0,0,0,0,1,0,0,0,0,1,1
YJR132W,2,4,0,0,1,0,0,0,0,0,1
YBR274W,4,8,0,0,1,0,0,0,0,1,1
YMR042W,3,5,0,0,1,0,0,0,0,0,1
YDR088C,3,6,0,0,1,0,0,0,0,1,1
YDR215C,0,0,0,0,0,0,0,0,0,0,1
YDL188C,3,8,0,0,1,0,0,0,0,1,1
YPR187W,2,5,0,0,1,0,0,0,0,0,1
YOR352W,0,0,0,0,0,0,0,0,0,0,1
YEL025C,0,0,0,0,0,0,0,0,0,0,1
YMR135C,0,0,0,0,0,0,0,0,0,0,1
YDR042C,0,0,0,0,0,0,0,0,0,0,1
YBR013C,0,0,0,0,0,0,0,0,0,0,1
YGR260W,0,2,0,0,1,0,0,0,0,0,1
YCR088W,1,5,0,0,1,0,0,0,0,0,1
YCL022C,0,0,0,0,0,0,0,0,0,0,1
YIL114C,2,4,0,0,1,0,0,0,0,0,1
YGL028C,0,0,0,0,0,0,0,0,0,0,1
YHR175W,1,3,0,0,1,0,0,0,0,0,1
YAL016W,2,4,0,0,1,0,0,0,0,0,1
YJL141C,4,8,0,0,1,0,0,0,0,1,1
YOR073W,0,0,0,0,0,0,0,0,0,1,1
YIL044C,2,5,0,0,1,0,0,0,0,0,1
YCR040W,0,0,0,0,0,0,0,0,0,0,1
YDR528W,0,0,0,0,0,0,0,0,0,0,1
YEL008W,0,0,0,0,0,0,0,0,0,0,1
YNL095C,1,0,0,0,0,0,0,0,0,0,1
YDR504C,0,0,0,0,0,0,0,0,0,0,1
YMR016C,0,0,0,0,1,0,0,0,0,0,1
YMR046C,0,0,0,0,0,0,0,0,0,0,1
YGR243W,1,4,0,0,1,0,0,0,0,0,1
YEL032W,3,8,0,0,1,0,0,0,0,0,1
YER002W,0,0,0,0,1,0,0,0,0,1,1
YBR297W,0,0,0,0,1,0,0,0,0,0,1
YOR095C,3,2,0,0,1,0,0,0,0,1,1
YPL016W,0,5,0,0,1,0,0,0,0,0,1
YDL126C,5,8,0,0,1,0,0,0,0,1,1
YBR029C,2,4,0,0,1,0,0,0,0,0,1
YGR151C,0,0,0,0,0,0,0,0,0,0,1
YJL092W,1,0,0,0,1,0,0,0,0,0,1
YNL336W,0,0,0,0,0,0,0,0,0,0,1
YJR092W,0,0,0,0,0,0,0,0,0,1,1
YOR094W,4,9,0,0,1,0,0,0,0,1,1
YGL058W,3,7,0,0,1,0,0,0,0,1,1
YPL198W,2,5,0,0,1,0,0,0,0,1,1
YOR032C,0,4,0,0,1,0,0,0,0,0,1
YJL006C,2,4,0,0,1,0,0,0,0,0,1
YBR240C,0,0,0,0,0,0,0,0,0,0,1
YOR134W,2,7,0,0,1,0,0,0,0,0,1
YGL182C,0,0,0,0,0,0,0,0,0,0,1
YBR187W,2,3,0,0,1,0,0,0,0,0,1
YMR247C,2,5,0,0,1,0,0,0,0,1,1
YDR172W,6,8,0,0,1,0,0,0,0,1,1
YCL009C,1,0,0,0,1,0,0,0,0,0,1
YGR204W,1,5,0,0,1,0,0,0,0,0,1
YLR322W,0,0,0,0,0,0,0,0,0,1,1
YLR356W,0,0,0,0,0,0,0,0,0,0,1
YPL059W,3,4,0,0,1,0,0,0,0,0,1
YPL058C,4,6,0,0,1,0,0,0,0,0,1
YBL092W,2,4,0,0,1,0,0,0,0,1,1
YEL065W,0,0,0,0,1,0,0,0,0,0,1
YLR050C,0,3,0,0,0,0,0,0,0,0,1
YBR046C,2,7,0,0,1,0,0,0,0,0,1
YJL222W,0,5,0,0,1,0,0,0,0,1,1
YOR158W,0,0,0,0,0,0,0,0,0,0,1
YIL009W,4,6,0,0,1,0,0,0,0,0,1
YGL036W,0,0,0,0,0,0,0,0,0,0,1
YOR300W,0,0,0,0,0,0,0,0,0,0,1
YKL090W,0,0,0,0,1,0,0,0,0,0,1
YDL034W,0,0,0,0,0,0,0,0,0,0,1
YLR273C,0,2,0,0,0,0,0,0,0,0,1
YCR032W,2,6,0,0,1,0,0,0,0,0,1
YER088C,0,0,0,0,0,0,0,0,0,0,1
YOR001W,1,2,0,0,1,0,0,0,0,0,1
YMR070W,0,6,0,0,1,0,0,0,0,0,1
YJR028W,0,0,0,0,0,0,0,0,0,0,1
YJR057W,2,2,0,0,1,0,0,0,0,0,1
YCL057W,2,3,0,0,1,0,0,0,0,1,1
YDR412W,0,2,0,0,1,0,0,0,0,0,1
YML099C,0,0,0,0,1,0,0,0,0,0,1
YMR054W,2,4,0,0,1,0,0,0,0,0,1
YOL114C,0,2,0,0,1,0,0,0,0,0,1
YOR065W,2,2,0,0,1,0,0,0,0,0,1
YKL120W,3,8,0,0,1,0,0,0,0,1,1
YHR004C,1,7,0,0,1,0,0,0,0,0,1
YDL049C,0,0,0,0,0,0,0,0,0,0,1
YHR205W,4,7,0,0,1,0,0,0,0,1,1
YCL037C,1,3,0,0,1,0,0,0,0,0,1
YGL107C,0,0,0,0,0,0,0,0,0,1,1
YMR296C,3,5,0,0,1,0,0,0,0,1,1
YGR212W,0,0,0,0,1,0,0,0,0,0,1
YDR379W,2,8,0,0,1,0,0,0,0,1,1
YIR022W,2,3,0,0,1,0,0,0,0,1,1
YBR217W,3,4,0,0,1,0,0,0,0,1,1
YDR190C,2,5,0,0,1,0,0,0,0,1,1
YOR229W,1,2,0,0,1,0,0,0,0,0,1
YOR120W,3,5,0,0,1,0,0,0,0,0,1
YML101C,0,1,0,0,0,0,0,0,0,1,1
YOL058W,1,7,0,0,1,0,0,0,0,0,1
YGR282C,1,0,0,0,1,0,0,0,0,0,1
YKL180W,2,5,0,0,1,0,0,0,0,0,1
YLR316C,1,4,0,0,1,0,0,0,0,0,1
YNL202W,3,8,0,0,1,0,0,0,0,0,1
YHR206W,3,5,0,0,1,0,0,0,0,0,1
YKL097C,0,0,0,0,0,0,0,0,0,0,1
YGR110W,2,3,0,0,1,0,0,0,0,0,1
YPR104C,1,7,0,0,1,0,0,0,0,0,1
YJL107C,0,0,0,0,1,0,0,0,0,1,1
YIR038C,0,0,0,0,1,0,0,0,0,0,1
YLR383W,2,5,0,0,1,0,0,0,0,0,1
YAR031W,0,0,0,0,0,0,0,0,0,0,1
YGL179C,4,8,0,0,1,0,0,0,0,1,1
YLR210W,3,7,0,0,1,0,0,0,0,0,1
YGR173W,3,5,0,0,1,0,0,0,0,1,1
YJL101C,1,4,0,0,1,0,0,0,0,0,1
YGR131W,0,0,0,0,1,0,0,0,0,0,1
YJL023C,0,0,0,0,0,0,0,0,0,0,1
YKL070W,0,0,0,0,0,0,0,0,0,0,1
YNL218W,3,5,0,0,1,0,0,0,0,1,1
YLL002W,0,0,0,0,1,0,0,0,0,0,1
YNL115C,0,0,0,0,1,0,0,0,0,0,1
YJR149W,0,0,0,0,0,0,0,0,0,0,1
YHR147C,3,0,0,0,1,0,0,0,0,0,1
YLR448W,2,3,0,0,1,0,0,0,0,0,1
YGL159W,0,3,0,0,0,0,0,0,0,0,1
YKL209C,4,8,0,0,1,0,0,0,0,1,1
YGR229C,0,0,0,0,1,0,0,0,0,1,1
YGL180W,4,8,0,0,1,0,0,0,0,1,1
YDR494W,0,0,0,0,0,0,0,0,0,0,1
YDR520C,0,0,0,0,0,0,0,0,0,0,1
YDL048C,0,4,0,0,0,0,0,0,0,0,1
YCR082W,0,0,0,0,0,0,0,0,0,0,1
YER096W,0,0,0,0,1,0,0,0,0,0,1
YLR394W,0,1,0,0,0,0,0,0,0,0,1
YHL039W,1,2,0,0,1,0,0,0,0,0,1
YGR098C,1,2,0,0,1,0,0,0,0,0,1
YDL193W,0,3,0,0,1,0,0,0,0,0,1
YPL262W,2,5,0,0,1,0,0,0,0,0,1
YGL184C,2,3,0,0,1,0,0,0,0,0,1
YGR059W,0,7,0,0,1,0,0,0,0,0,1
YKR011C,0,0,0,0,0,0,0,0,0,0,1
YIL105C,0,0,0,0,1,0,0,0,0,0,1
YDR138W,0,0,0,0,0,0,0,0,0,0,1
YPL281C,4,6,0,0,1,0,0,0,0,1,1
YJL104W,2,6,0,0,1,0,0,0,0,1,1
YGR035C,0,0,0,0,0,0,0,0,0,0,1
YGR232W,3,8,0,0,1,0,0,0,0,1,1
YKL003C,0,2,0,0,1,0,0,0,0,0,1
YLR262C,4,9,0,0,1,0,0,0,0,1,1
YGR224W,0,0,0,0,1,0,0,0,0,0,1
YPR156C,1,4,0,0,1,0,0,0,0,0,1
YPL228W,0,0,0,0,1,0,0,0,0,1,1
YPL142C,2,3,0,0,1,0,0,0,0,0,1
YDL052C,1,2,0,0,1,0,0,0,0,0,1
YIL033C,3,6,0,0,1,0,0,0,0,1,1
YMR292W,1,2,0,0,0,0,0,0,0,0,1
YKL005C,0,4,0,0,1,0,0,0,0,0,1
YOR210W,2,5,0,0,1,0,0,0,0,1,1
YDR065W,0,0,0,0,0,0,0,0,0,1,1
YGL263W,0,0,0,0,0,0,0,0,0,0,1
YBR163W,0,0,0,0,0,0,0,0,0,1,1
YDR322W,1,4,0,0,1,0,0,0,0,0,1
YOL082W,0,0,0,0,0,0,0,0,0,0,1
YGR134W,0,0,0,0,0,0,0,0,0,0,1
YCR095C,2,0,0,0,0,0,0,0,0,1,1
YPR160W,2,4,0,0,0,0,0,0,0,0,1
YDL198C,2,5,0,0,1,0,0,0,0,1,1
YDL061C,2,4,0,0,1,0,0,0,0,1,1
YBR133C,3,3,0,0,1,0,0,0,0,0,1
YPR058W,2,8,0,0,1,0,0,0,0,1,1
YPR107C,2,4,0,0,1,0,0,0,0,1,1
YGL235W,0,2,0,0,1,0,0,0,0,0,1
YHL049C,0,0,0,0,0,0,0,0,0,0,1
YML047C,0,0,0,0,0,0,0,0,0,0,1
YDR415C,1,4,0,0,0,0,0,0,0,0,1
YLR001C,0,0,0,0,1,0,0,0,0,0,1
YDR239C,0,0,0,0,0,0,0,0,0,0,1
YGR129W,0,0,0,0,0,0,0,0,0,1,1
YHR194W,0,0,0,0,1,0,0,0,0,1,1
YCL004W,1,3,0,0,1,0,0,0,0,0,1
YBR170C,2,4,0,0,1,0,0,0,0,1,1
YEL063C,1,4,0,0,1,0,0,0,0,0,1
YJL202C,0,0,0,0,0,0,0,0,0,0,1
YCR097W,2,8,0,0,0,0,0,0,0,0,1
YKL189W,1,3,0,0,1,0,0,0,0,0,1
YJL193W,2,4,0,0,1,0,0,0,0,0,1
YPL201C,0,0,0,0,0,0,0,0,0,0,1
YMR196W,0,0,0,0,1,0,0,0,0,0,1
YPL182C,0,0,0,0,0,0,0,0,0,0,1
YMR183C,1,5,0,0,1,0,0,0,0,0,1
YHR059W,0,0,0,0,1,0,0,0,0,1,1
YML024W,2,6,0,0,1,0,0,0,0,0,1
YGR234W,2,5,0,0,1,0,0,0,0,0,1
YAR009C,1,1,0,0,0,0,0,0,0,0,1
YFR055W,2,3,0,0,1,0,0,0,0,0,1
YIL159W,3,6,0,0,1,0,0,0,0,0,1
YBR139W,3,3,0,0,1,0,0,0,0,1,1
YDR068W,0,3,0,0,1,0,0,0,0,0,1
YBL061C,2,3,0,0,1,0,0,0,0,0,1
YLR049C,0,0,0,0,0,0,0,0,0,0,1
YOL160W,0,0,0,0,0,0,0,0,0,0,1
YHR182W,0,0,0,0,0,0,0,0,0,0,1
YBL063W,3,7,0,0,1,0,0,0,0,1,1
YDR508C,1,0,0,0,1,0,0,0,0,0,1
YIL032C,0,0,0,0,0,0,0,0,0,0,1
YMR120C,1,4,0,0,1,0,0,0,0,0,1
YBR025C,2,6,0,0,1,0,0,0,0,0,1
YDR334W,3,7,0,0,1,0,0,0,0,1,1
YBR047W,0,0,0,0,0,0,0,0,0,0,1
YPR122W,2,4,0,0,1,0,0,0,0,0,1
YDL088C,0,0,0,0,0,0,0,0,0,0,1
YNL018C,0,0,0,0,0,0,0,0,0,0,1
YNL232W,0,2,0,0,1,0,0,0,0,0,1
YLR368W,0,0,0,0,0,0,0,0,0,0,1
YBL081W,0,0,0,0,0,0,0,0,0,0,1
YBL030C,3,8,0,0,1,0,0,0,0,1,1
YDR411C,3,3,0,0,1,0,0,0,0,0,1
YMR291W,4,8,0,0,1,0,0,0,0,1,1
YCR079W,2,2,0,0,1,0,0,0,0,0,1
YJR059W,4,8,0,0,1,0,0,0,0,1,1
YHR200W,3,3,0,0,1,0,0,0,0,0,1
YDL176W,0,0,0,0,0,0,0,0,0,0,1
YFL062W,0,0,0,0,0,0,0,0,0,0,1
YKR091W,0,0,0,0,0,0,0,0,0,0,1
YOR315W,0,0,0,0,0,0,0,0,0,0,1
YDR275W,0,0,0,0,0,0,0,0,0,0,1
YBR056W,0,0,0,0,1,0,0,0,0,0,1
YDR308C,0,1,0,0,1,0,0,0,0,1,1
YOL027C,0,6,0,0,1,0,0,0,0,0,1
YDR225W,4,6,0,0,1,0,0,0,0,1,1
YLR098C,0,0,0,0,1,0,0,0,0,0,1
YML122C,0,0,0,0,0,0,0,0,0,0,1
YPR086W,3,4,0,0,1,0,0,0,0,0,1
YBL079W,1,4,0,0,1,0,0,0,0,0,1
YHR118C,0,0,0,0,0,0,0,0,0,0,1
YFL042C,2,3,0,0,1,0,0,0,0,0,1
YGL187C,1,3,0,0,1,0,0,0,0,0,1
YER035W,0,0,0,0,0,0,0,0,0,0,1
YBR177C,1,5,0,0,0,0,0,0,0,0,1
YGR076C,0,0,0,0,1,0,0,0,0,0,1
YMR194W,2,6,0,0,1,0,0,0,0,0,1
YDR141C,1,4,0,0,1,0,0,0,0,0,1
YJL189W,2,5,0,0,1,0,0,0,0,1,1
YIL055C,0,0,0,0,0,0,0,0,0,0,1
YML124C,4,7,0,0,1,0,0,0,0,1,1
YDL237W,0,0,0,0,0,0,0,0,0,1,1
YNR030W,1,4,0,0,1,0,0,0,0,0,1
YLR183C,0,0,0,0,1,0,0,0,0,0,1
YOR097C,0,0,0,0,0,0,0,0,0,0,1
YLR327C,0,0,0,0,0,0,0,0,0,0,1
YGR289C,2,6,0,0,1,0,0,0,0,0,1
YGL162W,0,0,0,0,0,0,0,0,0,0,1
YKL042W,0,0,0,0,0,0,0,0,0,1,1
YGL207W,3,4,0,0,1,0,0,0,0,1,1
YER047C,5,8,0,0,1,0,0,0,0,1,1
YKL045W,2,4,0,0,1,0,0,0,0,0,1
YFR006W,2,3,0,0,1,0,0,0,0,0,1
YGR250C,3,7,0,0,1,0,0,0,0,1,1
YHR124W,0,0,0,0,0,0,0,0,0,0,1
YHL021C,0,4,0,0,0,0,0,0,0,0,1
YOR307C,2,4,0,0,1,0,0,0,0,0,1
YPL080C,0,0,0,0,0,0,0,0,0,0,1
YIL091C,0,5,0,0,1,0,0,0,0,1,1
YHR154W,1,0,0,0,1,0,0,0,0,0,1
YFR026C,0,0,0,0,0,0,0,0,0,0,1
YOL127W,2,3,0,0,1,0,0,0,0,0,1
YJR011C,0,0,0,0,0,0,0,0,0,0,1
YNL079C,0,0,0,0,1,0,0,0,0,0,1
YKR043C,1,3,0,0,1,0,0,0,0,0,1
YLR207W,2,3,0,0,1,0,0,0,0,0,1
YDR456W,2,4,0,0,1,0,0,0,0,0,1
YIR030C,0,0,0,0,1,0,0,0,0,0,1
YGR255C,1,5,0,0,1,0,0,0,0,0,1
YBL034C,0,0,0,0,0,0,0,0,0,1,1
YHR160C,0,0,0,0,0,0,0,0,0,0,1
YOR386W,2,7,0,0,0,0,0,0,0,0,1
YBL109W,0,0,0,0,0,0,0,0,0,0,1
YLR466W,2,0,0,0,0,0,0,0,0,1,1
YMR078C,3,3,0,0,1,0,0,0,0,0,1
YDL076C,0,0,0,0,1,0,0,0,0,0,1
YPL217C,1,4,0,0,1,0,0,0,0,0,1
YGR020C,2,5,0,0,1,0,0,0,0,0,1
YGL055W,2,4,0,0,1,0,0,0,0,0,1
YIR025W,0,0,0,0,0,0,0,0,0,0,1
YIL070C,1,0,0,0,1,0,0,0,0,0,1
YDR143C,1,5,0,0,1,0,0,0,0,0,1
YPL236C,4,8,0,0,1,0,0,0,0,1,1
YKL161C,4,8,0,0,1,0,0,0,0,1,1
YBR216C,0,0,0,0,0,0,0,0,0,0,1
YPL209C,4,7,0,0,1,0,0,0,0,1,1
YDL096C,0,0,0,0,1,0,0,0,0,0,1
YLR115W,3,5,0,0,1,0,0,0,0,1,1
YOR276W,0,0,0,0,0,0,0,0,0,1,1
YGL169W,0,3,0,0,1,0,0,0,0,0,1
YDR385W,6,9,0,0,1,0,0,0,0,1,1
YBR020W,2,3,0,0,1,0,0,0,0,0,1
YMR244W,0,0,0,0,1,0,0,0,0,0,1
YLL001W,2,6,0,0,1,0,0,0,0,0,1
YGR211W,1,2,0,0,1,0,0,0,0,0,1
YFR003C,1,0,0,0,1,0,0,0,0,1,1
YKL102C,0,0,0,0,0,0,0,0,0,0,1
YGR069W,0,0,0,0,0,0,0,0,0,0,1
YHR025W,1,0,0,0,1,0,0,0,0,0,1
YML100W,2,1,0,0,1,0,0,0,0,0,1
YNL270C,1,3,0,0,1,0,0,0,0,0,1
YCR037C,1,4,0,0,1,0,0,0,0,0,1
YLR192C,0,0,0,0,0,0,0,0,0,1,1
YBR092C,0,4,0,0,1,0,0,0,0,0,1
YPL159C,0,0,0,0,0,0,0,0,0,0,1
YKL203C,3,7,0,0,1,0,0,0,0,1,1
YPR026W,1,4,0,0,0,0,0,0,0,0,1
YDR115W,1,2,0,0,1,0,0,0,0,0,1
YPL041C,0,0,0,0,0,0,0,0,0,0,1
YMR083W,3,7,0,0,1,0,0,0,0,0,1
YBL025W,0,0,0,0,0,0,0,0,0,0,1
YKL049C,3,7,0,0,1,0,0,0,0,1,1
YPL038W,0,7,0,0,1,0,0,0,0,0,1
YFL046W,0,3,0,0,1,0,0,0,0,0,1
YHL041W,0,0,0,0,0,0,0,0,0,0,1
YPL132W,2,2,0,0,1,0,0,0,0,0,1
YKR056W,1,3,0,0,1,0,0,0,0,0,1
YLR386W,1,5,0,0,1,0,0,0,0,0,1
YAL058W,3,5,0,0,1,0,0,0,0,0,1
YDR506C,2,0,0,0,1,0,0,0,0,0,1
YOR252W,1,1,0,0,0,0,0,0,0,0,1
YGR295C,0,0,0,0,0,0,0,0,0,0,1
YCL025C,0,0,0,0,1,0,0,0,0,0,1
YKR026C,4,8,0,0,1,0,0,0,0,1,1
YCR016W,0,3,0,0,0,0,0,0,0,0,1
YAL017W,4,8,0,0,1,0,0,0,0,1,1
YDR176W,0,0,0,0,1,0,0,0,0,0,1
YBL075C,6,7,0,0,1,0,0,0,0,1,1
YNL070W,0,0,0,0,1,0,0,0,0,0,1
YLR090W,4,7,0,0,1,0,0,0,0,1,1
YPR055W,1,3,0,0,1,0,0,0,0,0,1
YLR072W,1,4,0,0,1,0,0,0,0,1,1
YDL117W,0,1,0,0,1,0,0,0,0,0,1
YMR093W,3,9,0,0,1,0,0,0,0,1,1
YDR089W,0,0,0,0,0,0,0,0,0,0,1
YNL175C,3,8,0,0,1,0,0,0,0,1,1
YPR163C,0,3,0,0,1,0,0,0,0,0,1
YGR124W,3,4,0,0,1,0,0,0,0,0,1
YDR527W,1,3,0,0,1,0,0,0,0,0,1
YOL049W,2,3,0,0,1,0,0,0,0,0,1
YLR268W,1,5,0,0,1,0,0,0,0,1,1
YJL194W,4,4,0,0,1,0,0,0,0,0,1
YIR020C,0,0,0,0,0,0,0,0,0,0,1
YPL078C,0,1,0,0,1,0,0,0,0,1,1
YIL053W,0,0,0,0,0,0,0,0,0,0,1
YNR054C,1,3,0,0,1,0,0,0,0,1,1
YHL037C,0,0,0,0,0,0,0,0,0,0,1
YHL032C,2,5,0,0,0,0,0,0,0,0,1
YPR005C,0,0,0,0,0,0,0,0,0,0,1
YCR018C,2,0,0,0,0,0,0,0,0,0,1
YIL117C,0,0,0,0,0,0,0,0,0,0,1
YBR206W,0,0,0,0,1,0,0,0,0,0,1
YLR200W,2,4,0,0,1,0,0,0,0,0,1
YAL060W,2,5,0,0,1,0,0,0,0,0,1
YGR195W,2,4,0,0,1,0,0,0,0,0,1
YNL309W,0,0,0,0,0,0,0,0,0,0,1
YLL054C,0,0,0,0,0,0,0,0,0,0,1
YGL256W,1,6,0,0,1,0,0,0,0,0,1
YLR065C,1,0,0,0,0,0,0,0,0,0,1
YHR178W,0,0,0,0,1,0,0,0,0,0,1
YBR147W,0,6,0,0,1,0,0,0,0,0,1
YGR238C,3,6,0,0,1,0,0,0,0,0,1
YLR153C,3,6,0,0,1,0,0,0,0,1,1
YOR316C,3,5,0,0,1,0,0,0,0,0,1
YCL007C,0,0,0,0,0,0,0,0,0,1,1
YGR180C,3,5,0,0,1,0,0,0,0,0,1
YPL199C,1,1,0,0,1,0,0,0,0,0,1
YDR381W,1,3,0,0,1,0,0,0,0,0,1
YMR145C,2,0,0,0,1,0,0,0,0,0,1
YIL120W,1,0,0,0,1,0,0,0,0,0,1
YNL294C,0,0,0,0,0,0,0,0,0,1,1
YFL043C,0,0,0,0,0,0,0,0,0,0,1
YGR186W,2,0,0,0,1,0,0,0,0,0,1
YDL225W,0,7,0,0,1,0,0,0,0,0,1
YDL091C,1,3,0,0,1,0,0,0,0,0,1
YIL075C,2,5,0,0,1,0,0,0,0,1,1
YDR061W,3,5,0,0,1,0,0,0,0,0,1
YEL036C,0,0,0,0,1,0,0,0,0,0,1
YOL131W,0,0,0,0,0,0,0,0,0,0,1
YER148W,4,8,0,0,1,0,0,0,0,0,1
YIL144W,0,4,0,0,1,0,0,0,0,1,1
YDL181W,0,0,0,0,1,0,0,0,0,0,1
YJL133W,2,8,0,0,1,0,0,0,0,1,1
YPL092W,0,0,0,0,1,0,0,0,0,0,1
YJL157C,0,0,0,0,0,0,0,0,0,0,1
YNL066W,0,0,0,0,1,0,0,0,0,0,1
YOR263C,0,0,0,0,0,0,0,0,0,0,1
YMR116C,3,11,0,0,1,0,0,0,0,1,1
YHR022C,3,7,0,0,1,0,0,0,0,0,1
YMR288W,0,2,0,0,1,0,0,0,0,0,1
YIL041W,0,0,0,0,1,0,0,0,0,0,1
YLR457C,0,0,0,0,0,0,0,0,0,0,1
YDL233W,0,0,0,0,0,0,0,0,0,0,1
YDL102W,4,4,0,0,1,0,0,0,0,0,1
YBR078W,0,0,0,0,1,0,0,0,0,0,1
YOR355W,0,0,0,0,0,0,0,0,0,0,1
YER106W,0,0,0,0,0,0,0,0,0,0,1
YER026C,0,0,0,0,1,0,0,0,0,0,1
YLR043C,5,7,0,0,1,0,0,0,0,0,1
YDR043C,1,7,0,0,1,0,0,0,0,0,1
YER146W,2,6,0,0,1,0,0,0,0,0,1
YDR070C,0,0,0,0,0,0,0,0,0,0,1
YER154W,1,2,0,0,1,0,0,0,0,0,1
YGL158W,4,9,0,0,1,0,0,0,0,1,1
YCL018W,2,4,0,0,1,0,0,0,0,1,1
YKL208W,0,0,0,0,0,0,0,0,0,0,1
YIL165C,2,0,0,0,0,0,0,0,0,0,1
YLL060C,2,7,0,0,0,0,0,0,0,0,1
YLR400W,0,0,0,0,0,0,0,0,0,1,1
YMR001C,4,8,0,0,1,0,0,0,0,1,1
YJL024C,3,3,0,0,1,0,0,0,0,1,1
YMR069W,0,0,0,0,0,0,0,0,0,0,1
YHR094C,2,7,0,0,1,0,0,0,0,0,1
YDR474C,0,0,0,0,0,0,0,0,0,0,1
YER173W,1,2,0,0,1,0,0,0,0,0,1
YKR008W,4,6,0,0,1,0,0,0,0,1,1
YNR038W,3,8,0,0,1,0,0,0,0,1,1
YER150W,0,0,0,0,0,0,0,0,0,0,1
YFR017C,0,0,0,0,0,0,0,0,0,0,1
YHR073W,2,3,0,0,1,0,0,0,0,0,1
YJR045C,6,7,0,0,1,0,0,0,0,1,1
YDL205C,3,3,0,0,1,0,0,0,0,1,1
YOL084W,1,0,0,0,1,0,0,0,0,0,1
YOR112W,1,3,0,0,1,0,0,0,0,0,1
YGL071W,0,0,0,0,0,0,0,0,0,0,1
YBR040W,0,0,0,0,0,0,0,0,0,0,1
YJL214W,2,7,0,0,1,0,0,0,0,0,1
YCL008C,1,4,0,0,0,0,0,0,0,0,1
YGR223C,2,5,0,0,1,0,0,0,0,1,1
YER041W,5,7,0,0,1,0,0,0,0,1,1
YKL147C,0,0,0,0,0,0,0,0,0,0,1
YER184C,0,0,0,0,1,0,0,0,0,0,1
YLL050C,4,6,0,0,1,0,0,0,0,1,1
YIL038C,0,2,0,0,1,0,0,0,0,0,1
YEL050C,5,6,0,0,1,0,0,0,0,1,1
YOL011W,0,5,0,0,1,0,0,0,0,0,1
YDR466W,4,7,0,0,1,0,0,0,0,1,1
YGR104C,0,0,0,0,0,0,0,0,0,1,1
YNL072W,2,4,0,0,1,0,0,0,0,0,1
YIR032C,0,0,0,0,1,0,0,0,0,0,1
YAL043C,0,0,0,0,1,0,0,0,0,0,1
YDL229W,6,7,0,0,1,0,0,0,0,1,1
YDL187C,0,0,0,0,0,0,0,0,0,0,1
YDL120W,2,4,0,0,1,0,0,0,0,0,1
YPL018W,0,0,0,0,0,0,0,0,0,0,1
YMR080C,2,7,0,0,1,0,0,0,0,0,1
YGL205W,2,4,0,0,0,0,0,0,0,1,1
YEL053C,0,6,0,0,1,0,0,0,0,0,1
YGR199W,2,5,0,0,1,0,0,0,0,0,1
YNL295W,0,0,0,0,0,0,0,0,0,0,1
YJL126W,3,5,0,0,1,0,0,0,0,0,1
YML001W,4,9,0,0,1,0,0,0,0,1,1
YPR018W,0,0,0,0,0,0,0,0,0,0,1
YGL026C,2,0,0,0,1,0,0,0,0,0,1
YER161C,0,0,0,0,0,0,0,0,0,0,1
YOR050C,0,0,0,0,0,0,0,0,0,0,1
YBR060C,3,4,0,0,1,0,0,0,0,0,1
YHR006W,0,4,0,0,0,0,0,0,0,0,1
YFR011C,0,0,0,0,0,0,0,0,0,0,1
YLR285W,2,4,0,0,1,0,0,0,0,1,1
YOR183W,0,0,0,0,0,0,0,0,0,0,1
YHR090C,2,4,0,0,1,0,0,0,0,1,1
YMR011W,2,7,0,0,1,0,0,0,0,0,1
YBR184W,0,0,0,0,0,0,0,0,0,0,1
YLR317W,0,0,0,0,0,0,0,0,0,0,1
YNR013C,1,4,0,0,1,0,0,0,0,0,1
YFL059W,4,0,0,0,1,0,0,0,0,0,1
YDR358W,2,5,0,0,1,0,0,0,0,1,1
YMR015C,3,7,0,0,1,0,0,0,0,1,1
YBL006C,0,0,0,0,0,0,0,0,0,0,1
YDL226C,2,5,0,0,1,0,0,0,0,0,1
YNL240C,2,7,0,0,1,0,0,0,0,1,1
YDR113C,0,0,0,0,0,0,0,0,0,0,1
YOL042W,1,4,0,0,1,0,0,0,0,1,1
YBL047C,2,3,0,0,1,0,0,0,0,1,1
YLR142W,2,4,0,0,1,0,0,0,0,0,1
YGL068W,4,2,0,0,1,0,0,0,0,0,1
YPL270W,4,8,0,0,1,0,0,0,0,1,1
YAL004W,6,7,0,0,1,0,0,0,0,1,1
