,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,Saccharomyceta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
P06777,0.0,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,0.74358974359,-0.11507936507899999,False
P06778,0.0,0.0,0.0,0.692307692308,0.153846153846,0.0,0.0,0.153846153846,Eukaryota,13,0,0.8305178252869999,2.89743589744,0.325396825397,False
P06779,0.0,0.0,0.153846153846,0.23076923076900002,0.307692307692,0.23076923076900002,0.0,0.0769230769231,Opisthokonta,13,0,1.5247073930300001,2.89743589744,-0.190476190476,False
P06780,0.0,0.0,0.0,0.46153846153800004,0.538461538462,0.0,0.0,0.0,Opisthokonta,13,0,0.6901856760189999,1.5641025641,0.119047619048,False
P06781,0.0,0.0,0.0,0.25,0.08333333333330001,0.33333333333299997,0.33333333333299997,0.0,Ascomycota,12,1,1.2860573368700001,2.35897435897,0.8730158730159999,False
P06782,0.0,0.0,0.23076923076900002,0.692307692308,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,1.23076923077,-0.035714285714300006,False
P06783,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.0,0.181818181818,Dikarya,11,0,0.474139313058,0.836363636364,0.36,False
P06784,0.0,0.0,0.08333333333330001,0.583333333333,0.25,0.0,0.0,0.08333333333330001,Eukaryota,12,1,1.07513932401,2.28205128205,1.14285714286,False
P06785,0.363636363636,0.0,0.636363636364,0.0,0.0,0.0,0.0,0.0,Euk+Bac,11,2,0.655481773901,0.564102564103,0.015873015873,False
P06786,0.46153846153800004,0.0,0.0769230769231,0.46153846153800004,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.911017539713,1.23076923077,-0.138888888889,False
P06787,0.0,0.0,0.153846153846,0.769230769231,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.6870920273800001,1.15384615385,-0.126984126984,False
P06838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,9,0,-0.0,0.388888888889,0.0,False
P06839,0.583333333333,0.25,0.0,0.166666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.9596147939120001,0.794871794872,0.08333333333330001,False
P06843,0.0,0.0,0.0,0.111111111111,0.0,0.222222222222,0.0,0.666666666667,Saccharomyceta,9,1,0.848685557726,2.66666666667,0.714285714286,False
P06844,0.0,0.0,0.0,0.0769230769231,0.769230769231,0.0,0.153846153846,0.0,Opisthokonta,13,0,0.6870920273800001,0.871794871795,-0.134920634921,False
P07143,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,Euk+Bac,5,8,0.500402423538,1.07692307692,-0.011904761904799999,False
P07149,0.0,0.0,0.615384615385,0.0769230769231,0.0,0.307692307692,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,2.87179487179,0.277777777778,False
P07170,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.153846153846,-0.0238095238095,False
P07172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
P07213,0.0,0.0,0.33333333333299997,0.416666666667,0.25,0.0,0.0,0.0,Eukaryota,12,1,1.07755632707,2.30769230769,-0.150793650794,False
P07236,0.538461538462,0.0,0.0,0.0769230769231,0.0,0.153846153846,0.23076923076900002,0.0,Cellular_organisms,13,0,1.15698764435,3.53846153846,0.380952380952,False
P07244,0.833333333333,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.45056120886600004,1.0,0.361111111111,False
P07245,0.363636363636,0.0,0.272727272727,0.0909090909091,0.272727272727,0.0,0.0,0.0,Cellular_organisms,11,0,1.29454516584,2.32727272727,2.6071428571400004,False
P07246,0.166666666667,0.0,0.583333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,0.08333333333330001,Euk+Bac,12,0,1.23426786608,2.33333333333,0.263594470046,True
P07248,0.0,0.0,0.0,0.2,0.5,0.1,0.1,0.1,Opisthokonta,10,0,1.35923670067,2.13333333333,-0.28571428571400004,False
P07249,0.0,0.0,0.0,0.625,0.25,0.0,0.125,0.0,Eukaryota,8,0,0.900256051269,1.60714285714,-0.158974358974,False
P07250,0.0,0.0,0.0,0.538461538462,0.0769230769231,0.307692307692,0.0,0.0769230769231,Eukaryota,13,0,1.09059947378,2.4358974359,-0.222222222222,False
P07251,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.6931471805600001,0.0,0.0,False
P07253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,11,0,-0.0,0.654545454545,0.026666666666700003,False
P07255,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,Ascomycota,8,0,0.661563238158,0.535714285714,-0.08333333333330001,False
P07256,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,Euk+Bac,5,8,0.950270539233,5.05128205128,-0.214285714286,False
P07257,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,Euk+Bac,6,6,0.45056120886600004,3.13636363636,0.0746543778802,False
P07258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,False
P07259,0.38461538461499994,0.153846153846,0.153846153846,0.23076923076900002,0.0,0.0,0.0769230769231,0.0,Cellular_organisms,13,0,1.47913280743,2.02564102564,-0.15873015873,False
P07260,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,-0.00793650793651,False
P07261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,1,0,-0.0,None,,False
P07262,0.363636363636,0.0,0.545454545455,0.0909090909091,0.0,0.0,0.0,0.0,Euk+Bac,11,0,0.9164648855390001,0.363636363636,0.277777777778,False
P07263,0.75,0.0,0.166666666667,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.307692307692,-0.047619047619,False
P07264,0.538461538462,0.0,0.307692307692,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.983961446001,0.846153846154,0.33333333333299997,True
P07266,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,2,0,0.6931471805600001,1.0,,False
P07267,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,0.08333333333330001,False
P07269,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.3,Opisthokonta,10,1,1.36615884757,2.83636363636,-0.39417989418000005,False
P07270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,3,0,-0.0,0.666666666667,1.0,False
P07271,0.0,0.0,0.8181818181820001,0.181818181818,0.0,0.0,0.0,0.0,Euk+Bac,11,0,0.474139313058,1.01818181818,0.253968253968,False
P07272,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Dikarya,12,1,0.562335144619,1.23076923077,0.583333333333,False
P07273,0.0,0.25,0.0,0.625,0.125,0.0,0.0,0.0,Eukaryota,8,5,0.900256051269,1.05128205128,0.14682539682499998,False
P07274,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,0.42932302193099997,0.948717948718,0.214285714286,False
P07275,0.153846153846,0.0,0.846153846154,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.0,0.0,False
P07276,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.74358974359,-0.0634920634921,False
P07277,0.538461538462,0.307692307692,0.0,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.983961446001,0.974358974359,-0.0992063492063,False
P07278,0.0,0.0,0.615384615385,0.307692307692,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.8587409130060001,1.48717948718,0.0277777777778,False
P07280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,9,1,-0.0,0.0,0.0,False
P07281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,9,1,-0.0,0.2,0.25,False
P07283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
P07284,0.833333333333,0.08333333333330001,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.666666666667,-0.103174603175,False
P07285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,True
P07286,0.0,0.272727272727,0.0,0.7272727272730001,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.585952618304,1.10256410256,0.138888888889,False
P07342,0.916666666667,0.0,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.307692307692,-0.047619047619,True
P07347,0.5,0.08333333333330001,0.0,0.33333333333299997,0.0,0.0,0.0,0.08333333333330001,Cellular_organisms,12,1,1.1269287948,2.10256410256,0.138888888889,False
P07560,0.0,0.0,0.153846153846,0.692307692308,0.153846153846,0.0,0.0,0.0,Eukaryota,13,0,0.8305178252869999,1.66666666667,0.0515873015873,False
P07702,0.153846153846,0.0,0.538461538462,0.0769230769231,0.0,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,1.15698764435,2.53846153846,-0.23809523809500002,False
P07703,0.0,0.615384615385,0.0,0.38461538461499994,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.666278442415,0.512820512821,0.230158730159,False
P07806,0.75,0.0,0.166666666667,0.08333333333330001,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.307692307692,-0.047619047619,False
P07807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,10,2,-0.0,0.833333333333,0.354838709677,False
P07834,0.1,0.0,0.3,0.2,0.1,0.1,0.1,0.1,Euk+Bac,10,3,1.8343719702799999,3.28205128205,0.31746031746,False
P07866,0.0,0.0,0.0,0.1,0.4,0.5,0.0,0.0,Dikarya,10,1,0.9433483923289999,1.52727272727,-0.27380952380999996,False
P07884,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,1.35897435897,-0.00396825396825,False
P07991,0.38461538461499994,0.0,0.615384615385,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.666278442415,0.0,0.0,False
P08004,0.0,0.08333333333330001,0.0,0.166666666667,0.33333333333299997,0.166666666667,0.08333333333330001,0.166666666667,Opisthokonta,12,0,1.6762349391299998,2.39393939394,0.621198156682,False
P08018,0.0,0.0,0.0769230769231,0.615384615385,0.307692307692,0.0,0.0,0.0,Eukaryota,13,0,0.8587409130060001,1.82051282051,0.6984126984129999,False
P08019,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,0.0,Opisthokonta,11,0,0.474139313058,0.327272727273,-0.06,False
P08067,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.286835983056,0.307692307692,-0.047619047619,False
P08153,0.0,0.0,0.0,0.0,0.545454545455,0.0,0.181818181818,0.272727272727,Opisthokonta,11,0,0.994923632572,1.89090909091,-0.214285714286,False
P08417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
P08425,0.222222222222,0.0,0.555555555556,0.222222222222,0.0,0.0,0.0,0.0,Euk+Bac,9,4,0.99502699018,1.61538461538,0.214285714286,False
P08431,0.46153846153800004,0.0,0.538461538462,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6901856760189999,0.0,0.0,False
P08432,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.271189373042,0.0,0.0,False
P08456,0.769230769231,0.0,0.0,0.0,0.0,0.23076923076900002,0.0,0.0,Cellular_organisms,13,0,0.5402041423889999,2.30769230769,1.5,False
P08458,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.1,Eukaryota,10,2,0.897945724857,2.57575757576,0.2,False
P08459,0.0,0.0,0.0,0.14285714285700002,0.28571428571400004,0.0,0.28571428571400004,0.28571428571400004,Opisthokonta,7,1,1.3517839942899998,4.21428571429,0.8571428571430001,False
P08465,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.846153846154,0.0238095238095,True
P08466,0.307692307692,0.0,0.538461538462,0.0769230769231,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,1.09059947378,1.30769230769,0.416666666667,False
P08518,0.538461538462,0.307692307692,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.09059947378,0.666666666667,-0.0515873015873,False
P08524,0.153846153846,0.0,0.38461538461499994,0.46153846153800004,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.0123308390999999,1.07692307692,-0.166666666667,False
P08525,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.45454545454499995,0.181818181818,0.0909090909091,Dikarya,11,2,1.41427906512,1.33333333333,0.309523809524,False
P08536,0.692307692308,0.0,0.307692307692,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.61724176973,0.0,0.0,True
P08539,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,12,0,0.45056120886600004,1.24242424242,-0.166666666667,False
P08566,0.615384615385,0.0,0.0769230769231,0.0769230769231,0.23076923076900002,0.0,0.0,0.0,Cellular_organisms,13,0,1.03176711135,2.15384615385,-0.230158730159,False
P08638,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.846153846154,Saccharomyceta,13,0,0.42932302193099997,1.10256410256,-0.0674603174603,False
P08640,0.0,0.0,0.428571428571,0.0,0.14285714285700002,0.0,0.428571428571,0.0,Ascomycota,7,0,1.0042424730500001,4.0,-0.777777777778,False
P08678,0.2,0.0,0.2,0.5,0.1,0.0,0.0,0.0,Eukaryota,10,0,1.22060726455,1.82222222222,0.0238095238095,False
P08679,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.0,Euk+Bac,10,0,1.08889997535,1.28888888889,-0.0952380952381,False
P08964,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,Cellular_organisms,4,8,1.0397207708399998,1.84848484848,0.0888888888889,False
P09032,0.25,0.0,0.08333333333330001,0.416666666667,0.08333333333330001,0.166666666667,0.0,0.0,Eukaryota,12,1,1.4241299173500002,2.58974358974,-0.40079365079400003,False
P09064,0.0,0.583333333333,0.0,0.416666666667,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.6791932659919999,0.820512820513,0.543650793651,False
P09119,0.0,0.38461538461499994,0.0,0.538461538462,0.0,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.898137003188,1.66666666667,0.103174603175,False
P09201,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.564102564103,-0.0873015873016,False
P09232,0.272727272727,0.0,0.545454545455,0.0,0.0909090909091,0.0,0.0,0.0909090909091,Euk+Bac,11,2,1.12095039267,2.20512820513,0.638888888889,True
P09368,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.5641025641,0.170634920635,False
P09435,0.181818181818,0.0,0.181818181818,0.45454545454499995,0.181818181818,0.0,0.0,0.0,Eukaryota,11,0,1.28825230502,2.29090909091,2.24470899471,False
P09436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,-0.0,0.0,0.0,False
P09440,0.4,0.0,0.3,0.1,0.2,0.0,0.0,0.0,Cellular_organisms,10,1,1.2798542258299999,1.85454545455,1.31481481481,False
P09457,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.461538461538,0.08333333333330001,False
P09547,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,Opisthokonta,12,0,1.0397207708399998,1.9696969697,0.186175115207,False
P09620,0.0,0.0,0.416666666667,0.33333333333299997,0.0,0.25,0.0,0.0,Euk+Bac,12,0,1.07755632707,2.90909090909,0.011059907834100002,False
P09624,0.583333333333,0.0,0.416666666667,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.6791932659919999,0.0,0.0,False
P09733,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,0.0,Eukaryota,9,1,0.34883209584299996,0.6,-0.321428571429,False
P09734,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,Eukaryota,8,1,0.37677016125600005,0.666666666667,-0.38961038960999994,False
P09798,0.153846153846,0.0,0.153846153846,0.615384615385,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.07201696856,1.66666666667,0.154761904762,False
P09880,0.0,0.0,0.0,0.0,0.0,0.846153846154,0.153846153846,0.0,Dikarya,13,0,0.42932302193099997,0.282051282051,0.111111111111,False
P09937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,10,0,-0.0,0.0,0.0,False
P09938,0.769230769231,0.0,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.6870920273800001,0.717948717949,0.25,False
P09950,0.38461538461499994,0.0,0.46153846153800004,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,1.11896886688,1.15384615385,-0.07539682539680001,False
P09959,0.0,0.0,0.0,0.181818181818,0.363636363636,0.363636363636,0.0909090909091,0.0,Opisthokonta,11,0,1.26365443188,1.38181818182,0.0952380952381,False
P0C074,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,Eukaryota,8,1,1.0397207708399998,3.5,2.25,False
P0C0T4,0.0,0.125,0.0,0.875,0.0,0.0,0.0,0.0,Eukaryota,8,0,0.37677016125600005,0.25,-0.145833333333,False
P0C0V8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,1,-0.0,0.0,0.0,False
P0C0W1,0.555555555556,0.444444444444,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,9,1,0.6869615765970001,0.533333333333,-0.107142857143,False
P0C0W9,0.125,0.625,0.0,0.25,0.0,0.0,0.0,0.0,Euk_Archaea,8,2,0.900256051269,0.822222222222,-0.0238095238095,False
P0C0X0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.0,0.0,0.0,Euk_Archaea,9,1,0.34883209584299996,0.2,-0.107142857143,False
P0C2H6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,2,-0.0,0.2,0.25,False
P0C2H7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,1,-0.0,0.0,0.0,False
P0C2H8,0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.0,Eukaryota,8,1,0.661563238158,0.722222222222,0.337662337662,False
P0C2H9,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Eukaryota,10,1,0.6931471805600001,0.545454545455,-0.09259259259260001,False
P0C2I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
P0C2I3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,2,-0.0,3.83333333333,-0.33333333333299997,False
P0C2I5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
P0C2I6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
P0C2I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
P0C2J0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
P0C2J1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
P0C2J3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,2,-0.0,4.0,,False
P0C2J7,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Saccharomyceta,3,2,0.636514168295,4.2,1.75,False
P0C5R9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,8,1,0.6931471805600001,1.0,-0.225,False
P0CD89,0.33333333333299997,0.0,0.222222222222,0.33333333333299997,0.0,0.0,0.0,0.111111111111,Cellular_organisms,9,1,1.3107836781,2.97777777778,1.7380952381,False
P0CD92,0.3,0.0,0.2,0.4,0.0,0.1,0.0,0.0,Eukaryota,10,1,1.2798542258299999,2.47272727273,0.710317460317,False
P0CD97,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dikarya,1,0,-0.0,None,,False
P0CD98,0.125,0.0,0.375,0.375,0.125,0.0,0.0,0.0,Euk+Bac,8,2,1.25548232518,2.31111111111,1.38095238095,False
P0CD99,0.0,0.0,0.33333333333299997,0.0,0.222222222222,0.33333333333299997,0.0,0.111111111111,Euk+Bac,9,0,1.3107836781,3.5,-0.9350649350650001,False
P0CE00,0.0,0.0,0.14285714285700002,0.0,0.28571428571400004,0.428571428571,0.0,0.14285714285700002,Dikarya,7,1,1.2770342594700002,3.21428571429,-1.25,False
P0CE11,0.0,0.0,0.111111111111,0.888888888889,0.0,0.0,0.0,0.0,Eukaryota,9,0,0.34883209584299996,0.666666666667,-0.38961038960999994,False
P0CE41,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Saccharomyceta,9,1,0.636514168295,2.15555555556,-0.33333333333299997,False
P0CE68,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,Opisthokonta,4,2,1.3862943611200003,3.46666666667,0.2,False
P0CE69,0.1,0.0,0.6,0.0,0.1,0.2,0.0,0.0,Euk+Bac,10,0,1.08889997535,2.68888888889,-0.2,False
P0CE85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
P0CE86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,1,0,-0.0,None,,False
P0CF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,7,1,-0.0,1.25,0.8974358974359999,False
P0CF18,0.666666666667,0.0,0.0,0.0,0.33333333333299997,0.0,0.0,0.0,Cellular_organisms,9,0,0.636514168295,2.5,5.0,False
P0CF19,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,Dikarya,4,1,1.0397207708399998,3.4,-1.9166666666699999,False
P0CG63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,0.8,-0.07333333333330001,False
P0CH08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.07142857142860001,False
P0CH63,0.0,0.0,0.363636363636,0.0,0.0,0.0,0.0,0.636363636364,Saccharomyceta,11,0,0.655481773901,4.07272727273,-0.16,False
P10080,0.0,0.0,0.28571428571400004,0.28571428571400004,0.14285714285700002,0.0,0.0,0.28571428571400004,Euk+Bac,7,0,1.3517839942899998,4.57142857143,1.0,False
P10081,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,Eukaryota,12,1,1.0397207708399998,1.07692307692,0.14285714285700002,False
P10127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
P10174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,8,0,-0.0,0.25,0.0,False
P10356,0.0,0.0769230769231,0.769230769231,0.0,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,1.51282051282,-0.234126984127,True
P10363,0.0,0.416666666667,0.0,0.583333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.6791932659919999,0.512820512821,-0.0277777777778,False
P10507,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.45056120886600004,0.769230769231,-0.119047619048,False
P10566,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,Eukaryota,10,1,0.6390318596500001,1.89090909091,2.25925925926,False
P10591,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,Eukaryota,10,0,0.950270539233,1.06666666667,0.14285714285700002,False
P10592,0.125,0.0,0.25,0.625,0.0,0.0,0.0,0.0,Eukaryota,8,1,0.900256051269,1.33333333333,0.506493506494,False
P10614,0.0769230769231,0.0,0.538461538462,0.38461538461499994,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.898137003188,1.02564102564,-0.0555555555556,False
P10622,0.0,0.25,0.0,0.25,0.08333333333330001,0.166666666667,0.0,0.25,Saccharomyceta,12,1,1.54542290319,3.5641025641,0.015873015873,False
P10659,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,0.0,0.0,Euk+Bac,9,1,0.636514168295,0.933333333333,-0.14285714285700002,False
P10662,0.0,0.0,0.272727272727,0.0,0.0,0.181818181818,0.0,0.545454545455,Saccharomyceta,11,0,0.994923632572,4.76363636364,-0.246031746032,False
P10663,0.0,0.0,0.5,0.166666666667,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,12,1,1.0114042647100001,3.05128205128,-0.31746031746,False
P10664,0.222222222222,0.666666666667,0.0,0.111111111111,0.0,0.0,0.0,0.0,Euk_Archaea,9,1,0.848685557726,0.711111111111,-0.08333333333330001,False
P10823,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,0.0,Eukaryota,12,0,0.8675632284810001,1.62121212121,1.2,False
P10862,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,12,1,0.6931471805600001,1.15384615385,0.18253968254,False
P10863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Saccharomyceta,2,1,-0.0,3.33333333333,,False
P10869,0.769230769231,0.0,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,0.793730055158,1.30769230769,-0.047619047619,False
P10870,0.0,0.0,0.555555555556,0.111111111111,0.0,0.33333333333299997,0.0,0.0,Euk+Bac,9,2,0.9368883075390001,3.09090909091,2.3611111111099996,False
P10961,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,0.0,0.0,Eukaryota,11,0,0.474139313058,0.654545454545,-0.0238095238095,False
P10962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
P10963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
P10964,0.307692307692,0.0,0.23076923076900002,0.46153846153800004,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.0579054247,1.23076923077,0.8928571428569999,False
P11075,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,0.0,0.0,Eukaryota,11,1,0.474139313058,1.01515151515,0.0888888888889,False
P11076,0.1,0.3,0.0,0.6,0.0,0.0,0.0,0.0,Eukaryota,10,1,0.897945724857,1.30909090909,0.09788359788360002,False
P11154,0.363636363636,0.0,0.545454545455,0.0,0.0909090909091,0.0,0.0,0.0,Euk+Bac,11,0,0.9164648855390001,0.909090909091,0.694444444444,False
