TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
ATF3,SELE,Repression,10964678,Eumetazoa,Eumetazoa,4,4,0,467,6401
ATF3,TP53,Unknown,22991139,Eumetazoa,Vertebrata,5,4,1,467,7157
ATF4,APOE,Activation,22028770,Vertebrata,Vertebrata,5,5,0,468,348
ATF4,ASNS,Activation,11960987;16164412;17276738,Vertebrata,cellular organisms,1,5,4,468,440
ATF4,ASNS,Unknown,15385533;23403946,Vertebrata,cellular organisms,1,5,4,468,440
ATF4,ATF3,Activation,16246168;21801305,Vertebrata,Eumetazoa,4,5,1,468,467
ATF4,ATF3,Unknown,22819556,Vertebrata,Eumetazoa,4,5,1,468,467
ATF4,ATG5,Activation,20038797,Vertebrata,Eukaryota,2,5,3,468,642
ATF4,BGLAP,Unknown,21866569,Vertebrata,Vertebrata,5,5,0,468,632
ATF4,CA9,Unknown,19564335,Vertebrata,Eukaryota,2,5,3,468,768
ATF4,CCL2,Unknown,16931790,Vertebrata,Vertebrata,5,5,0,468,6347
ATF4,CEBPB,Activation,16026328,Vertebrata,Eumetazoa,4,5,1,468,4854
ATF4,CHAC1,Activation,21737788,Vertebrata,cellular organisms,1,5,4,468,79094
ATF4,CXCL8,Unknown,16931790,Vertebrata,Vertebrata,5,5,0,468,3576
ATF4,DDIT3,Activation,16246168;17276738;20020050;21044953;21966512,Vertebrata,Mammalia,6,5,1,468,1649
ATF4,DDIT3,Unknown,17455323;22691366,Vertebrata,Mammalia,6,5,1,468,1649
ATF4,DDIT4,Activation,19059405;19439225,Vertebrata,Eumetazoa,4,5,1,468,54541
ATF4,DDR2,Activation,20564243,Vertebrata,Eukaryota,2,5,3,468,4921
ATF4,DISC1,Unknown,12812986,Vertebrata,Mammalia,6,5,1,468,4277
ATF4,F7,Unknown,22848420,Vertebrata,Eumetazoa,4,5,1,468,5624
ATF4,FGF19,Activation,23205607,Vertebrata,Eumetazoa,4,5,1,468,9965
ATF4,FGF21,Activation,22233381,Vertebrata,Eumetazoa,4,5,1,468,26291
ATF4,HRK,Activation,23090478,Vertebrata,Mammalia,6,5,1,468,8739
ATF4,HSPA5,Repression,16205636,Vertebrata,cellular organisms,1,5,4,468,3309
ATF4,IGFBP1,Activation,16687408,Vertebrata,Vertebrata,5,5,0,468,3484
ATF4,IL6,Unknown,16931790,Vertebrata,Vertebrata,5,5,0,468,3569
ATF4,IRF7,Repression,21148039,Vertebrata,Vertebrata,5,5,0,468,3665
ATF4,MAP1LC3B,Activation,20038797;20514020,Vertebrata,Eukaryota,2,5,3,468,81631
ATF4,MCL1,Unknown,22128141,Vertebrata,Vertebrata,5,5,0,468,4170
ATF4,NDC80,Activation,17822787,Vertebrata,Eukaryota,2,5,3,468,10403
ATF4,NUPR1,Activation,19946894,Vertebrata,Mammalia,6,5,1,468,26471
ATF4,PLAU,Activation,18829529,Vertebrata,Eumetazoa,4,5,1,468,5328
ATF4,PTGS2,Unknown,21244365,Vertebrata,Eukaryota,2,5,3,468,5743
ATF4,S100P,Unknown,19073601,Vertebrata,Vertebrata,5,5,0,468,6286
ATF4,SIGMAR1,Activation,22079628,Vertebrata,Eukaryota,2,5,3,468,79365
ATF4,SIRT1,Activation,22363646,Vertebrata,cellular organisms,1,5,4,468,23411
ATF4,SIRT1,Repression,21801305,Vertebrata,cellular organisms,1,5,4,468,23411
ATF4,SIRT2,Repression,21801305,Vertebrata,cellular organisms,1,5,4,468,22933
ATF4,TNFRSF10B,Unknown,21044953,Vertebrata,Mammalia,6,5,1,468,8795
ATF4,TRIB3,Activation,15775988,Vertebrata,Eukaryota,2,5,3,468,57761
ATF4,TRIB3,Unknown,20592469;21220698,Vertebrata,Eukaryota,2,5,3,468,57761
ATF4,VEGFA,Activation,15788408;18829529,Vertebrata,Vertebrata,5,5,0,468,7422
ATF4,VEGFA,Unknown,18451308;22915762;23908598,Vertebrata,Vertebrata,5,5,0,468,7422
ATF5,BCL2,Activation,21212266,Vertebrata,Vertebrata,5,5,0,22809,596
ATF5,CCND3,Activation,16300731,Vertebrata,Eukaryota,2,5,3,22809,896
ATF5,CREB1,Activation,17140605,Vertebrata,Eumetazoa,4,5,1,22809,1385
ATF5,CYP2B6,Activation,18332083,Vertebrata,cellular organisms,1,5,4,22809,1555
ATF5,DISC1,Unknown,12812986,Vertebrata,Mammalia,6,5,1,22809,4277
ATF5,EGR1,Unknown,19531563,Vertebrata,Opisthokonta,3,5,2,22809,3620
ATF5,ID1,Repression,18701499,Vertebrata,Eumetazoa,4,5,1,22809,3397
ATF5,SH2D1A,Unknown,18832568,Vertebrata,Eumetazoa,4,5,1,22809,4068
ATF6,ATP2A2,Unknown,11595740,Eukaryota,cellular organisms,1,2,1,6416,488
ATF6,BGLAP,Unknown,22102412,Eukaryota,Vertebrata,5,2,3,6416,632
ATF6,DDIT3,Unknown,17455323,Eukaryota,Mammalia,6,2,4,6416,1649
ATF6,DNAJC3,Activation,12601012,Eukaryota,cellular organisms,1,2,1,6416,5611
ATF6,HSPA5,Unknown,12713871,Eukaryota,cellular organisms,1,2,1,6416,3309
ATF6,MAFA,Repression,18450959,Eukaryota,Vertebrata,5,2,3,6416,389692
ATF6,NR0B2,Activation,18450959,Eukaryota,Eumetazoa,4,2,2,6416,8431
ATF6,NUCB1,Activation,17686766,Eukaryota,Mammalia,6,2,4,6416,4924
ATF6,PDX1,Repression,18450959,Eukaryota,cellular organisms,1,2,1,6416,3651
ATF6,RTN3,Activation,17191123,Eukaryota,Eukaryota,2,2,0,6416,8553
ATF6,SRF,Unknown,9271374,Eukaryota,Eukaryota,2,2,0,6416,6722
ATF6,STARD4,Activation,16579971,Eukaryota,Vertebrata,5,2,3,6416,134429
ATF6,WBP1,Activation,21841196,Eukaryota,Eukaryota,2,2,0,6416,23559
ATF6,XBP1,Unknown,20003459;24269637,Eukaryota,Eumetazoa,4,2,2,6416,1742
ATF7,ERBB2,Unknown,10698518,Eukaryota,Eukaryota,2,2,0,11016,2064
ATF7,TAF12,Activation,15735663,Eukaryota,Eukaryota,2,2,0,11016,6883
ATM,APLF,Unknown,18077224,Eukaryota,Eumetazoa,4,2,2,472,200558
ATM,BAX,Activation,16214353,Eukaryota,Vertebrata,5,2,3,472,581
ATM,BCL2,Repression,16214353,Eukaryota,Vertebrata,5,2,3,472,596
ATM,CDKN1A,Unknown,12420214,Eukaryota,Mammalia,6,2,4,472,1026
ATM,CFLAR,Activation,19351839,Eukaryota,Eumetazoa,4,2,2,472,2253
ATM,CFLAR,Repression,20876284,Eukaryota,Eumetazoa,4,2,2,472,2253
ATM,DUSP1,Activation,17178844,Eukaryota,Eukaryota,2,2,0,472,1843
ATM,FAS,Activation,19502594,Eukaryota,cellular organisms,1,2,1,472,355
ATM,FOXM1,Activation,21518729,Eukaryota,Opisthokonta,3,2,1,472,10948
ATM,GADD45A,Activation,20164679,Eukaryota,Opisthokonta,3,2,1,472,1647
ATM,IGF1R,Unknown,11172010,Eukaryota,Eukaryota,2,2,0,472,3480
ATM,KLRK1,Activation,19767562,Eukaryota,Vertebrata,5,2,3,472,22914
ATM,MCL1,Activation,20164679,Eukaryota,Vertebrata,5,2,3,472,4170
ATM,MTF1,Unknown,12926986,Eukaryota,Eumetazoa,4,2,2,472,4520
ATM,PBK,Unknown,15220931,Eukaryota,cellular organisms,1,2,1,472,55872
ATM,PCNA,Unknown,22362778,Eukaryota,cellular organisms,1,2,1,472,5111
ATM,PMAIP1,Repression,20368352,Eukaryota,Mammalia,6,2,4,472,5366
ATM,PVR,Activation,21406724,Eukaryota,Eumetazoa,4,2,2,472,5817
ATM,PVR,Repression,21406724,Eukaryota,Eumetazoa,4,2,2,472,5817
ATM,SLC2A1,Repression,20676049,Eukaryota,cellular organisms,1,2,1,472,6513
ATM,SP1,Repression,11466608,Eukaryota,Opisthokonta,3,2,1,472,6667
ATM,SP1,Unknown,12926986,Eukaryota,Opisthokonta,3,2,1,472,6667
ATM,TERF1,Repression,17694070,Eukaryota,Eukaryota,2,2,0,472,7013
ATM,TNFRSF10B,Repression,19351839,Eukaryota,Mammalia,6,2,4,472,8795
ATM,VEGFA,Repression,20676049,Eukaryota,Vertebrata,5,2,3,472,7422
ATOH1,HES6,Activation,17826772,Eumetazoa,Eumetazoa,4,4,0,474,55502
ATOH1,MUC2,Activation,17000673,Eumetazoa,Eumetazoa,4,4,0,474,4583
ATRX,HBA1,Repression,7697714,cellular organisms,Vertebrata,5,1,4,25,3039
ATRX,HBA2,Repression,7697714,cellular organisms,Vertebrata,5,1,4,25,3040
BACH1,HMOX1,Activation,17942419,Eumetazoa,Opisthokonta,3,4,1,571,3162
BACH1,HMOX1,Repression,17409198;18550526;21982894,Eumetazoa,Opisthokonta,3,4,1,571,3162
BACH1,MMP1,Activation,21873975,Eumetazoa,Eukaryota,2,4,2,571,4312
BACH2,BCL2,Unknown,18929412,Eumetazoa,Vertebrata,5,4,1,60468,596
BACH2,IL2,Unknown,18769450,Eumetazoa,Mammalia,6,4,2,60468,3558
BACH2,XBP1,Repression,24821775,Eumetazoa,Eumetazoa,4,4,0,60468,1742
BARD1,ESR1,Activation,20060929,cellular organisms,Eumetazoa,4,1,3,580,2099
BARX2,ESR1,Unknown,16636675,Eumetazoa,Eumetazoa,4,4,0,8538,2099
BATF,CD2,Unknown,22592317,Vertebrata,Mammalia,6,5,1,10538,914
BCL11A,GATA1,Activation,23071749,Opisthokonta,Eukaryota,2,3,1,53335,2623
BCL11A,GATA1,Unknown,20542454,Opisthokonta,Eukaryota,2,3,1,53335,2623
BCL3,CTCF,Repression,21912613,cellular organisms,Eumetazoa,4,1,3,602,10664
BCL3,EGFR,Activation,17881446,cellular organisms,Eukaryota,2,1,1,602,1956
BCL3,MYB,Unknown,9694711,cellular organisms,Eukaryota,2,1,1,602,4602
BCL3,NFKB1,Repression,11387332,cellular organisms,Eukaryota,2,1,1,602,4790
BCL3,NFKB1,Unknown,14573596;7896265,cellular organisms,Eukaryota,2,1,1,602,4790
BCL3,RELA,Unknown,7896265,cellular organisms,Eumetazoa,4,1,3,602,5970
BCL6,BCL2L1,Repression,11777915,Eumetazoa,Eumetazoa,4,4,0,604,598
BCL6,BCL6,Repression,12407182,Eumetazoa,Eumetazoa,4,4,0,604,604
BCL6,CCND2,Repression,15509806;22723377,Eumetazoa,Eukaryota,2,4,2,604,894
BCL6,CD80,Repression,12860928,Eumetazoa,Eumetazoa,4,4,0,604,941
BCL6,CDKN1A,Repression,16142238,Eumetazoa,Mammalia,6,4,2,604,1026
BCL6,CDKN2B,Repression,22723377,Eumetazoa,Eukaryota,2,4,2,604,5725
BCL6,CHEK1,Repression,18346918,Eumetazoa,Eukaryota,2,4,2,604,2042
BCL6,FCER2,Repression,11342629,Eumetazoa,Eumetazoa,4,4,0,604,2208
BCL6,HDAC7,Repression,11929873,Eumetazoa,cellular organisms,1,4,3,604,51564
BCL6,IRF4,Repression,10601358,Eumetazoa,Vertebrata,5,4,1,604,27113
BCL6,LITAF,Repression,23795761,Eumetazoa,Eukaryota,2,4,2,604,9516
BCL6,MYC,Activation,21394099,Eumetazoa,Opisthokonta,3,4,1,604,4609
BCL6,NFKB1,Repression,15611242,Eumetazoa,Eukaryota,2,4,2,604,4790
BCL6,PDCD2,Repression,20605493,Eumetazoa,Eukaryota,2,4,2,604,5134
BCL6,PDCD2,Unknown,11854457;17468402,Eumetazoa,Eukaryota,2,4,2,604,5134
BCL6,STAT3,Unknown,17951530,Eumetazoa,Eukaryota,2,4,2,604,6774
BCL6,SUMO1,Repression,22723377,Eumetazoa,Eukaryota,2,4,2,604,84515
BCL6,XBP1,Repression,24821775,Eumetazoa,Eumetazoa,4,4,0,604,1742
BDP1,MYC,Unknown,12734418,Opisthokonta,Opisthokonta,3,3,0,55814,4609
BDP1,RB1,Unknown,12734418,Opisthokonta,Eukaryota,2,3,1,55814,5925
BDP1,TP53,Unknown,12734418,Opisthokonta,Vertebrata,5,3,2,55814,7157
BHLHE41,CCND1,Repression,18223678,Eumetazoa,Eukaryota,2,4,2,7068,7436
BHLHE41,MLH1,Repression,24165159,Eumetazoa,cellular organisms,1,4,3,7068,10915
BIN1,MYC,Unknown,9797456,Opisthokonta,Opisthokonta,3,3,0,274,4609
BMI1,TERT,Repression,19903340,Eukaryota,Eukaryota,2,2,0,648,7015
BPTF,HOXC8,Unknown,16728976,Eukaryota,Eukaryota,2,2,0,2186,3224
BRCA1,AREG,Repression,20103632,Eukaryota,Vertebrata,5,2,3,672,374
BRCA1,ASPM,Activation,16123590,Eukaryota,Eukaryota,2,2,0,672,9615
BRCA1,ATM,Activation,22832221,Eukaryota,Eukaryota,2,2,0,672,472
BRCA1,BACH1,Unknown,14576433,Eukaryota,Eumetazoa,4,2,2,672,571
BRCA1,BRCA2,Unknown,11405179,Eukaryota,Eukaryota,2,2,0,672,675
BRCA1,CASR,Unknown,21296416,Eukaryota,Eukaryota,2,2,0,672,846
BRCA1,CCNB1,Unknown,12647291,Eukaryota,Eukaryota,2,2,0,672,891
BRCA1,CCND1,Unknown,12032322,Eukaryota,Eukaryota,2,2,0,672,7436
BRCA1,CDH3,Repression,22120723,Eukaryota,Eumetazoa,4,2,2,672,1001
BRCA1,CDH3,Unknown,19882246,Eukaryota,Eumetazoa,4,2,2,672,1001
BRCA1,CDKN1A,Activation,16735508;18025037;21245169,Eukaryota,Mammalia,6,2,4,672,1026
BRCA1,CDKN1A,Unknown,10196224;11394910;12647291;9926942,Eukaryota,Mammalia,6,2,4,672,1026
BRCA1,CDKN1B,Activation,18025037,Eukaryota,Mammalia,6,2,4,672,9133
BRCA1,CDKN1B,Unknown,16331276,Eukaryota,Mammalia,6,2,4,672,9133
BRCA1,CTSD,Repression,11244506,Eukaryota,Eukaryota,2,2,0,672,1509
BRCA1,CXCL1,Repression,22120723,Eukaryota,Vertebrata,5,2,3,672,2919
BRCA1,CYP19A1,Activation,21087664,Eukaryota,cellular organisms,1,2,1,672,7031
BRCA1,CYP19A1,Unknown,19445691,Eukaryota,cellular organisms,1,2,1,672,7031
BRCA1,CYP1A1,Unknown,16567799,Eukaryota,cellular organisms,1,2,1,672,6776
BRCA1,CYP1B1,Unknown,16567799,Eukaryota,cellular organisms,1,2,1,672,1545
BRCA1,DDB2,Activation,12170778,Eukaryota,Eukaryota,2,2,0,672,1643
BRCA1,DDIT3,Activation,21700680,Eukaryota,Mammalia,6,2,4,672,1649
BRCA1,E2F6,Repression,17096023,Eukaryota,Eukaryota,2,2,0,672,1876
BRCA1,EGFR,Repression,21396117,Eukaryota,Eukaryota,2,2,0,672,1956
BRCA1,EGR1,Unknown,20103632,Eukaryota,Opisthokonta,3,2,1,672,3620
BRCA1,EP300,Activation,11782371,Eukaryota,Eukaryota,2,2,0,672,2033
BRCA1,EP300,Unknown,11405179,Eukaryota,Eukaryota,2,2,0,672,2033
BRCA1,ESR1,Activation,20060929,Eukaryota,Eumetazoa,4,2,2,672,2099
BRCA1,FOS,Unknown,11313879,Eukaryota,Eumetazoa,4,2,2,672,7027
BRCA1,FOXC1,Repression,22120723,Eukaryota,Opisthokonta,3,2,1,672,2296
BRCA1,FOXC2,Repression,22120723,Eukaryota,Opisthokonta,3,2,1,672,2303
BRCA1,FST,Activation,22685544,Eukaryota,Vertebrata,5,2,3,672,6507
BRCA1,GADD45A,Activation,10962562;17428466;18025037,Eukaryota,Opisthokonta,3,2,1,672,1647
BRCA1,GADD45A,Repression,18350249,Eukaryota,Opisthokonta,3,2,1,672,1647
BRCA1,GADD45A,Unknown,11777930;12647291,Eukaryota,Opisthokonta,3,2,1,672,1647
BRCA1,HIF1A,Unknown,16543242,Eukaryota,Eumetazoa,4,2,2,672,8856
BRCA1,HMGA2,Repression,20007691,Eukaryota,Mammalia,6,2,4,672,8091
BRCA1,HNRNPA2B1,Repression,21099359,Eukaryota,Eukaryota,2,2,0,672,3181
BRCA1,HSPA5,Repression,18776923,Eukaryota,cellular organisms,1,2,1,672,3309
BRCA1,IFNA1,Activation,17374731,Eukaryota,Vertebrata,5,2,3,672,3227
BRCA1,IGF1,Repression,18045956,Eukaryota,Vertebrata,5,2,3,672,3479
BRCA1,IGF1R,Unknown,11001824;19223505,Eukaryota,Eukaryota,2,2,0,672,3480
BRCA1,IRF7,Activation,17374731,Eukaryota,Vertebrata,5,2,3,672,3665
BRCA1,IRF9,Activation,12212615,Eukaryota,Vertebrata,5,2,3,672,10379
BRCA1,JAK1,Unknown,11163768,Eukaryota,Eukaryota,2,2,0,672,3716
BRCA1,JAK2,Unknown,11163768,Eukaryota,Eukaryota,2,2,0,672,3717
BRCA1,KHSRP,Repression,21099359,Eukaryota,Eukaryota,2,2,0,672,8570
BRCA1,KRT17,Unknown,19882246,Eukaryota,Eumetazoa,4,2,2,672,3872
BRCA1,KRT18,Unknown,15831101,Eukaryota,Eumetazoa,4,2,2,672,4969
BRCA1,KRT5,Unknown,16241993;19882246,Eukaryota,Eumetazoa,4,2,2,672,3852
BRCA1,MAD2L1,Activation,15563594,Eukaryota,Eukaryota,2,2,0,672,4085
BRCA1,MDC1,Unknown,22942284,Eukaryota,Opisthokonta,3,2,1,672,5106
BRCA1,MDM2,Activation,11256609,Eukaryota,Eukaryota,2,2,0,672,4193
BRCA1,MYC,Unknown,12032322;12646176,Eukaryota,Opisthokonta,3,2,1,672,4609
BRCA1,RNASEL,Activation,15940267,Eukaryota,cellular organisms,1,2,1,672,6041
BRCA1,S100A2,Activation,24556685,Eukaryota,Vertebrata,5,2,3,672,6273
BRCA1,SIRT1,Activation,18851829;20160719;21407215;9000507,Eukaryota,cellular organisms,1,2,1,672,23411
BRCA1,STAT1,Activation,17374731,Eukaryota,Eukaryota,2,2,0,672,6772
BRCA1,STAT2,Activation,17374731,Eukaryota,Eukaryota,2,2,0,672,6773
BRCA1,STAT3,Unknown,11163768,Eukaryota,Eukaryota,2,2,0,672,6774
BRCA1,TFF1,Repression,11244506,Eukaryota,Mammalia,6,2,4,672,597
BRCA1,TP63,Unknown,16241993,Eukaryota,Vertebrata,5,2,3,672,8626
BRCA1,VEGFA,Activation,16543242,Eukaryota,Vertebrata,5,2,3,672,7422
BRCA1,XPC,Unknown,12647291,Eukaryota,Eukaryota,2,2,0,672,7508
BRCA2,DMC1,Unknown,17541404,Eukaryota,cellular organisms,1,2,1,675,11144
BRCA2,PSMD3,Unknown,17563742,Eukaryota,Eukaryota,2,2,0,675,5709
BRCA2,PSMD6,Unknown,17563742,Eukaryota,Eukaryota,2,2,0,675,9861
BRCA2,RAD51,Unknown,12967658;17515904;19628690;20729859,Eukaryota,cellular organisms,1,2,1,675,5888
BRD7,BRD2,Activation,12600283,Eukaryota,Eukaryota,2,2,0,29117,6046
BRD7,BRD3,Activation,12600283,Eukaryota,Eukaryota,2,2,0,29117,8019
BRD7,E2F3,Repression,16475162,Eukaryota,Eukaryota,2,2,0,29117,1871
BRD7,E2F3,Unknown,15137061,Eukaryota,Eukaryota,2,2,0,29117,1871
BRIP1,BARD1,Unknown,20451671,Eukaryota,cellular organisms,1,2,1,83990,580
BRIP1,MLH1,Unknown,24351291,Eukaryota,cellular organisms,1,2,1,83990,10915
BRPF1,ING5,Unknown,18794358,Eukaryota,Eukaryota,2,2,0,4436,84289
BRPF1,MEAF6,Unknown,18794358,Eukaryota,Opisthokonta,3,2,1,4436,64769
BTAF1,DR1,Repression,20627952,cellular organisms,Eukaryota,2,1,1,2155,1810
BTAF1,TBP,Repression,20627952,cellular organisms,cellular organisms,1,1,0,2155,6908
BTAF1,TBP,Unknown,14988402;15509807;16858867,cellular organisms,cellular organisms,1,1,0,2155,6908
BTF3,ABL2,Activation,17312387,Eukaryota,Eukaryota,2,2,0,689,27
BTF3,ATM,Activation,17312387,Eukaryota,Eukaryota,2,2,0,689,472
BTF3,EPHB2,Activation,17312387,Eukaryota,Eukaryota,2,2,0,689,11096
BTF3,HPSE2,Activation,17312387,Eukaryota,Eukaryota,2,2,0,689,60495
BTF3,MADCAM1,Repression,17312387,Eukaryota,Mammalia,6,2,4,689,8174
BTF3,MRVI1,Repression,17312387,Eukaryota,Vertebrata,5,2,3,689,10335
BTF3,NFKB1,Repression,17312387,Eukaryota,Eukaryota,2,2,0,689,4790
BTF3,RRAS2,Repression,17312387,Eukaryota,Eukaryota,2,2,0,689,22800
BTF3,SSPN,Repression,17312387,Eukaryota,Mammalia,6,2,4,689,8082
BTG2,CCND1,Repression,15870875;16849553,Eukaryota,Eukaryota,2,2,0,7832,7436
BTG2,HRAS,Repression,20197462,Eukaryota,Eukaryota,2,2,0,7832,3265
BTG2,KLK3,Repression,21172304,Eukaryota,Eumetazoa,4,2,2,7832,354
BTG2,SPHK1,Activation,16516161,Eukaryota,cellular organisms,1,2,1,7832,8877
CBFA2T3,TCF12,Unknown,18456661,Vertebrata,Eumetazoa,4,5,1,863,6938
CBFA2T3,ZNF652,Repression,20116376,Vertebrata,Eumetazoa,4,5,1,863,22834
CBFB,GATA1,Unknown,8683991,Eumetazoa,Eukaryota,2,4,2,865,2623
CBFB,RUNX1,Unknown,24648201,Eumetazoa,Eumetazoa,4,4,0,865,861
CBFB,RUNX2,Unknown,24648201,Eumetazoa,Eumetazoa,4,4,0,865,860
CBFB,RUNX3,Unknown,24648201,Eumetazoa,Eumetazoa,4,4,0,865,864
CBX7,CCNE1,Repression,22214847,Eukaryota,Eukaryota,2,2,0,23492,898
CBX7,CDH1,Activation,19706751,Eukaryota,Eumetazoa,4,2,2,23492,9781
CBX8,CDKN1A,Repression,23474493,Eukaryota,Mammalia,6,2,4,57332,1026
CDC5L,PLRG1,Unknown,11544257,Eukaryota,Eukaryota,2,2,0,988,5356
CDCA7L,MAOB,Repression,20980443,Eukaryota,cellular organisms,1,2,1,55536,2633
CDX1,DSC2,Unknown,18819935,Eumetazoa,Eumetazoa,4,4,0,1044,1824
CDX1,IRF2BP2,Unknown,23185413,Eumetazoa,Vertebrata,5,4,1,1044,359948
CDX1,KRT20,Unknown,19188603,Eumetazoa,Eumetazoa,4,4,0,1044,54474
CDX1,PCNA,Activation,11743638,Eumetazoa,cellular organisms,1,4,3,1044,5111
CDX1,POSTN,Unknown,22215184,Eumetazoa,Eukaryota,2,4,2,1044,6909
CDX1,PPARG,Activation,19059241,Eumetazoa,Eumetazoa,4,4,0,1044,5468
CDX1,PTGS2,Activation,21613300,Eumetazoa,Eukaryota,2,4,2,1044,5743
CDX1,TBP,Unknown,17158164,Eumetazoa,cellular organisms,1,4,3,1044,6908
CDX2,ABCB1,Unknown,20699370,Eumetazoa,cellular organisms,1,4,3,1045,5243
CDX2,ACAT2,Activation,16274362,Eumetazoa,Eukaryota,2,4,2,1045,39
CDX2,APC,Activation,23393221,Eumetazoa,Eumetazoa,4,4,0,1045,324
CDX2,APC,Unknown,24501326,Eumetazoa,Eumetazoa,4,4,0,1045,324
CDX2,AXIN2,Activation,23393221,Eumetazoa,Eumetazoa,4,4,0,1045,8313
CDX2,AXIN2,Unknown,24501326,Eumetazoa,Eumetazoa,4,4,0,1045,8313
CDX2,CDH17,Activation,20568120,Eumetazoa,Eumetazoa,4,4,0,1045,1015
CDX2,CDH17,Unknown,12404231;15732140,Eumetazoa,Eumetazoa,4,4,0,1045,1015
CDX2,CDKN1A,Activation,12970742,Eumetazoa,Mammalia,6,4,2,1045,1026
CDX2,CFTR,Activation,22671145,Eumetazoa,cellular organisms,1,4,3,1045,1080
CDX2,DSC2,Unknown,18819935,Eumetazoa,Eumetazoa,4,4,0,1045,1824
CDX2,ELMO3,Activation,20127720,Eumetazoa,Eukaryota,2,4,2,1045,79767
CDX2,FUT2,Activation,22547830,Eumetazoa,Eumetazoa,4,4,0,1045,2524
CDX2,GSK3B,Unknown,24501326,Eumetazoa,Eukaryota,2,4,2,1045,7329
CDX2,GSPT1,Unknown,22580340,Eumetazoa,cellular organisms,1,4,3,1045,2935
CDX2,GSTP1,Unknown,22580340,Eumetazoa,Eukaryota,2,4,2,1045,30009
CDX2,GUCY2C,Unknown,11684084,Eumetazoa,Eukaryota,2,4,2,1045,2984
CDX2,HEPH,Activation,15825077,Eumetazoa,Eukaryota,2,4,2,1045,9843
CDX2,IGFBP3,Repression,17297462,Eumetazoa,Eumetazoa,4,4,0,1045,3486
CDX2,KLF4,Activation,11521200,Eumetazoa,Eukaryota,2,4,2,1045,9314
CDX2,KLF4,Unknown,23202735,Eumetazoa,Eukaryota,2,4,2,1045,9314
CDX2,LCT,Activation,9148757,Eumetazoa,cellular organisms,1,4,3,1045,3938
CDX2,MEP1A,Activation,22326557,Eumetazoa,Eumetazoa,4,4,0,1045,4224
CDX2,MUC17,Unknown,16737958,Eumetazoa,Primates,7,4,3,1045,140453
CDX2,MUC2,Activation,12559945,Eumetazoa,Eumetazoa,4,4,0,1045,4583
CDX2,PTGS2,Repression,15013430,Eumetazoa,Eukaryota,2,4,2,1045,5743
CDX2,REG4,Unknown,23133598,Eumetazoa,Eukaryota,2,4,2,1045,83998
CDX2,SLC15A1,Activation,16616718,Eumetazoa,cellular organisms,1,4,3,1045,6564
CDX2,SLC9A2,Unknown,11254504,Eumetazoa,cellular organisms,1,4,3,1045,6549
CDX2,SP1,Unknown,22580340,Eumetazoa,Opisthokonta,3,4,1,1045,6667
CDX2,TFF3,Activation,17182120,Eumetazoa,Mammalia,6,4,2,1045,7033
CDX2,UGT1A10,Activation,15044625,Eumetazoa,cellular organisms,1,4,3,1045,54575
CDX2,UGT1A8,Activation,15044625,Eumetazoa,cellular organisms,1,4,3,1045,54576
CDX2,UGT2B15,Unknown,20070244,Eumetazoa,cellular organisms,1,4,3,1045,7366
CDX2,UGT2B17,Unknown,20070244,Eumetazoa,cellular organisms,1,4,3,1045,7367
CDX2,VDR,Unknown,11450701;16604479;16883525;19960008,Eumetazoa,Eumetazoa,4,4,0,1045,7421
CEBPA,AFP,Unknown,15924879,Eumetazoa,Eukaryota,2,4,2,10401,174
CEBPA,ALB,Unknown,10542249,Eumetazoa,Vertebrata,5,4,1,10401,213
CEBPA,BCL2,Repression,12970736,Eumetazoa,Vertebrata,5,4,1,10401,596
CEBPA,CCL2,Activation,24429361,Eumetazoa,Vertebrata,5,4,1,10401,6347
CEBPA,CD163,Unknown,10725797,Eumetazoa,Eumetazoa,4,4,0,10401,9332
CEBPA,CRMP1,Unknown,18524846,Eumetazoa,cellular organisms,1,4,3,10401,1198
CEBPA,CSF1,Unknown,9632776,Eumetazoa,Mammalia,6,4,2,10401,1435
CEBPA,CSF2RA,Unknown,7565736,Eumetazoa,Vertebrata,5,4,1,10401,84978
CEBPA,CSF3R,Activation,10453008,Eumetazoa,Eumetazoa,4,4,0,10401,1441
CEBPA,CXCR2,Unknown,18555777,Eumetazoa,Eumetazoa,4,4,0,10401,3579
CEBPA,CYP3A4,Unknown,15100175,Eumetazoa,cellular organisms,1,4,3,10401,1576
CEBPA,DEFA1,Unknown,10706719,Eumetazoa,Mammalia,6,4,2,10401,1667
CEBPA,DEFA3,Unknown,10706719,Eumetazoa,Mammalia,6,4,2,10401,1668
CEBPA,ELANE,Activation,19620402,Eumetazoa,Eumetazoa,4,4,0,10401,1991
CEBPA,ELANE,Unknown,16247445,Eumetazoa,Eumetazoa,4,4,0,10401,1991
CEBPA,F9,Activation,8075306,Eumetazoa,Eumetazoa,4,4,0,10401,2158
CEBPA,FN1,Unknown,1320003,Eumetazoa,Eumetazoa,4,4,0,10401,2335
CEBPA,GAPDH,Unknown,12842822,Eumetazoa,cellular organisms,1,4,3,10401,2597
CEBPA,HAMP,Activation,18671304,Eumetazoa,Vertebrata,5,4,1,10401,57817
CEBPA,HK3,Unknown,24584857,Eumetazoa,Eumetazoa,4,4,0,10401,3101
